uid,grid_id,year,month,date,ws_mps
"[3.0, 2018, 09]",3.0,2018,9.0,2018-09,362.5129198966408
"[3.0, 2018, 10]",3.0,2018,10.0,2018-10,377.0219638242894
"[3.0, 2018, 11]",3.0,2018,11.0,2018-11,393.49483204134367
"[3.0, 2018, 12]",3.0,2018,12.0,2018-12,287.4547803617571
"[4.0, 2018, 01]",4.0,2018,1.0,2018-01,359.44707740916266
"[4.0, 2018, 02]",4.0,2018,2.0,2018-02,251.7567140600316
"[4.0, 2018, 03]",4.0,2018,3.0,2018-03,250.79936808846762
"[4.0, 2018, 04]",4.0,2018,4.0,2018-04,184.87203791469193
"[4.0, 2018, 05]",4.0,2018,5.0,2018-05,405.6777251184834
"[4.0, 2018, 06]",4.0,2018,6.0,2018-06,307.87361769352293
"[4.0, 2018, 07]",4.0,2018,7.0,2018-07,213.08056872037912
"[4.0, 2018, 08]",4.0,2018,8.0,2018-08,304.0663507109005
"[4.0, 2018, 09]",4.0,2018,9.0,2018-09,232.28120063191153
"[4.0, 2018, 10]",4.0,2018,10.0,2018-10,329.48499210110583
"[4.0, 2018, 11]",4.0,2018,11.0,2018-11,348.38862559241704
"[4.0, 2018, 12]",4.0,2018,12.0,2018-12,447.97788309636655
"[5.0, 2018, 01]",5.0,2018,1.0,2018-01,382.67041334300217
"[5.0, 2018, 02]",5.0,2018,2.0,2018-02,283.00942712110225
"[5.0, 2018, 03]",5.0,2018,3.0,2018-03,301.28353879622915
"[5.0, 2018, 04]",5.0,2018,4.0,2018-04,282.9713560551124
"[5.0, 2018, 05]",5.0,2018,5.0,2018-05,449.30203045685283
"[5.0, 2018, 06]",5.0,2018,6.0,2018-06,375.8393763596809
"[5.0, 2018, 07]",5.0,2018,7.0,2018-07,327.226250906454
"[5.0, 2018, 08]",5.0,2018,8.0,2018-08,317.7175489485134
"[5.0, 2018, 09]",5.0,2018,9.0,2018-09,263.49166062364026
"[5.0, 2018, 10]",5.0,2018,10.0,2018-10,311.84010152284264
"[5.0, 2018, 11]",5.0,2018,11.0,2018-11,242.311457577955
"[5.0, 2018, 12]",5.0,2018,12.0,2018-12,391.047860768673
"[6.0, 2018, 01]",6.0,2018,1.0,2018-01,369.375
"[6.0, 2018, 02]",6.0,2018,2.0,2018-02,261.25
"[6.0, 2018, 03]",6.0,2018,3.0,2018-03,290.625
"[6.0, 2018, 04]",6.0,2018,4.0,2018-04,300.625
"[6.0, 2018, 05]",6.0,2018,5.0,2018-05,443.125
"[6.0, 2018, 06]",6.0,2018,6.0,2018-06,381.875
"[6.0, 2018, 07]",6.0,2018,7.0,2018-07,345.0
"[6.0, 2018, 08]",6.0,2018,8.0,2018-08,295.625
"[6.0, 2018, 09]",6.0,2018,9.0,2018-09,275.625
"[6.0, 2018, 10]",6.0,2018,10.0,2018-10,303.125
"[6.0, 2018, 11]",6.0,2018,11.0,2018-11,240.625
"[6.0, 2018, 12]",6.0,2018,12.0,2018-12,343.75
"[7.0, 2018, 01]",7.0,2018,1.0,2018-01,229.890430971512
"[7.0, 2018, 02]",7.0,2018,2.0,2018-02,226.62527392257118
"[7.0, 2018, 03]",7.0,2018,3.0,2018-03,262.9072315558802
"[7.0, 2018, 04]",7.0,2018,4.0,2018-04,268.49525200876553
"[7.0, 2018, 05]",7.0,2018,5.0,2018-05,372.10007304601896
"[7.0, 2018, 06]",7.0,2018,6.0,2018-06,417.100073046019
"[7.0, 2018, 07]",7.0,2018,7.0,2018-07,422.563915266618
"[7.0, 2018, 08]",7.0,2018,8.0,2018-08,386.29291453615775
"[7.0, 2018, 09]",7.0,2018,9.0,2018-09,411.98685171658144
"[7.0, 2018, 10]",7.0,2018,10.0,2018-10,263.26150474799124
"[7.0, 2018, 11]",7.0,2018,11.0,2018-11,239.77355734112484
"[7.0, 2018, 12]",7.0,2018,12.0,2018-12,261.75310445580715
"[8.0, 2018, 01]",8.0,2018,1.0,2018-01,293.124854954746
"[8.0, 2018, 02]",8.0,2018,2.0,2018-02,168.4056625667209
"[8.0, 2018, 03]",8.0,2018,3.0,2018-03,308.84660013924355
"[8.0, 2018, 04]",8.0,2018,4.0,2018-04,369.95474588071494
"[8.0, 2018, 05]",8.0,2018,5.0,2018-05,529.0821536319334
"[8.0, 2018, 06]",8.0,2018,6.0,2018-06,480.1705732188445
"[8.0, 2018, 07]",8.0,2018,7.0,2018-07,485.948015780924
"[8.0, 2018, 08]",8.0,2018,8.0,2018-08,413.36040844743576
"[8.0, 2018, 09]",8.0,2018,9.0,2018-09,497.4576467857973
"[8.0, 2018, 10]",8.0,2018,10.0,2018-10,378.76189371083797
"[8.0, 2018, 11]",8.0,2018,11.0,2018-11,318.36040844743576
"[8.0, 2018, 12]",8.0,2018,12.0,2018-12,321.07333488048283
"[9.0, 2018, 01]",9.0,2018,1.0,2018-01,266.8389886267506
"[9.0, 2018, 02]",9.0,2018,2.0,2018-02,188.70100573362157
"[9.0, 2018, 03]",9.0,2018,3.0,2018-03,278.1549017764827
"[9.0, 2018, 04]",9.0,2018,4.0,2018-04,318.89651283015314
"[9.0, 2018, 05]",9.0,2018,5.0,2018-05,437.69809192593283
"[9.0, 2018, 06]",9.0,2018,6.0,2018-06,420.7745088824137
"[9.0, 2018, 07]",9.0,2018,7.0,2018-07,431.7999812012407
"[9.0, 2018, 08]",9.0,2018,8.0,2018-08,363.1769903186389
"[9.0, 2018, 09]",9.0,2018,9.0,2018-09,432.530312999342
"[9.0, 2018, 10]",9.0,2018,10.0,2018-10,354.92715480778264
"[9.0, 2018, 11]",9.0,2018,11.0,2018-11,291.4099069461415
"[9.0, 2018, 12]",9.0,2018,12.0,2018-12,298.23291662750256
"[10.0, 2018, 01]",10.0,2018,1.0,2018-01,252.5338711345536
"[10.0, 2018, 02]",10.0,2018,2.0,2018-02,157.04416175405933
"[10.0, 2018, 03]",10.0,2018,3.0,2018-03,324.4823663253696
"[10.0, 2018, 04]",10.0,2018,4.0,2018-04,396.00889440479875
"[10.0, 2018, 05]",10.0,2018,5.0,2018-05,559.9224325162891
"[10.0, 2018, 06]",10.0,2018,6.0,2018-06,489.7435101871961
"[10.0, 2018, 07]",10.0,2018,7.0,2018-07,495.83721170751886
"[10.0, 2018, 08]",10.0,2018,8.0,2018-08,416.4515461785085
"[10.0, 2018, 09]",10.0,2018,9.0,2018-09,506.44016961423097
"[10.0, 2018, 10]",10.0,2018,10.0,2018-10,361.8223187506463
"[10.0, 2018, 11]",10.0,2018,11.0,2018-11,317.56024407901526
"[10.0, 2018, 12]",10.0,2018,12.0,2018-12,337.44234150377486
"[11.0, 2018, 01]",11.0,2018,1.0,2018-01,276.7046818727492
"[11.0, 2018, 02]",11.0,2018,2.0,2018-02,287.21488595438177
"[11.0, 2018, 03]",11.0,2018,3.0,2018-03,274.25690276110447
"[11.0, 2018, 04]",11.0,2018,4.0,2018-04,214.05162064825936
"[11.0, 2018, 05]",11.0,2018,5.0,2018-05,353.0096038415367
"[11.0, 2018, 06]",11.0,2018,6.0,2018-06,367.49339735894364
"[11.0, 2018, 07]",11.0,2018,7.0,2018-07,382.5702280912366
"[11.0, 2018, 08]",11.0,2018,8.0,2018-08,340.1476590636256
"[11.0, 2018, 09]",11.0,2018,9.0,2018-09,400.76590636254514
"[11.0, 2018, 10]",11.0,2018,10.0,2018-10,233.13565426170473
"[11.0, 2018, 11]",11.0,2018,11.0,2018-11,187.90516206482602
"[11.0, 2018, 12]",11.0,2018,12.0,2018-12,242.1896758703482
"[12.0, 2018, 01]",12.0,2018,1.0,2018-01,276.89932749133897
"[12.0, 2018, 02]",12.0,2018,2.0,2018-02,300.4564907275322
"[12.0, 2018, 03]",12.0,2018,3.0,2018-03,280.79580191563076
"[12.0, 2018, 04]",12.0,2018,4.0,2018-04,228.8873038516405
"[12.0, 2018, 05]",12.0,2018,5.0,2018-05,343.0843692683921
"[12.0, 2018, 06]",12.0,2018,6.0,2018-06,384.0870185449357
"[12.0, 2018, 07]",12.0,2018,7.0,2018-07,400.9710617485225
"[12.0, 2018, 08]",12.0,2018,8.0,2018-08,363.6111677195844
"[12.0, 2018, 09]",12.0,2018,9.0,2018-09,407.2366007744039
"[12.0, 2018, 10]",12.0,2018,10.0,2018-10,224.4589362135726
"[12.0, 2018, 11]",12.0,2018,11.0,2018-11,189.63215814143058
"[12.0, 2018, 12]",12.0,2018,12.0,2018-12,255.57774607703277
"[13.0, 2018, 01]",13.0,2018,1.0,2018-01,189.8234969663541
"[13.0, 2018, 02]",13.0,2018,2.0,2018-02,166.86155543298403
"[13.0, 2018, 03]",13.0,2018,3.0,2018-03,275.76944291230006
"[13.0, 2018, 04]",13.0,2018,4.0,2018-04,299.98345284059576
"[13.0, 2018, 05]",13.0,2018,5.0,2018-05,422.59790402647553
"[13.0, 2018, 06]",13.0,2018,6.0,2018-06,351.3017098731385
"[13.0, 2018, 07]",13.0,2018,7.0,2018-07,369.72421400992835
"[13.0, 2018, 08]",13.0,2018,8.0,2018-08,370.51571980143405
"[13.0, 2018, 09]",13.0,2018,9.0,2018-09,399.1919470490899
"[13.0, 2018, 10]",13.0,2018,10.0,2018-10,249.28019856591285
"[13.0, 2018, 11]",13.0,2018,11.0,2018-11,234.19746276889134
"[13.0, 2018, 12]",13.0,2018,12.0,2018-12,295.43849972421407
"[14.0, 2018, 01]",14.0,2018,1.0,2018-01,178.6150349082643
"[14.0, 2018, 02]",14.0,2018,2.0,2018-02,163.36093521675593
"[14.0, 2018, 03]",14.0,2018,3.0,2018-03,301.8444552687124
"[14.0, 2018, 04]",14.0,2018,4.0,2018-04,321.2778048384478
"[14.0, 2018, 05]",14.0,2018,5.0,2018-05,443.3073550901119
"[14.0, 2018, 06]",14.0,2018,6.0,2018-06,366.8274070465984
"[14.0, 2018, 07]",14.0,2018,7.0,2018-07,383.30573144991064
"[14.0, 2018, 08]",14.0,2018,8.0,2018-08,380.82156194187354
"[14.0, 2018, 09]",14.0,2018,9.0,2018-09,413.10115278454293
"[14.0, 2018, 10]",14.0,2018,10.0,2018-10,264.9131352492288
"[14.0, 2018, 11]",14.0,2018,11.0,2018-11,246.77869784055852
"[14.0, 2018, 12]",14.0,2018,12.0,2018-12,306.15197272284456
"[15.0, 2018, 01]",15.0,2018,1.0,2018-01,199.16666666666666
"[15.0, 2018, 02]",15.0,2018,2.0,2018-02,174.58333333333334
"[15.0, 2018, 03]",15.0,2018,3.0,2018-03,295.0
"[15.0, 2018, 04]",15.0,2018,4.0,2018-04,297.5
"[15.0, 2018, 05]",15.0,2018,5.0,2018-05,397.9166666666667
"[15.0, 2018, 06]",15.0,2018,6.0,2018-06,335.8333333333333
"[15.0, 2018, 07]",15.0,2018,7.0,2018-07,332.9166666666667
"[15.0, 2018, 08]",15.0,2018,8.0,2018-08,372.9166666666667
"[15.0, 2018, 09]",15.0,2018,9.0,2018-09,393.3333333333333
"[15.0, 2018, 10]",15.0,2018,10.0,2018-10,245.83333333333334
"[15.0, 2018, 11]",15.0,2018,11.0,2018-11,219.16666666666666
"[15.0, 2018, 12]",15.0,2018,12.0,2018-12,295.0
"[16.0, 2018, 01]",16.0,2018,1.0,2018-01,165.62863118754356
"[16.0, 2018, 02]",16.0,2018,2.0,2018-02,182.73994887287938
"[16.0, 2018, 03]",16.0,2018,3.0,2018-03,239.40739019288867
"[16.0, 2018, 04]",16.0,2018,4.0,2018-04,250.66697652800372
"[16.0, 2018, 05]",16.0,2018,5.0,2018-05,315.9260980711132
"[16.0, 2018, 06]",16.0,2018,6.0,2018-06,312.9630490355566
"[16.0, 2018, 07]",16.0,2018,7.0,2018-07,296.5187078782245
"[16.0, 2018, 08]",16.0,2018,8.0,2018-08,321.77782942133393
"[16.0, 2018, 09]",16.0,2018,9.0,2018-09,310.59260980711133
"[16.0, 2018, 10]",16.0,2018,10.0,2018-10,235.85173135022077
"[16.0, 2018, 11]",16.0,2018,11.0,2018-11,206.3699744364397
"[16.0, 2018, 12]",16.0,2018,12.0,2018-12,250.0
"[17.0, 2018, 01]",17.0,2018,1.0,2018-01,201.98529803441113
"[17.0, 2018, 02]",17.0,2018,2.0,2018-02,211.74772279337344
"[17.0, 2018, 03]",17.0,2018,3.0,2018-03,241.17509188728488
"[17.0, 2018, 04]",17.0,2018,4.0,2018-04,239.51153252010872
"[17.0, 2018, 05]",17.0,2018,5.0,2018-05,302.95317743567887
"[17.0, 2018, 06]",17.0,2018,6.0,2018-06,304.8479198849412
"[17.0, 2018, 07]",17.0,2018,7.0,2018-07,284.6220636019816
"[17.0, 2018, 08]",17.0,2018,8.0,2018-08,311.4142651680606
"[17.0, 2018, 09]",17.0,2018,9.0,2018-09,316.47046289884406
"[17.0, 2018, 10]",17.0,2018,10.0,2018-10,239.32030043147068
"[17.0, 2018, 11]",17.0,2018,11.0,2018-11,221.10371277899108
"[17.0, 2018, 12]",17.0,2018,12.0,2018-12,250.43040536941348
"[18.0, 2018, 01]",18.0,2018,1.0,2018-01,212.94810515534311
"[18.0, 2018, 02]",18.0,2018,2.0,2018-02,216.25640150221918
"[18.0, 2018, 03]",18.0,2018,3.0,2018-03,234.77637418914304
"[18.0, 2018, 04]",18.0,2018,4.0,2018-04,234.34107203823834
"[18.0, 2018, 05]",18.0,2018,5.0,2018-05,303.4926596107886
"[18.0, 2018, 06]",18.0,2018,6.0,2018-06,301.980198019802
"[18.0, 2018, 07]",18.0,2018,7.0,2018-07,287.15944008193924
"[18.0, 2018, 08]",18.0,2018,8.0,2018-08,308.74871969955615
"[18.0, 2018, 09]",18.0,2018,9.0,2018-09,315.38579720040974
"[18.0, 2018, 10]",18.0,2018,10.0,2018-10,241.51246159098667
"[18.0, 2018, 11]",18.0,2018,11.0,2018-11,217.82348924547628
"[18.0, 2018, 12]",18.0,2018,12.0,2018-12,242.87299419597133
"[19.0, 2018, 01]",19.0,2018,1.0,2018-01,141.39672519234563
"[19.0, 2018, 02]",19.0,2018,2.0,2018-02,216.47859538370486
"[19.0, 2018, 03]",19.0,2018,3.0,2018-03,275.47247977904914
"[19.0, 2018, 04]",19.0,2018,4.0,2018-04,211.8997829946735
"[19.0, 2018, 05]",19.0,2018,5.0,2018-05,264.8056815940028
"[19.0, 2018, 06]",19.0,2018,6.0,2018-06,281.3967251923456
"[19.0, 2018, 07]",19.0,2018,7.0,2018-07,259.93884395344253
"[19.0, 2018, 08]",19.0,2018,8.0,2018-08,281.951075162754
"[19.0, 2018, 09]",19.0,2018,9.0,2018-09,293.4089564016571
"[19.0, 2018, 10]",19.0,2018,10.0,2018-10,220.33931741960933
"[19.0, 2018, 11]",19.0,2018,11.0,2018-11,173.24521601893866
"[19.0, 2018, 12]",19.0,2018,12.0,2018-12,274.40520812783586
"[20.0, 2018, 01]",20.0,2018,1.0,2018-01,146.78567091681848
"[20.0, 2018, 02]",20.0,2018,2.0,2018-02,200.21250758955674
"[20.0, 2018, 03]",20.0,2018,3.0,2018-03,255.97328476017003
"[20.0, 2018, 04]",20.0,2018,4.0,2018-04,229.2155434122647
"[20.0, 2018, 05]",20.0,2018,5.0,2018-05,282.167577413479
"[20.0, 2018, 06]",20.0,2018,6.0,2018-06,286.4760170006071
"[20.0, 2018, 07]",20.0,2018,7.0,2018-07,264.3084395871281
"[20.0, 2018, 08]",20.0,2018,8.0,2018-08,291.953855494839
"[20.0, 2018, 09]",20.0,2018,9.0,2018-09,297.0953248330298
"[20.0, 2018, 10]",20.0,2018,10.0,2018-10,224.83181542197934
"[20.0, 2018, 11]",20.0,2018,11.0,2018-11,197.97692774741952
"[20.0, 2018, 12]",20.0,2018,12.0,2018-12,265.6636308439587
"[21.0, 2018, 01]",21.0,2018,1.0,2018-01,162.73127753303964
"[21.0, 2018, 02]",21.0,2018,2.0,2018-02,195.48338005606726
"[21.0, 2018, 03]",21.0,2018,3.0,2018-03,241.84701641970364
"[21.0, 2018, 04]",21.0,2018,4.0,2018-04,226.96355626752097
"[21.0, 2018, 05]",21.0,2018,5.0,2018-05,283.07008410092106
"[21.0, 2018, 06]",21.0,2018,6.0,2018-06,290.0881057268722
"[21.0, 2018, 07]",21.0,2018,7.0,2018-07,267.2607128554265
"[21.0, 2018, 08]",21.0,2018,8.0,2018-08,287.24709651581895
"[21.0, 2018, 09]",21.0,2018,9.0,2018-09,297.41449739687624
"[21.0, 2018, 10]",21.0,2018,10.0,2018-10,227.11894273127754
"[21.0, 2018, 11]",21.0,2018,11.0,2018-11,208.10332398878657
"[21.0, 2018, 12]",21.0,2018,12.0,2018-12,250.55186223468166
"[22.0, 2018, 01]",22.0,2018,1.0,2018-01,133.64745898359345
"[22.0, 2018, 02]",22.0,2018,2.0,2018-02,130.46818727490998
"[22.0, 2018, 03]",22.0,2018,3.0,2018-03,104.937975190076
"[22.0, 2018, 04]",22.0,2018,4.0,2018-04,135.14605842336934
"[22.0, 2018, 05]",22.0,2018,5.0,2018-05,195.37214885954376
"[22.0, 2018, 06]",22.0,2018,6.0,2018-06,175.82833133253297
"[22.0, 2018, 07]",22.0,2018,7.0,2018-07,220.74029611844742
"[22.0, 2018, 08]",22.0,2018,8.0,2018-08,214.17166866746697
"[22.0, 2018, 09]",22.0,2018,9.0,2018-09,231.2444977991197
"[22.0, 2018, 10]",22.0,2018,10.0,2018-10,197.54501800720286
"[22.0, 2018, 11]",22.0,2018,11.0,2018-11,104.63585434173669
"[22.0, 2018, 12]",22.0,2018,12.0,2018-12,142.53301320528212
"[23.0, 2018, 01]",23.0,2018,1.0,2018-01,127.63078353871197
"[23.0, 2018, 02]",23.0,2018,2.0,2018-02,114.00139502441296
"[23.0, 2018, 03]",23.0,2018,3.0,2018-03,94.22227388979309
"[23.0, 2018, 04]",23.0,2018,4.0,2018-04,131.33224831434552
"[23.0, 2018, 05]",23.0,2018,5.0,2018-05,180.0720762613346
"[23.0, 2018, 06]",23.0,2018,6.0,2018-06,165.62892350616139
"[23.0, 2018, 07]",23.0,2018,7.0,2018-07,233.2550569634969
"[23.0, 2018, 08]",23.0,2018,8.0,2018-08,227.77958614275755
"[23.0, 2018, 09]",23.0,2018,9.0,2018-09,239.84887235526628
"[23.0, 2018, 10]",23.0,2018,10.0,2018-10,170.29760520809117
"[23.0, 2018, 11]",23.0,2018,11.0,2018-11,114.2245989304813
"[23.0, 2018, 12]",23.0,2018,12.0,2018-12,138.2957451755406
"[24.0, 2018, 01]",24.0,2018,1.0,2018-01,213.37190465170102
"[24.0, 2018, 02]",24.0,2018,2.0,2018-02,233.8116176810924
"[24.0, 2018, 03]",24.0,2018,3.0,2018-03,246.54246702152287
"[24.0, 2018, 04]",24.0,2018,4.0,2018-04,169.24091645452447
"[24.0, 2018, 05]",24.0,2018,5.0,2018-05,192.41147882434626
"[24.0, 2018, 06]",24.0,2018,6.0,2018-06,240.47211293682022
"[24.0, 2018, 07]",24.0,2018,7.0,2018-07,278.0421198796575
"[24.0, 2018, 08]",24.0,2018,8.0,2018-08,308.6831751909281
"[24.0, 2018, 09]",24.0,2018,9.0,2018-09,242.7817634806758
"[24.0, 2018, 10]",24.0,2018,10.0,2018-10,214.35084471187227
"[24.0, 2018, 11]",24.0,2018,11.0,2018-11,173.1196482295765
"[24.0, 2018, 12]",24.0,2018,12.0,2018-12,211.65239527887064
"[25.0, 2018, 01]",25.0,2018,1.0,2018-01,128.010101010101
"[25.0, 2018, 02]",25.0,2018,2.0,2018-02,76.3939393939394
"[25.0, 2018, 03]",25.0,2018,3.0,2018-03,137.42424242424244
"[25.0, 2018, 04]",25.0,2018,4.0,2018-04,84.55555555555557
"[25.0, 2018, 05]",25.0,2018,5.0,2018-05,56.3939393939394
"[25.0, 2018, 06]",25.0,2018,6.0,2018-06,98.74747474747475
"[25.0, 2018, 07]",25.0,2018,7.0,2018-07,81.1010101010101
"[25.0, 2018, 08]",25.0,2018,8.0,2018-08,120.3636363636364
"[25.0, 2018, 09]",25.0,2018,9.0,2018-09,186.9090909090909
"[25.0, 2018, 10]",25.0,2018,10.0,2018-10,205.3636363636364
"[25.0, 2018, 11]",25.0,2018,11.0,2018-11,185.87878787878788
"[25.0, 2018, 12]",25.0,2018,12.0,2018-12,103.81818181818181
"[26.0, 2018, 01]",26.0,2018,1.0,2018-01,229.8556573024989
"[26.0, 2018, 02]",26.0,2018,2.0,2018-02,223.80102436753072
"[26.0, 2018, 03]",26.0,2018,3.0,2018-03,205.13580630141237
"[26.0, 2018, 04]",26.0,2018,4.0,2018-04,210.0915722489524
"[26.0, 2018, 05]",26.0,2018,5.0,2018-05,223.96088778519328
"[26.0, 2018, 06]",26.0,2018,6.0,2018-06,226.18811112835638
"[26.0, 2018, 07]",26.0,2018,7.0,2018-07,219.40710848983394
"[26.0, 2018, 08]",26.0,2018,8.0,2018-08,243.9143256247091
"[26.0, 2018, 09]",26.0,2018,9.0,2018-09,243.10414403228316
"[26.0, 2018, 10]",26.0,2018,10.0,2018-10,223.25779916188114
"[26.0, 2018, 11]",26.0,2018,11.0,2018-11,240.3399037715351
"[26.0, 2018, 12]",26.0,2018,12.0,2018-12,240.11019711314614
"[27.0, 2018, 01]",27.0,2018,1.0,2018-01,173.36247890780794
"[27.0, 2018, 02]",27.0,2018,2.0,2018-02,105.81684307409111
"[27.0, 2018, 03]",27.0,2018,3.0,2018-03,179.8987574781408
"[27.0, 2018, 04]",27.0,2018,4.0,2018-04,120.73477527228101
"[27.0, 2018, 05]",27.0,2018,5.0,2018-05,93.24896456511735
"[27.0, 2018, 06]",27.0,2018,6.0,2018-06,144.75993250498541
"[27.0, 2018, 07]",27.0,2018,7.0,2018-07,126.10062893081759
"[27.0, 2018, 08]",27.0,2018,8.0,2018-08,170.57063966866082
"[27.0, 2018, 09]",27.0,2018,9.0,2018-09,229.8987574781408
"[27.0, 2018, 10]",27.0,2018,10.0,2018-10,242.0754716981132
"[27.0, 2018, 11]",27.0,2018,11.0,2018-11,229.8987574781408
"[27.0, 2018, 12]",27.0,2018,12.0,2018-12,137.77266451909802
"[28.0, 2018, 01]",28.0,2018,1.0,2018-01,207.21073471183456
"[28.0, 2018, 02]",28.0,2018,2.0,2018-02,228.18411790585114
"[28.0, 2018, 03]",28.0,2018,3.0,2018-03,244.98680158380992
"[28.0, 2018, 04]",28.0,2018,4.0,2018-04,173.47998240211163
"[28.0, 2018, 05]",28.0,2018,5.0,2018-05,184.4390673119225
"[28.0, 2018, 06]",28.0,2018,6.0,2018-06,231.4023317201935
"[28.0, 2018, 07]",28.0,2018,7.0,2018-07,271.8257809062912
"[28.0, 2018, 08]",28.0,2018,8.0,2018-08,315.5015398152221
"[28.0, 2018, 09]",28.0,2018,9.0,2018-09,245.89969203695557
"[28.0, 2018, 10]",28.0,2018,10.0,2018-10,217.32512098548162
"[28.0, 2018, 11]",28.0,2018,11.0,2018-11,176.29784425868888
"[28.0, 2018, 12]",28.0,2018,12.0,2018-12,208.58446986361625
"[29.0, 2018, 01]",29.0,2018,1.0,2018-01,198.66506137311328
"[29.0, 2018, 02]",29.0,2018,2.0,2018-02,243.3675926469724
"[29.0, 2018, 03]",29.0,2018,3.0,2018-03,256.0727080519175
"[29.0, 2018, 04]",29.0,2018,4.0,2018-04,178.68444235625768
"[29.0, 2018, 05]",29.0,2018,5.0,2018-05,185.17883361719618
"[29.0, 2018, 06]",29.0,2018,6.0,2018-06,233.3223703529688
"[29.0, 2018, 07]",29.0,2018,7.0,2018-07,245.6328184647912
"[29.0, 2018, 08]",29.0,2018,8.0,2018-08,307.45404357784696
"[29.0, 2018, 09]",29.0,2018,9.0,2018-09,247.22382099019202
"[29.0, 2018, 10]",29.0,2018,10.0,2018-10,217.38004346038645
"[29.0, 2018, 11]",29.0,2018,11.0,2018-11,182.6957185646326
"[29.0, 2018, 12]",29.0,2018,12.0,2018-12,212.26111470018202
"[30.0, 2018, 01]",30.0,2018,1.0,2018-01,180.90395480225985
"[30.0, 2018, 02]",30.0,2018,2.0,2018-02,165.7872758535986
"[30.0, 2018, 03]",30.0,2018,3.0,2018-03,130.62638172439205
"[30.0, 2018, 04]",30.0,2018,4.0,2018-04,145.70130189142714
"[30.0, 2018, 05]",30.0,2018,5.0,2018-05,146.90002456398918
"[30.0, 2018, 06]",30.0,2018,6.0,2018-06,187.64431343650207
"[30.0, 2018, 07]",30.0,2018,7.0,2018-07,201.3166298206829
"[30.0, 2018, 08]",30.0,2018,8.0,2018-08,202.81257676246622
"[30.0, 2018, 09]",30.0,2018,9.0,2018-09,235.80692704495212
"[30.0, 2018, 10]",30.0,2018,10.0,2018-10,173.19577499385898
"[30.0, 2018, 11]",30.0,2018,11.0,2018-11,128.27069516089412
"[30.0, 2018, 12]",30.0,2018,12.0,2018-12,138.3664947187423
"[31.0, 2018, 01]",31.0,2018,1.0,2018-01,203.22703113135915
"[31.0, 2018, 02]",31.0,2018,2.0,2018-02,102.09567198177677
"[31.0, 2018, 03]",31.0,2018,3.0,2018-03,210.8883826879271
"[31.0, 2018, 04]",31.0,2018,4.0,2018-04,135.96810933940776
"[31.0, 2018, 05]",31.0,2018,5.0,2018-05,110.0
"[31.0, 2018, 06]",31.0,2018,6.0,2018-06,171.9362186788155
"[31.0, 2018, 07]",31.0,2018,7.0,2018-07,168.79271070615033
"[31.0, 2018, 08]",31.0,2018,8.0,2018-08,194.67729688686407
"[31.0, 2018, 09]",31.0,2018,9.0,2018-09,238.0637813211845
