uid,grid_id,year,month,date,ws_mps
"[14.0, 2020, 12]",14.0,2020,12.0,2020-12,210.04546192563728
"[15.0, 2020, 01]",15.0,2020,1.0,2020-01,291.25
"[15.0, 2020, 02]",15.0,2020,2.0,2020-02,263.3333333333333
"[15.0, 2020, 03]",15.0,2020,3.0,2020-03,168.75
"[15.0, 2020, 04]",15.0,2020,4.0,2020-04,239.16666666666666
"[15.0, 2020, 05]",15.0,2020,5.0,2020-05,288.3333333333333
"[15.0, 2020, 06]",15.0,2020,6.0,2020-06,292.9166666666667
"[15.0, 2020, 07]",15.0,2020,7.0,2020-07,319.1666666666667
"[15.0, 2020, 08]",15.0,2020,8.0,2020-08,284.1666666666667
"[15.0, 2020, 09]",15.0,2020,9.0,2020-09,303.75
"[15.0, 2020, 10]",15.0,2020,10.0,2020-10,252.5
"[15.0, 2020, 11]",15.0,2020,11.0,2020-11,231.66666666666666
"[15.0, 2020, 12]",15.0,2020,12.0,2020-12,198.75
"[16.0, 2020, 01]",16.0,2020,1.0,2020-01,232.88868231466418
"[16.0, 2020, 02]",16.0,2020,2.0,2020-02,324.7408784568905
"[16.0, 2020, 03]",16.0,2020,3.0,2020-03,253.48129212177548
"[16.0, 2020, 04]",16.0,2020,4.0,2020-04,201.77782942133396
"[16.0, 2020, 05]",16.0,2020,5.0,2020-05,286.44434115733213
"[16.0, 2020, 06]",16.0,2020,6.0,2020-06,280.6669765280037
"[16.0, 2020, 07]",16.0,2020,7.0,2020-07,307.2600511271206
"[16.0, 2020, 08]",16.0,2020,8.0,2020-08,268.222170578666
"[16.0, 2020, 09]",16.0,2020,9.0,2020-09,272.9630490355566
"[16.0, 2020, 10]",16.0,2020,10.0,2020-10,230.0
"[16.0, 2020, 11]",16.0,2020,11.0,2020-11,197.0369509644434
"[16.0, 2020, 12]",16.0,2020,12.0,2020-12,179.40739019288867
"[17.0, 2020, 01]",17.0,2020,1.0,2020-01,242.38214456932823
"[17.0, 2020, 02]",17.0,2020,2.0,2020-02,293.2445533478932
"[17.0, 2020, 03]",17.0,2020,3.0,2020-03,250.2892451925637
"[17.0, 2020, 04]",17.0,2020,4.0,2020-04,198.49304852714
"[17.0, 2020, 05]",17.0,2020,5.0,2020-05,282.49667075054595
"[17.0, 2020, 06]",17.0,2020,6.0,2020-06,242.06626538113244
"[17.0, 2020, 07]",17.0,2020,7.0,2020-07,260.4788792414637
"[17.0, 2020, 08]",17.0,2020,8.0,2020-08,252.74170351036062
"[17.0, 2020, 09]",17.0,2020,9.0,2020-09,255.8243221648112
"[17.0, 2020, 10]",17.0,2020,10.0,2020-10,237.94012677781916
"[17.0, 2020, 11]",17.0,2020,11.0,2020-11,211.49576519469448
"[17.0, 2020, 12]",17.0,2020,12.0,2020-12,205.14408991636927
"[18.0, 2020, 01]",18.0,2020,1.0,2020-01,239.74906111300785
"[18.0, 2020, 02]",18.0,2020,2.0,2020-02,279.7388187094571
"[18.0, 2020, 03]",18.0,2020,3.0,2020-03,245.05974735404575
"[18.0, 2020, 04]",18.0,2020,4.0,2020-04,193.07954933424375
"[18.0, 2020, 05]",18.0,2020,5.0,2020-05,275.0597473540458
"[18.0, 2020, 06]",18.0,2020,6.0,2020-06,247.95493342437695
"[18.0, 2020, 07]",18.0,2020,7.0,2020-07,262.2413793103448
"[18.0, 2020, 08]",18.0,2020,8.0,2020-08,258.770911573916
"[18.0, 2020, 09]",18.0,2020,9.0,2020-09,261.7958347558894
"[18.0, 2020, 10]",18.0,2020,10.0,2020-10,233.48241720723794
"[18.0, 2020, 11]",18.0,2020,11.0,2020-11,206.92045066575622
"[18.0, 2020, 12]",18.0,2020,12.0,2020-12,194.06964834414475
"[19.0, 2020, 01]",19.0,2020,1.0,2020-01,229.4231164032026
"[19.0, 2020, 02]",19.0,2020,2.0,2020-02,323.77129952781775
"[19.0, 2020, 03]",19.0,2020,3.0,2020-03,252.09402586737835
"[19.0, 2020, 04]",19.0,2020,4.0,2020-04,201.62389653048655
"[19.0, 2020, 05]",19.0,2020,5.0,2020-05,276.8589611989325
"[19.0, 2020, 06]",19.0,2020,6.0,2020-06,255.2884417983987
"[19.0, 2020, 07]",19.0,2020,7.0,2020-07,263.77129952781775
"[19.0, 2020, 08]",19.0,2020,8.0,2020-08,240.57688359679736
"[19.0, 2020, 09]",19.0,2020,9.0,2020-09,240.57688359679736
"[19.0, 2020, 10]",19.0,2020,10.0,2020-10,238.9529870663108
"[19.0, 2020, 11]",19.0,2020,11.0,2020-11,202.61753233422297
"[19.0, 2020, 12]",19.0,2020,12.0,2020-12,204.24142886470952
"[20.0, 2020, 01]",20.0,2020,1.0,2020-01,218.07223526780723
"[20.0, 2020, 02]",20.0,2020,2.0,2020-02,318.7308509448731
"[20.0, 2020, 03]",20.0,2020,3.0,2020-03,250.7469529240747
"[20.0, 2020, 04]",20.0,2020,4.0,2020-04,198.28916470982892
"[20.0, 2020, 05]",20.0,2020,5.0,2020-05,286.2730627306273
"[20.0, 2020, 06]",20.0,2020,6.0,2020-06,256.0762607626076
"[20.0, 2020, 07]",20.0,2020,7.0,2020-07,271.5140333221514
"[20.0, 2020, 08]",20.0,2020,8.0,2020-08,226.9518058816952
"[20.0, 2020, 09]",20.0,2020,9.0,2020-09,242.7630549032763
"[20.0, 2020, 10]",20.0,2020,10.0,2020-10,240.2851392150285
"[20.0, 2020, 11]",20.0,2020,11.0,2020-11,214.75902940847593
"[20.0, 2020, 12]",20.0,2020,12.0,2020-12,198.85944313988594
"[21.0, 2020, 01]",21.0,2020,1.0,2020-01,227.76211453744494
"[21.0, 2020, 02]",21.0,2020,2.0,2020-02,286.55586704044856
"[21.0, 2020, 03]",21.0,2020,3.0,2020-03,247.49459351221464
"[21.0, 2020, 04]",21.0,2020,4.0,2020-04,196.9227072486984
"[21.0, 2020, 05]",21.0,2020,5.0,2020-05,279.1581898277933
"[21.0, 2020, 06]",21.0,2020,6.0,2020-06,244.05686824189024
"[21.0, 2020, 07]",21.0,2020,7.0,2020-07,259.0444533440128
"[21.0, 2020, 08]",21.0,2020,8.0,2020-08,234.45494593512217
"[21.0, 2020, 09]",21.0,2020,9.0,2020-09,245.46175410492586
"[21.0, 2020, 10]",21.0,2020,10.0,2020-10,243.71405686824187
"[21.0, 2020, 11]",21.0,2020,11.0,2020-11,216.36684020824987
"[21.0, 2020, 12]",21.0,2020,12.0,2020-12,214.694433319984
"[22.0, 2020, 01]",22.0,2020,1.0,2020-01,185.4801920768307
"[22.0, 2020, 02]",22.0,2020,2.0,2020-02,207.65906362545016
"[22.0, 2020, 03]",22.0,2020,3.0,2020-03,171.7206882753101
"[22.0, 2020, 04]",22.0,2020,4.0,2020-04,171.97478991596637
"[22.0, 2020, 05]",22.0,2020,5.0,2020-05,153.48939575830326
"[22.0, 2020, 06]",22.0,2020,6.0,2020-06,194.27571028411361
"[22.0, 2020, 07]",22.0,2020,7.0,2020-07,202.42296918767505
"[22.0, 2020, 08]",22.0,2020,8.0,2020-08,189.99799919967984
"[22.0, 2020, 09]",22.0,2020,9.0,2020-09,191.2064825930372
"[22.0, 2020, 10]",22.0,2020,10.0,2020-10,202.98319327731087
"[22.0, 2020, 11]",22.0,2020,11.0,2020-11,150.19007603041211
"[22.0, 2020, 12]",22.0,2020,12.0,2020-12,175.60224089635852
"[23.0, 2020, 01]",23.0,2020,1.0,2020-01,183.7625113739764
"[23.0, 2020, 02]",23.0,2020,2.0,2020-02,211.73111919927214
"[23.0, 2020, 03]",23.0,2020,3.0,2020-03,166.5195632393085
"[23.0, 2020, 04]",23.0,2020,4.0,2020-04,165.6483166515014
"[23.0, 2020, 05]",23.0,2020,5.0,2020-05,153.69654231119202
"[23.0, 2020, 06]",23.0,2020,6.0,2020-06,195.4344858962694
"[23.0, 2020, 07]",23.0,2020,7.0,2020-07,207.3885350318472
"[23.0, 2020, 08]",23.0,2020,8.0,2020-08,188.33712465878077
"[23.0, 2020, 09]",23.0,2020,9.0,2020-09,192.82757051865337
"[23.0, 2020, 10]",23.0,2020,10.0,2020-10,181.3057324840765
"[23.0, 2020, 11]",23.0,2020,11.0,2020-11,157.0291173794359
"[23.0, 2020, 12]",23.0,2020,12.0,2020-12,156.8812556869882
"[24.0, 2020, 01]",24.0,2020,1.0,2020-01,240.8423975931498
"[24.0, 2020, 02]",24.0,2020,2.0,2020-02,221.82133765332102
"[24.0, 2020, 03]",24.0,2020,3.0,2020-03,218.8706317981949
"[24.0, 2020, 04]",24.0,2020,4.0,2020-04,194.77204350844715
"[24.0, 2020, 05]",24.0,2020,5.0,2020-05,220.21985651469572
"[24.0, 2020, 06]",24.0,2020,6.0,2020-06,214.1309881971766
"[24.0, 2020, 07]",24.0,2020,7.0,2020-07,265.6815551955566
"[24.0, 2020, 08]",24.0,2020,8.0,2020-08,276.4915528812775
"[24.0, 2020, 09]",24.0,2020,9.0,2020-09,206.2902105993983
"[24.0, 2020, 10]",24.0,2020,10.0,2020-10,217.69034945614445
"[24.0, 2020, 11]",24.0,2020,11.0,2020-11,210.97894006017128
"[24.0, 2020, 12]",24.0,2020,12.0,2020-12,198.5998611432539
"[25.0, 2020, 01]",25.0,2020,1.0,2020-01,62.131313131313135
"[25.0, 2020, 02]",25.0,2020,2.0,2020-02,79.77777777777777
"[25.0, 2020, 03]",25.0,2020,3.0,2020-03,50.0
"[25.0, 2020, 04]",25.0,2020,4.0,2020-04,75.22222222222221
"[25.0, 2020, 05]",25.0,2020,5.0,2020-05,84.4848484848485
"[25.0, 2020, 06]",25.0,2020,6.0,2020-06,92.13131313131315
"[25.0, 2020, 07]",25.0,2020,7.0,2020-07,90.07070707070706
"[25.0, 2020, 08]",25.0,2020,8.0,2020-08,106.9090909090909
"[25.0, 2020, 09]",25.0,2020,9.0,2020-09,120.36363636363637
"[25.0, 2020, 10]",25.0,2020,10.0,2020-10,157.4949494949495
"[25.0, 2020, 11]",25.0,2020,11.0,2020-11,23.67676767676768
"[25.0, 2020, 12]",25.0,2020,12.0,2020-12,103.96969696969697
"[26.0, 2020, 01]",26.0,2020,1.0,2020-01,239.8071544236715
"[26.0, 2020, 02]",26.0,2020,2.0,2020-02,223.694980126601
"[26.0, 2020, 03]",26.0,2020,3.0,2020-03,212.65861916678938
"[26.0, 2020, 04]",26.0,2020,4.0,2020-04,214.97276608273225
"[26.0, 2020, 05]",26.0,2020,5.0,2020-05,235.96496393346104
"[26.0, 2020, 06]",26.0,2020,6.0,2020-06,248.50287060209044
"[26.0, 2020, 07]",26.0,2020,7.0,2020-07,254.7048432209628
"[26.0, 2020, 08]",26.0,2020,8.0,2020-08,289.4052701310173
"[26.0, 2020, 09]",26.0,2020,9.0,2020-09,283.94818195200946
"[26.0, 2020, 10]",26.0,2020,10.0,2020-10,240.228176063595
"[26.0, 2020, 11]",26.0,2020,11.0,2020-11,298.87825702929496
"[26.0, 2020, 12]",26.0,2020,12.0,2020-12,245.43795083173865
"[27.0, 2020, 01]",27.0,2020,1.0,2020-01,87.04901092412165
"[27.0, 2020, 02]",27.0,2020,2.0,2020-02,101.99439031591379
"[27.0, 2020, 03]",27.0,2020,3.0,2020-03,72.96279893711248
"[27.0, 2020, 04]",27.0,2020,4.0,2020-04,99.3076468851491
"[27.0, 2020, 05]",27.0,2020,5.0,2020-05,118.87953941541186
"[27.0, 2020, 06]",27.0,2020,6.0,2020-06,122.31916149985237
"[27.0, 2020, 07]",27.0,2020,7.0,2020-07,121.18984351933865
"[27.0, 2020, 08]",27.0,2020,8.0,2020-08,138.23294951284322
"[27.0, 2020, 09]",27.0,2020,9.0,2020-09,154.3622674933569
"[27.0, 2020, 10]",27.0,2020,10.0,2020-10,185.54325361677
"[27.0, 2020, 11]",27.0,2020,11.0,2020-11,58.342190729258924
"[27.0, 2020, 12]",27.0,2020,12.0,2020-12,141.89105403011513
"[28.0, 2020, 01]",28.0,2020,1.0,2020-01,236.42186262306205
"[28.0, 2020, 02]",28.0,2020,2.0,2020-02,211.6476179698992
"[28.0, 2020, 03]",28.0,2020,3.0,2020-03,221.7075930745727
"[28.0, 2020, 04]",28.0,2020,4.0,2020-04,188.1373769378748
"[28.0, 2020, 05]",28.0,2020,5.0,2020-05,209.90607672286964
"[28.0, 2020, 06]",28.0,2020,6.0,2020-06,210.5092225868507
"[28.0, 2020, 07]",28.0,2020,7.0,2020-07,261.4484553581531
"[28.0, 2020, 08]",28.0,2020,8.0,2020-08,278.32861830938083
"[28.0, 2020, 09]",28.0,2020,9.0,2020-09,209.07660970917723
"[28.0, 2020, 10]",28.0,2020,10.0,2020-10,213.4864773113046
"[28.0, 2020, 11]",28.0,2020,11.0,2020-11,206.70815887744703
"[28.0, 2020, 12]",28.0,2020,12.0,2020-12,201.69740862283578
"[29.0, 2020, 01]",29.0,2020,1.0,2020-01,225.56642022418316
"[29.0, 2020, 02]",29.0,2020,2.0,2020-02,206.44288099212974
"[29.0, 2020, 03]",29.0,2020,3.0,2020-03,217.76055330312425
"[29.0, 2020, 04]",29.0,2020,4.0,2020-04,174.57250178869543
"[29.0, 2020, 05]",29.0,2020,5.0,2020-05,205.70534223706176
"[29.0, 2020, 06]",29.0,2020,6.0,2020-06,197.75041736227044
"[29.0, 2020, 07]",29.0,2020,7.0,2020-07,220.71249701884088
"[29.0, 2020, 08]",29.0,2020,8.0,2020-08,264.23741950870493
"[29.0, 2020, 09]",29.0,2020,9.0,2020-09,195.3064631528738
"[29.0, 2020, 10]",29.0,2020,10.0,2020-10,212.75637968041974
"[29.0, 2020, 11]",29.0,2020,11.0,2020-11,204.07226329596946
"[29.0, 2020, 12]",29.0,2020,12.0,2020-12,189.1402337228714
"[30.0, 2020, 01]",30.0,2020,1.0,2020-01,218.18472119872268
"[30.0, 2020, 02]",30.0,2020,2.0,2020-02,223.69442397445346
"[30.0, 2020, 03]",30.0,2020,3.0,2020-03,174.29869810857284
"[30.0, 2020, 04]",30.0,2020,4.0,2020-04,156.83615819209038
"[30.0, 2020, 05]",30.0,2020,5.0,2020-05,163.7042495701302
"[30.0, 2020, 06]",30.0,2020,6.0,2020-06,200.71235568656348
"[30.0, 2020, 07]",30.0,2020,7.0,2020-07,181.84721198722673
"[30.0, 2020, 08]",30.0,2020,8.0,2020-08,217.64185703758292
"[30.0, 2020, 09]",30.0,2020,9.0,2020-09,230.0736919675755
"[30.0, 2020, 10]",30.0,2020,10.0,2020-10,191.31662982068286
"[30.0, 2020, 11]",30.0,2020,11.0,2020-11,149.37361827560795
"[30.0, 2020, 12]",30.0,2020,12.0,2020-12,229.67329894374845
"[31.0, 2020, 01]",31.0,2020,1.0,2020-01,102.98405466970387
"[31.0, 2020, 02]",31.0,2020,2.0,2020-02,97.41837509491269
"[31.0, 2020, 03]",31.0,2020,3.0,2020-03,59.028094153378895
"[31.0, 2020, 04]",31.0,2020,4.0,2020-04,107.66135155656795
"[31.0, 2020, 05]",31.0,2020,5.0,2020-05,149.19514047076692
"[31.0, 2020, 06]",31.0,2020,6.0,2020-06,140.0
"[31.0, 2020, 07]",31.0,2020,7.0,2020-07,127.66135155656795
"[31.0, 2020, 08]",31.0,2020,8.0,2020-08,142.09567198177675
"[31.0, 2020, 09]",31.0,2020,9.0,2020-09,188.30675778283978
