uid,grid_id,year,month,date,ws_mps
"[3.0, 2019, 04]",3.0,2019,4.0,2019-04,261.58578263841423
"[3.0, 2019, 05]",3.0,2019,5.0,2019-05,306.0218728639781
"[3.0, 2019, 06]",3.0,2019,6.0,2019-06,322.99384825700616
"[3.0, 2019, 07]",3.0,2019,7.0,2019-07,236.3568010936432
"[3.0, 2019, 08]",3.0,2019,8.0,2019-08,283.8209159261791
"[3.0, 2019, 09]",3.0,2019,9.0,2019-09,294.19002050581
"[3.0, 2019, 10]",3.0,2019,10.0,2019-10,312.7819548872181
"[3.0, 2019, 11]",3.0,2019,11.0,2019-11,331.4969241285031
"[3.0, 2019, 12]",3.0,2019,12.0,2019-12,308.7149692412851
"[4.0, 2019, 01]",4.0,2019,1.0,2019-01,301.4983997672389
"[4.0, 2019, 02]",4.0,2019,2.0,2019-02,350.4887983706721
"[4.0, 2019, 03]",4.0,2019,3.0,2019-03,251.95228396857726
"[4.0, 2019, 04]",4.0,2019,4.0,2019-04,189.8196101251091
"[4.0, 2019, 05]",4.0,2019,5.0,2019-05,279.8748908932208
"[4.0, 2019, 06]",4.0,2019,6.0,2019-06,248.8885656095432
"[4.0, 2019, 07]",4.0,2019,7.0,2019-07,187.97206866453303
"[4.0, 2019, 08]",4.0,2019,8.0,2019-08,327.3407041024149
"[4.0, 2019, 09]",4.0,2019,9.0,2019-09,224.63194646494034
"[4.0, 2019, 10]",4.0,2019,10.0,2019-10,308.5830666278731
"[4.0, 2019, 11]",4.0,2019,11.0,2019-11,333.4303171370381
"[4.0, 2019, 12]",4.0,2019,12.0,2019-12,406.3427407622927
"[5.0, 2019, 01]",5.0,2019,1.0,2019-01,371.84010152284264
"[5.0, 2019, 02]",5.0,2019,2.0,2019-02,493.32124728063815
"[5.0, 2019, 03]",5.0,2019,3.0,2019-03,241.3778100072516
"[5.0, 2019, 04]",5.0,2019,4.0,2019-04,355.28281363306746
"[5.0, 2019, 05]",5.0,2019,5.0,2019-05,384.9147933284989
"[5.0, 2019, 06]",5.0,2019,6.0,2019-06,380.10333575054386
"[5.0, 2019, 07]",5.0,2019,7.0,2019-07,280.11240029006524
"[5.0, 2019, 08]",5.0,2019,8.0,2019-08,310.7070340826686
"[5.0, 2019, 09]",5.0,2019,9.0,2019-09,264.88578680203045
"[5.0, 2019, 10]",5.0,2019,10.0,2019-10,273.62218999274836
"[5.0, 2019, 11]",5.0,2019,11.0,2019-11,278.5097897026831
"[5.0, 2019, 12]",5.0,2019,12.0,2019-12,344.4815083393764
"[6.0, 2019, 01]",6.0,2019,1.0,2019-01,369.3333333333333
"[6.0, 2019, 02]",6.0,2019,2.0,2019-02,484.0
"[6.0, 2019, 03]",6.0,2019,3.0,2019-03,212.66666666666666
"[6.0, 2019, 04]",6.0,2019,4.0,2019-04,362.0
"[6.0, 2019, 05]",6.0,2019,5.0,2019-05,422.0
"[6.0, 2019, 06]",6.0,2019,6.0,2019-06,396.6666666666667
"[6.0, 2019, 07]",6.0,2019,7.0,2019-07,324.0
"[6.0, 2019, 08]",6.0,2019,8.0,2019-08,302.6666666666667
"[6.0, 2019, 09]",6.0,2019,9.0,2019-09,340.6666666666667
"[6.0, 2019, 10]",6.0,2019,10.0,2019-10,312.6666666666667
"[6.0, 2019, 11]",6.0,2019,11.0,2019-11,288.6666666666667
"[6.0, 2019, 12]",6.0,2019,12.0,2019-12,298.6666666666667
"[7.0, 2019, 01]",7.0,2019,1.0,2019-01,452.21329437545654
"[7.0, 2019, 02]",7.0,2019,2.0,2019-02,404.64572680788893
"[7.0, 2019, 03]",7.0,2019,3.0,2019-03,352.32286340394444
"[7.0, 2019, 04]",7.0,2019,4.0,2019-04,278.1446311176041
"[7.0, 2019, 05]",7.0,2019,5.0,2019-05,278.6157779401023
"[7.0, 2019, 06]",7.0,2019,6.0,2019-06,453.95178962746525
"[7.0, 2019, 07]",7.0,2019,7.0,2019-07,358.95178962746525
"[7.0, 2019, 08]",7.0,2019,8.0,2019-08,379.77720964207447
"[7.0, 2019, 09]",7.0,2019,9.0,2019-09,398.48794740686634
"[7.0, 2019, 10]",7.0,2019,10.0,2019-10,360.69758948137326
"[7.0, 2019, 11]",7.0,2019,11.0,2019-11,329.41928414901383
"[7.0, 2019, 12]",7.0,2019,12.0,2019-12,284.19649379108836
"[8.0, 2019, 01]",8.0,2019,1.0,2019-01,443.72703707877844
"[8.0, 2019, 02]",8.0,2019,2.0,2019-02,334.851797588189
"[8.0, 2019, 03]",8.0,2019,3.0,2019-03,286.7711033472333
"[8.0, 2019, 04]",8.0,2019,4.0,2019-04,250.1465118900034
"[8.0, 2019, 05]",8.0,2019,5.0,2019-05,238.8605883015892
"[8.0, 2019, 06]",8.0,2019,6.0,2019-06,373.51741237461965
"[8.0, 2019, 07]",8.0,2019,7.0,2019-07,317.60396709117543
"[8.0, 2019, 08]",8.0,2019,8.0,2019-08,315.9528907922913
"[8.0, 2019, 09]",8.0,2019,9.0,2019-09,361.2622562831062
"[8.0, 2019, 10]",8.0,2019,10.0,2019-10,351.0627747097938
"[8.0, 2019, 11]",8.0,2019,11.0,2019-11,331.4865321762652
"[8.0, 2019, 12]",8.0,2019,12.0,2019-12,166.43525301476387
"[9.0, 2019, 01]",9.0,2019,1.0,2019-01,453.88476360560196
"[9.0, 2019, 02]",9.0,2019,2.0,2019-02,353.36121815960144
"[9.0, 2019, 03]",9.0,2019,3.0,2019-03,328.16618103205184
"[9.0, 2019, 04]",9.0,2019,4.0,2019-04,276.4216561706927
"[9.0, 2019, 05]",9.0,2019,5.0,2019-05,252.84331234138543
"[9.0, 2019, 06]",9.0,2019,6.0,2019-06,397.65861453144083
"[9.0, 2019, 07]",9.0,2019,7.0,2019-07,339.4256979039383
"[9.0, 2019, 08]",9.0,2019,8.0,2019-08,327.430209606166
"[9.0, 2019, 09]",9.0,2019,9.0,2019-09,380.8807218723564
"[9.0, 2019, 10]",9.0,2019,10.0,2019-10,378.0712472976783
"[9.0, 2019, 11]",9.0,2019,11.0,2019-11,354.860419212332
"[9.0, 2019, 12]",9.0,2019,12.0,2019-12,218.99614625434717
"[10.0, 2019, 01]",10.0,2019,1.0,2019-01,434.5454545454543
"[10.0, 2019, 02]",10.0,2019,2.0,2019-02,354.00972179129167
"[10.0, 2019, 03]",10.0,2019,3.0,2019-03,305.487640914262
"[10.0, 2019, 04]",10.0,2019,4.0,2019-04,252.06329506670792
"[10.0, 2019, 05]",10.0,2019,5.0,2019-05,257.8787878787878
"[10.0, 2019, 06]",10.0,2019,6.0,2019-06,380.4850553314716
"[10.0, 2019, 07]",10.0,2019,7.0,2019-07,336.63253697383374
"[10.0, 2019, 08]",10.0,2019,8.0,2019-08,326.1919536663563
"[10.0, 2019, 09]",10.0,2019,9.0,2019-09,376.3822525597268
"[10.0, 2019, 10]",10.0,2019,10.0,2019-10,346.5032578343157
"[10.0, 2019, 11]",10.0,2019,11.0,2019-11,312.10983555693446
"[10.0, 2019, 12]",10.0,2019,12.0,2019-12,130.06929361878161
"[11.0, 2019, 01]",11.0,2019,1.0,2019-01,370.31683168316846
"[11.0, 2019, 02]",11.0,2019,2.0,2019-02,405.6901572510194
"[11.0, 2019, 03]",11.0,2019,3.0,2019-03,328.2644146767618
"[11.0, 2019, 04]",11.0,2019,4.0,2019-04,232.9155503785673
"[11.0, 2019, 05]",11.0,2019,5.0,2019-05,225.07979033197444
"[11.0, 2019, 06]",11.0,2019,6.0,2019-06,386.6010483401282
"[11.0, 2019, 07]",11.0,2019,7.0,2019-07,354.2772277227724
"[11.0, 2019, 08]",11.0,2019,8.0,2019-08,340.98543972044286
"[11.0, 2019, 09]",11.0,2019,9.0,2019-09,434.9982527664532
"[11.0, 2019, 10]",11.0,2019,10.0,2019-10,318.55911473500294
"[11.0, 2019, 11]",11.0,2019,11.0,2019-11,267.59347699475836
"[11.0, 2019, 12]",11.0,2019,12.0,2019-12,259.4991263832266
"[12.0, 2019, 01]",12.0,2019,1.0,2019-01,305.6562054208274
"[12.0, 2019, 02]",12.0,2019,2.0,2019-02,339.6260444263297
"[12.0, 2019, 03]",12.0,2019,3.0,2019-03,313.3268799673935
"[12.0, 2019, 04]",12.0,2019,4.0,2019-04,215.56755655186473
"[12.0, 2019, 05]",12.0,2019,5.0,2019-05,238.0782555532912
"[12.0, 2019, 06]",12.0,2019,6.0,2019-06,381.02914204198083
"[12.0, 2019, 07]",12.0,2019,7.0,2019-07,360.2537191766865
"[12.0, 2019, 08]",12.0,2019,8.0,2019-08,347.6095373955573
"[12.0, 2019, 09]",12.0,2019,9.0,2019-09,417.7684939881801
"[12.0, 2019, 10]",12.0,2019,10.0,2019-10,299.25718361524355
"[12.0, 2019, 11]",12.0,2019,11.0,2019-11,243.51946199307113
"[12.0, 2019, 12]",12.0,2019,12.0,2019-12,233.29529243937233
"[13.0, 2019, 01]",13.0,2019,1.0,2019-01,380.6094870380585
"[13.0, 2019, 02]",13.0,2019,2.0,2019-02,322.642029784887
"[13.0, 2019, 03]",13.0,2019,3.0,2019-03,312.80750137892994
"[13.0, 2019, 04]",13.0,2019,4.0,2019-04,238.5934914506343
"[13.0, 2019, 05]",13.0,2019,5.0,2019-05,246.15278543849973
"[13.0, 2019, 06]",13.0,2019,6.0,2019-06,368.5879757308329
"[13.0, 2019, 07]",13.0,2019,7.0,2019-07,387.09873138444567
"[13.0, 2019, 08]",13.0,2019,8.0,2019-08,404.4622173193602
"[13.0, 2019, 09]",13.0,2019,9.0,2019-09,386.65471594043026
"[13.0, 2019, 10]",13.0,2019,10.0,2019-10,334.5394373965803
"[13.0, 2019, 11]",13.0,2019,11.0,2019-11,317.82680639823496
"[13.0, 2019, 12]",13.0,2019,12.0,2019-12,117.33314947600661
"[14.0, 2019, 01]",14.0,2019,1.0,2019-01,401.84120798830975
"[14.0, 2019, 02]",14.0,2019,2.0,2019-02,320.4627374573794
"[14.0, 2019, 03]",14.0,2019,3.0,2019-03,349.7467121285922
"[14.0, 2019, 04]",14.0,2019,4.0,2019-04,242.7942847864913
"[14.0, 2019, 05]",14.0,2019,5.0,2019-05,230.5812631920766
"[14.0, 2019, 06]",14.0,2019,6.0,2019-06,395.92953401526216
"[14.0, 2019, 07]",14.0,2019,7.0,2019-07,403.92109108621526
"[14.0, 2019, 08]",14.0,2019,8.0,2019-08,417.6587108296801
"[14.0, 2019, 09]",14.0,2019,9.0,2019-09,409.4609514531579
"[14.0, 2019, 10]",14.0,2019,10.0,2019-10,369.1930508199382
"[14.0, 2019, 11]",14.0,2019,11.0,2019-11,395.4879038805001
"[14.0, 2019, 12]",14.0,2019,12.0,2019-12,58.48839097256047
"[15.0, 2019, 01]",15.0,2019,1.0,2019-01,402.0833333333333
"[15.0, 2019, 02]",15.0,2019,2.0,2019-02,325.8333333333333
"[15.0, 2019, 03]",15.0,2019,3.0,2019-03,309.1666666666667
"[15.0, 2019, 04]",15.0,2019,4.0,2019-04,223.75
"[15.0, 2019, 05]",15.0,2019,5.0,2019-05,235.41666666666666
"[15.0, 2019, 06]",15.0,2019,6.0,2019-06,356.25
"[15.0, 2019, 07]",15.0,2019,7.0,2019-07,366.25
"[15.0, 2019, 08]",15.0,2019,8.0,2019-08,407.9166666666667
"[15.0, 2019, 09]",15.0,2019,9.0,2019-09,395.0
"[15.0, 2019, 10]",15.0,2019,10.0,2019-10,345.8333333333333
"[15.0, 2019, 11]",15.0,2019,11.0,2019-11,334.5833333333333
"[15.0, 2019, 12]",15.0,2019,12.0,2019-12,107.5
"[16.0, 2019, 01]",16.0,2019,1.0,2019-01,419.5561236346735
"[16.0, 2019, 02]",16.0,2019,2.0,2019-02,374.14826864977925
"[16.0, 2019, 03]",16.0,2019,3.0,2019-03,308.96351382756217
"[16.0, 2019, 04]",16.0,2019,4.0,2019-04,181.40831977689982
"[16.0, 2019, 05]",16.0,2019,5.0,2019-05,266.0004647920056
"[16.0, 2019, 06]",16.0,2019,6.0,2019-06,336.5930745991169
"[16.0, 2019, 07]",16.0,2019,7.0,2019-07,321.9265628631187
"[16.0, 2019, 08]",16.0,2019,8.0,2019-08,363.5556588426679
"[16.0, 2019, 09]",16.0,2019,9.0,2019-09,333.6300255635603
"[16.0, 2019, 10]",16.0,2019,10.0,2019-10,287.7782942133395
"[16.0, 2019, 11]",16.0,2019,11.0,2019-11,233.03741575644898
"[16.0, 2019, 12]",16.0,2019,12.0,2019-12,161.11085289333022
"[17.0, 2019, 01]",17.0,2019,1.0,2019-01,353.47573642997924
"[17.0, 2019, 02]",17.0,2019,2.0,2019-02,327.99073136951995
"[17.0, 2019, 03]",17.0,2019,3.0,2019-03,261.8878176103979
"[17.0, 2019, 04]",17.0,2019,4.0,2019-04,169.39487561924037
"[17.0, 2019, 05]",17.0,2019,5.0,2019-05,239.77307835721518
"[17.0, 2019, 06]",17.0,2019,6.0,2019-06,285.211207585362
"[17.0, 2019, 07]",17.0,2019,7.0,2019-07,292.8445107335003
"[17.0, 2019, 08]",17.0,2019,8.0,2019-08,338.50902892451916
"[17.0, 2019, 09]",17.0,2019,9.0,2019-09,305.1211846801256
"[17.0, 2019, 10]",17.0,2019,10.0,2019-10,278.7418100463431
"[17.0, 2019, 11]",17.0,2019,11.0,2019-11,220.4852714004155
"[17.0, 2019, 12]",17.0,2019,12.0,2019-12,181.3279710222127
"[18.0, 2019, 01]",18.0,2019,1.0,2019-01,347.6169341072038
"[18.0, 2019, 02]",18.0,2019,2.0,2019-02,324.58176852167975
"[18.0, 2019, 03]",18.0,2019,3.0,2019-03,262.73130761351996
"[18.0, 2019, 04]",18.0,2019,4.0,2019-04,161.04472516217137
"[18.0, 2019, 05]",18.0,2019,5.0,2019-05,242.64424718333902
"[18.0, 2019, 06]",18.0,2019,6.0,2019-06,284.5271423694094
"[18.0, 2019, 07]",18.0,2019,7.0,2019-07,284.85319221577333
"[18.0, 2019, 08]",18.0,2019,8.0,2019-08,329.72857630590653
"[18.0, 2019, 09]",18.0,2019,9.0,2019-09,296.00716968248554
"[18.0, 2019, 10]",18.0,2019,10.0,2019-10,255.05974735404578
"[18.0, 2019, 11]",18.0,2019,11.0,2019-11,205.47285763059062
"[18.0, 2019, 12]",18.0,2019,12.0,2019-12,187.09457152611813
"[19.0, 2019, 01]",19.0,2019,1.0,2019-01,386.25369895442884
"[19.0, 2019, 02]",19.0,2019,2.0,2019-02,383.4503846912606
"[19.0, 2019, 03]",19.0,2019,3.0,2019-03,262.7934503846913
"[19.0, 2019, 04]",19.0,2019,4.0,2019-04,163.63385283093314
"[19.0, 2019, 05]",19.0,2019,5.0,2019-05,238.9938843953442
"[19.0, 2019, 06]",19.0,2019,6.0,2019-06,315.6875123298481
"[19.0, 2019, 07]",19.0,2019,7.0,2019-07,298.92089169461434
"[19.0, 2019, 08]",19.0,2019,8.0,2019-08,345.18445452752024
"[19.0, 2019, 09]",19.0,2019,9.0,2019-09,315.1331623594398
"[19.0, 2019, 10]",19.0,2019,10.0,2019-10,306.98165318603276
"[19.0, 2019, 11]",19.0,2019,11.0,2019-11,223.51154073781805
"[19.0, 2019, 12]",19.0,2019,12.0,2019-12,169.49694219767213
"[20.0, 2019, 01]",20.0,2019,1.0,2019-01,401.2807318467696
"[20.0, 2019, 02]",20.0,2019,2.0,2019-02,381.9291023441967
"[20.0, 2019, 03]",20.0,2019,3.0,2019-03,267.21898227558603
"[20.0, 2019, 04]",20.0,2019,4.0,2019-04,164.53058890794736
"[20.0, 2019, 05]",20.0,2019,5.0,2019-05,239.1252144082333
"[20.0, 2019, 06]",20.0,2019,6.0,2019-06,302.08576329331044
"[20.0, 2019, 07]",20.0,2019,7.0,2019-07,289.934819897084
"[20.0, 2019, 08]",20.0,2019,8.0,2019-08,341.2567181246426
"[20.0, 2019, 09]",20.0,2019,9.0,2019-09,305.5151515151515
"[20.0, 2019, 10]",20.0,2019,10.0,2019-10,306.6815323041738
"[20.0, 2019, 11]",20.0,2019,11.0,2019-11,245.093196112064
"[20.0, 2019, 12]",20.0,2019,12.0,2019-12,156.6563750714694
"[21.0, 2019, 01]",21.0,2019,1.0,2019-01,338.49499399279136
"[21.0, 2019, 02]",21.0,2019,2.0,2019-02,322.3652382859431
"[21.0, 2019, 03]",21.0,2019,3.0,2019-03,252.1649979975971
"[21.0, 2019, 04]",21.0,2019,4.0,2019-04,181.4241089307169
"[21.0, 2019, 05]",21.0,2019,5.0,2019-05,239.1750100120144
"[21.0, 2019, 06]",21.0,2019,6.0,2019-06,284.2218662394874
"[21.0, 2019, 07]",21.0,2019,7.0,2019-07,299.4705646776131
"[21.0, 2019, 08]",21.0,2019,8.0,2019-08,335.8854625550661
"[21.0, 2019, 09]",21.0,2019,9.0,2019-09,309.5947136563876
"[21.0, 2019, 10]",21.0,2019,10.0,2019-10,293.1902282739287
"[21.0, 2019, 11]",21.0,2019,11.0,2019-11,220.01441730076087
"[21.0, 2019, 12]",21.0,2019,12.0,2019-12,183.14217060472566
"[22.0, 2019, 01]",22.0,2019,1.0,2019-01,180.51420568227286
"[22.0, 2019, 02]",22.0,2019,2.0,2019-02,248.17126850740297
"[22.0, 2019, 03]",22.0,2019,3.0,2019-03,154.0696278511404
"[22.0, 2019, 04]",22.0,2019,4.0,2019-04,136.49459783913562
"[22.0, 2019, 05]",22.0,2019,5.0,2019-05,207.37895158063222
"[22.0, 2019, 06]",22.0,2019,6.0,2019-06,219.1736694677871
"[22.0, 2019, 07]",22.0,2019,7.0,2019-07,218.67146858743502
"[22.0, 2019, 08]",22.0,2019,8.0,2019-08,272.42697078831526
"[22.0, 2019, 09]",22.0,2019,9.0,2019-09,281.3405362144857
"[22.0, 2019, 10]",22.0,2019,10.0,2019-10,229.60784313725492
"[22.0, 2019, 11]",22.0,2019,11.0,2019-11,200.13605442176868
"[22.0, 2019, 12]",22.0,2019,12.0,2019-12,101.02240896358542
"[23.0, 2019, 01]",23.0,2019,1.0,2019-01,186.9611718205069
"[23.0, 2019, 02]",23.0,2019,2.0,2019-02,232.2180888165543
"[23.0, 2019, 03]",23.0,2019,3.0,2019-03,146.51708904905837
"[23.0, 2019, 04]",23.0,2019,4.0,2019-04,131.77633108579403
"[23.0, 2019, 05]",23.0,2019,5.0,2019-05,220.59056033480593
"[23.0, 2019, 06]",23.0,2019,6.0,2019-06,231.33224831434552
"[23.0, 2019, 07]",23.0,2019,7.0,2019-07,239.40246454312955
"[23.0, 2019, 08]",23.0,2019,8.0,2019-08,287.1820506858871
"[23.0, 2019, 09]",23.0,2019,9.0,2019-09,293.69913973494545
"[23.0, 2019, 10]",23.0,2019,10.0,2019-10,218.67007672634276
"[23.0, 2019, 11]",23.0,2019,11.0,2019-11,204.07347128574753
"[23.0, 2019, 12]",23.0,2019,12.0,2019-12,118.74215298767731
"[24.0, 2019, 01]",24.0,2019,1.0,2019-01,320.62485535755616
"[24.0, 2019, 02]",24.0,2019,2.0,2019-02,235.21175653783854
"[24.0, 2019, 03]",24.0,2019,3.0,2019-03,280.7937977320065
"[24.0, 2019, 04]",24.0,2019,4.0,2019-04,186.93126591066886
"[24.0, 2019, 05]",24.0,2019,5.0,2019-05,233.92964591529744
"[24.0, 2019, 06]",24.0,2019,6.0,2019-06,281.06225410784543
"[24.0, 2019, 07]",24.0,2019,7.0,2019-07,353.3719046517011
"[24.0, 2019, 08]",24.0,2019,8.0,2019-08,383.2029622772507
"[24.0, 2019, 09]",24.0,2019,9.0,2019-09,313.5917611663967
"[24.0, 2019, 10]",24.0,2019,10.0,2019-10,201.77042351307568
"[24.0, 2019, 11]",24.0,2019,11.0,2019-11,263.23767646378155
"[24.0, 2019, 12]",24.0,2019,12.0,2019-12,189.78014348530436
"[25.0, 2019, 01]",25.0,2019,1.0,2019-01,107.13131313131314
"[25.0, 2019, 02]",25.0,2019,2.0,2019-02,79.77777777777777
"[25.0, 2019, 03]",25.0,2019,3.0,2019-03,87.93939393939395
"[25.0, 2019, 04]",25.0,2019,4.0,2019-04,73.23232323232324
"[25.0, 2019, 05]",25.0,2019,5.0,2019-05,131.9090909090909
"[25.0, 2019, 06]",25.0,2019,6.0,2019-06,96.6161616161616
"[25.0, 2019, 07]",25.0,2019,7.0,2019-07,95.36363636363636
"[25.0, 2019, 08]",25.0,2019,8.0,2019-08,100.87878787878788
"[25.0, 2019, 09]",25.0,2019,9.0,2019-09,128.010101010101
"[25.0, 2019, 10]",25.0,2019,10.0,2019-10,136.17171717171718
"[25.0, 2019, 11]",25.0,2019,11.0,2019-11,143.01010101010104
"[25.0, 2019, 12]",25.0,2019,12.0,2019-12,168.52525252525257
"[26.0, 2019, 01]",26.0,2019,1.0,2019-01,175.02871333229868
"[26.0, 2019, 02]",26.0,2019,2.0,2019-02,174.11764705882354
"[26.0, 2019, 03]",26.0,2019,3.0,2019-03,184.88126649076523
"[26.0, 2019, 04]",26.0,2019,4.0,2019-04,187.02002172900828
"[26.0, 2019, 05]",26.0,2019,5.0,2019-05,164.0617724662425
"[26.0, 2019, 06]",26.0,2019,6.0,2019-06,210.45320502871343
"[26.0, 2019, 07]",26.0,2019,7.0,2019-07,233.2764240260749
"[26.0, 2019, 08]",26.0,2019,8.0,2019-08,291.69331056961045
"[26.0, 2019, 09]",26.0,2019,9.0,2019-09,292.48486729784264
"[26.0, 2019, 10]",26.0,2019,10.0,2019-10,246.89119975166855
"[26.0, 2019, 11]",26.0,2019,11.0,2019-11,248.21977339748565
"[26.0, 2019, 12]",26.0,2019,12.0,2019-12,231.6933105696105
"[27.0, 2019, 01]",27.0,2019,1.0,2019-01,139.95423678771775
"[27.0, 2019, 02]",27.0,2019,2.0,2019-02,114.7933274284027
"[27.0, 2019, 03]",27.0,2019,3.0,2019-03,120.49158547387069
"[27.0, 2019, 04]",27.0,2019,4.0,2019-04,105.65249483318571
"[27.0, 2019, 05]",27.0,2019,5.0,2019-05,171.1381753764393
"[27.0, 2019, 06]",27.0,2019,6.0,2019-06,131.45999409506936
"[27.0, 2019, 07]",27.0,2019,7.0,2019-07,133.12666076173605
"[27.0, 2019, 08]",27.0,2019,8.0,2019-08,146.78476527900796
"[27.0, 2019, 09]",27.0,2019,9.0,2019-09,164.57779746087982
"[27.0, 2019, 10]",27.0,2019,10.0,2019-10,175.54620608207853
"[27.0, 2019, 11]",27.0,2019,11.0,2019-11,180.70711544139354
"[27.0, 2019, 12]",27.0,2019,12.0,2019-12,210.22438736344844
"[28.0, 2019, 01]",28.0,2019,1.0,2019-01,299.4953038361433
"[28.0, 2019, 02]",28.0,2019,2.0,2019-02,221.24589792916137
"[28.0, 2019, 03]",28.0,2019,3.0,2019-03,263.6324544528685
"[28.0, 2019, 04]",28.0,2019,4.0,2019-04,181.91241371506158
"[28.0, 2019, 05]",28.0,2019,5.0,2019-05,235.82324318207523
"[28.0, 2019, 06]",28.0,2019,6.0,2019-06,259.79857417675674
"[28.0, 2019, 07]",28.0,2019,7.0,2019-07,327.87597600995804
"[28.0, 2019, 08]",28.0,2019,8.0,2019-08,366.2826751159895
"[28.0, 2019, 09]",28.0,2019,9.0,2019-09,293.5679529252008
"[28.0, 2019, 10]",28.0,2019,10.0,2019-10,190.9584700690278
"[28.0, 2019, 11]",28.0,2019,11.0,2019-11,275.9703519293876
"[28.0, 2019, 12]",28.0,2019,12.0,2019-12,200.99920787597597
"[29.0, 2019, 01]",29.0,2019,1.0,2019-01,323.90591461960406
"[29.0, 2019, 02]",29.0,2019,2.0,2019-02,234.7937037920343
"[29.0, 2019, 03]",29.0,2019,3.0,2019-03,273.804555211066
"[29.0, 2019, 04]",29.0,2019,4.0,2019-04,169.7024803243501
"[29.0, 2019, 05]",29.0,2019,5.0,2019-05,254.72811829239208
"[29.0, 2019, 06]",29.0,2019,6.0,2019-06,253.17195325542568
"[29.0, 2019, 07]",29.0,2019,7.0,2019-07,306.03923205342227
"[29.0, 2019, 08]",29.0,2019,8.0,2019-08,375.58669210589073
"[29.0, 2019, 09]",29.0,2019,9.0,2019-09,298.06343906510847
"[29.0, 2019, 10]",29.0,2019,10.0,2019-10,165.15621273551153
"[29.0, 2019, 11]",29.0,2019,11.0,2019-11,293.5821607440972
"[29.0, 2019, 12]",29.0,2019,12.0,2019-12,199.22370617696157
"[30.0, 2019, 01]",30.0,2019,1.0,2019-01,204.95701301891424
"[30.0, 2019, 02]",30.0,2019,2.0,2019-02,116.65438467207073
"[30.0, 2019, 03]",30.0,2019,3.0,2019-03,199.37361827560792
"[30.0, 2019, 04]",30.0,2019,4.0,2019-04,119.85015966592974
"[30.0, 2019, 05]",30.0,2019,5.0,2019-05,217.6123802505527
"[30.0, 2019, 06]",30.0,2019,6.0,2019-06,248.9511176615082
"[30.0, 2019, 07]",30.0,2019,7.0,2019-07,295.6693687054778
"[30.0, 2019, 08]",30.0,2019,8.0,2019-08,360.2972242692213
"[30.0, 2019, 09]",30.0,2019,9.0,2019-09,393.8860230901498
"[30.0, 2019, 10]",30.0,2019,10.0,2019-10,309.42765905183
"[30.0, 2019, 11]",30.0,2019,11.0,2019-11,131.611397690985
"[30.0, 2019, 12]",30.0,2019,12.0,2019-12,204.95701301891424
"[31.0, 2019, 01]",31.0,2019,1.0,2019-01,193.872437357631
"[31.0, 2019, 02]",31.0,2019,2.0,2019-02,152.58162490508732
"[31.0, 2019, 03]",31.0,2019,3.0,2019-03,147.0994684889901
"[31.0, 2019, 04]",31.0,2019,4.0,2019-04,125.07972665148064
"[31.0, 2019, 05]",31.0,2019,5.0,2019-05,237.0994684889901
"[31.0, 2019, 06]",31.0,2019,6.0,2019-06,176.4540622627183
"[31.0, 2019, 07]",31.0,2019,7.0,2019-07,164.67729688686407
"[31.0, 2019, 08]",31.0,2019,8.0,2019-08,194.67729688686407
