uid,grid_id,year,month,date,pr_mm
"[9.0, 2017, 03]",9.0,2017,3.0,2017-03,245.7821223799229
"[9.0, 2017, 04]",9.0,2017,4.0,2017-04,337.2064103769151
"[9.0, 2017, 05]",9.0,2017,5.0,2017-05,186.01748284613214
"[9.0, 2017, 06]",9.0,2017,6.0,2017-06,74.79048782780336
"[9.0, 2017, 07]",9.0,2017,7.0,2017-07,84.9762195695084
"[9.0, 2017, 08]",9.0,2017,8.0,2017-08,12.860137230942755
"[9.0, 2017, 09]",9.0,2017,9.0,2017-09,6.016166932982422
"[9.0, 2017, 10]",9.0,2017,10.0,2017-10,82.64705329448255
"[9.0, 2017, 11]",9.0,2017,11.0,2017-11,182.09324184603813
"[9.0, 2017, 12]",9.0,2017,12.0,2017-12,127.57101231318731
"[10.0, 2017, 01]",10.0,2017,1.0,2017-01,205.50739476678038
"[10.0, 2017, 02]",10.0,2017,2.0,2017-02,254.34760575033607
"[10.0, 2017, 03]",10.0,2017,3.0,2017-03,217.87889130209942
"[10.0, 2017, 04]",10.0,2017,4.0,2017-04,373.4092460440582
"[10.0, 2017, 05]",10.0,2017,5.0,2017-05,209.4322060192367
"[10.0, 2017, 06]",10.0,2017,6.0,2017-06,122.63160616402932
"[10.0, 2017, 07]",10.0,2017,7.0,2017-07,142.7932568000827
"[10.0, 2017, 08]",10.0,2017,8.0,2017-08,29.609576998655488
"[10.0, 2017, 09]",10.0,2017,9.0,2017-09,27.76750439549074
"[10.0, 2017, 10]",10.0,2017,10.0,2017-10,107.38752714861927
"[10.0, 2017, 11]",10.0,2017,11.0,2017-11,217.5657255145309
"[10.0, 2017, 12]",10.0,2017,12.0,2017-12,135.3678767194125
"[11.0, 2017, 01]",11.0,2017,1.0,2017-01,745.2303721488597
"[11.0, 2017, 02]",11.0,2017,2.0,2017-02,409.4942376950781
"[11.0, 2017, 03]",11.0,2017,3.0,2017-03,591.8117647058825
"[11.0, 2017, 04]",11.0,2017,4.0,2017-04,817.838535414166
"[11.0, 2017, 05]",11.0,2017,5.0,2017-05,779.9457382953185
"[11.0, 2017, 06]",11.0,2017,6.0,2017-06,1114.6195678271313
"[11.0, 2017, 07]",11.0,2017,7.0,2017-07,947.4129651860749
"[11.0, 2017, 08]",11.0,2017,8.0,2017-08,669.2909963985597
"[11.0, 2017, 09]",11.0,2017,9.0,2017-09,402.5576230492198
"[11.0, 2017, 10]",11.0,2017,10.0,2017-10,547.8072028811525
"[11.0, 2017, 11]",11.0,2017,11.0,2017-11,356.14237695078043
"[11.0, 2017, 12]",11.0,2017,12.0,2017-12,281.0478991596639
"[12.0, 2017, 01]",12.0,2017,1.0,2017-01,695.7390008938327
"[12.0, 2017, 02]",12.0,2017,2.0,2017-02,292.25652994339066
"[12.0, 2017, 03]",12.0,2017,3.0,2017-03,490.1037838911512
"[12.0, 2017, 04]",12.0,2017,4.0,2017-04,468.98550004965745
"[12.0, 2017, 05]",12.0,2017,5.0,2017-05,657.6871586056213
"[12.0, 2017, 06]",12.0,2017,6.0,2017-06,841.572946667991
"[12.0, 2017, 07]",12.0,2017,7.0,2017-07,626.8751613864338
"[12.0, 2017, 08]",12.0,2017,8.0,2017-08,425.5769192571258
"[12.0, 2017, 09]",12.0,2017,9.0,2017-09,322.12742079650405
"[12.0, 2017, 10]",12.0,2017,10.0,2017-10,446.2330916674943
"[12.0, 2017, 11]",12.0,2017,11.0,2017-11,311.47601549309763
"[12.0, 2017, 12]",12.0,2017,12.0,2017-12,248.8975072003178
"[13.0, 2017, 01]",13.0,2017,1.0,2017-01,324.82542746828466
"[13.0, 2017, 02]",13.0,2017,2.0,2017-02,269.01103143960285
"[13.0, 2017, 03]",13.0,2017,3.0,2017-03,296.36596800882523
"[13.0, 2017, 04]",13.0,2017,4.0,2017-04,327.4351902923332
"[13.0, 2017, 05]",13.0,2017,5.0,2017-05,348.3047435190293
"[13.0, 2017, 06]",13.0,2017,6.0,2017-06,222.54164368450085
"[13.0, 2017, 07]",13.0,2017,7.0,2017-07,372.4167126309984
"[13.0, 2017, 08]",13.0,2017,8.0,2017-08,116.22642029784888
"[13.0, 2017, 09]",13.0,2017,9.0,2017-09,119.02950910093767
"[13.0, 2017, 10]",13.0,2017,10.0,2017-10,117.05515719801434
"[13.0, 2017, 11]",13.0,2017,11.0,2017-11,154.3979591836735
"[13.0, 2017, 12]",13.0,2017,12.0,2017-12,220.87148372862663
"[14.0, 2017, 01]",14.0,2017,1.0,2017-01,315.6481571683714
"[14.0, 2017, 02]",14.0,2017,2.0,2017-02,265.68160415651886
"[14.0, 2017, 03]",14.0,2017,3.0,2017-03,290.8163662932294
"[14.0, 2017, 04]",14.0,2017,4.0,2017-04,343.1574930995291
"[14.0, 2017, 05]",14.0,2017,5.0,2017-05,378.94804351355737
"[14.0, 2017, 06]",14.0,2017,6.0,2017-06,214.82399740217568
"[14.0, 2017, 07]",14.0,2017,7.0,2017-07,385.7597012502029
"[14.0, 2017, 08]",14.0,2017,8.0,2017-08,134.01120311738916
"[14.0, 2017, 09]",14.0,2017,9.0,2017-09,125.95924663094655
"[14.0, 2017, 10]",14.0,2017,10.0,2017-10,123.37473615846729
"[14.0, 2017, 11]",14.0,2017,11.0,2017-11,151.11121935379117
"[14.0, 2017, 12]",14.0,2017,12.0,2017-12,207.7913622341289
"[15.0, 2017, 01]",15.0,2017,1.0,2017-01,321.875
"[15.0, 2017, 02]",15.0,2017,2.0,2017-02,261.9583333333333
"[15.0, 2017, 03]",15.0,2017,3.0,2017-03,290.7083333333333
"[15.0, 2017, 04]",15.0,2017,4.0,2017-04,318.1666666666667
"[15.0, 2017, 05]",15.0,2017,5.0,2017-05,414.0416666666667
"[15.0, 2017, 06]",15.0,2017,6.0,2017-06,232.875
"[15.0, 2017, 07]",15.0,2017,7.0,2017-07,448.9166666666667
"[15.0, 2017, 08]",15.0,2017,8.0,2017-08,160.20833333333334
"[15.0, 2017, 09]",15.0,2017,9.0,2017-09,155.04166666666666
"[15.0, 2017, 10]",15.0,2017,10.0,2017-10,143.375
"[15.0, 2017, 11]",15.0,2017,11.0,2017-11,166.125
"[15.0, 2017, 12]",15.0,2017,12.0,2017-12,200.91666666666666
"[16.0, 2017, 01]",16.0,2017,1.0,2017-01,310.17662096211944
"[16.0, 2017, 02]",16.0,2017,2.0,2017-02,251.12502904950037
"[16.0, 2017, 03]",16.0,2017,3.0,2017-03,362.28793864745523
"[16.0, 2017, 04]",16.0,2017,4.0,2017-04,694.4494538693934
"[16.0, 2017, 05]",16.0,2017,5.0,2017-05,379.15524052986285
"[16.0, 2017, 06]",16.0,2017,6.0,2017-06,555.6437369277248
"[16.0, 2017, 07]",16.0,2017,7.0,2017-07,347.8951894027423
"[16.0, 2017, 08]",16.0,2017,8.0,2017-08,388.554496862654
"[16.0, 2017, 09]",16.0,2017,9.0,2017-09,322.272832907274
"[16.0, 2017, 10]",16.0,2017,10.0,2017-10,332.76225888914706
"[16.0, 2017, 11]",16.0,2017,11.0,2017-11,272.4071577968859
"[16.0, 2017, 12]",16.0,2017,12.0,2017-12,269.55542644666514
"[17.0, 2017, 01]",17.0,2017,1.0,2017-01,311.2676451886391
"[17.0, 2017, 02]",17.0,2017,2.0,2017-02,291.6413204747773
"[17.0, 2017, 03]",17.0,2017,3.0,2017-03,377.1514412886816
"[17.0, 2017, 04]",17.0,2017,4.0,2017-04,779.317030521407
"[17.0, 2017, 05]",17.0,2017,5.0,2017-05,354.0803306485797
"[17.0, 2017, 06]",17.0,2017,6.0,2017-06,567.4898791860955
"[17.0, 2017, 07]",17.0,2017,7.0,2017-07,386.97859262399317
"[17.0, 2017, 08]",17.0,2017,8.0,2017-08,401.1783064857991
"[17.0, 2017, 09]",17.0,2017,9.0,2017-09,331.37600678253494
"[17.0, 2017, 10]",17.0,2017,10.0,2017-10,304.8295358202628
"[17.0, 2017, 11]",17.0,2017,11.0,2017-11,236.1938851208138
"[17.0, 2017, 12]",17.0,2017,12.0,2017-12,251.23224883425172
"[18.0, 2017, 01]",18.0,2017,1.0,2017-01,380.52185046090824
"[18.0, 2017, 02]",18.0,2017,2.0,2017-02,304.88101741208607
"[18.0, 2017, 03]",18.0,2017,3.0,2017-03,402.55428473881875
"[18.0, 2017, 04]",18.0,2017,4.0,2017-04,811.5425059747354
"[18.0, 2017, 05]",18.0,2017,5.0,2017-05,367.34107203823834
"[18.0, 2017, 06]",18.0,2017,6.0,2017-06,559.2924206213725
"[18.0, 2017, 07]",18.0,2017,7.0,2017-07,393.28644588596796
"[18.0, 2017, 08]",18.0,2017,8.0,2017-08,410.6500512120178
"[18.0, 2017, 09]",18.0,2017,9.0,2017-09,359.34499829293276
"[18.0, 2017, 10]",18.0,2017,10.0,2017-10,342.1809491293957
"[18.0, 2017, 11]",18.0,2017,11.0,2017-11,268.31683168316835
"[18.0, 2017, 12]",18.0,2017,12.0,2017-12,267.22789347900306
"[19.0, 2017, 01]",19.0,2017,1.0,2017-01,224.833892286447
"[19.0, 2017, 02]",19.0,2017,2.0,2017-02,211.05129216808047
"[19.0, 2017, 03]",19.0,2017,3.0,2017-03,271.83369500887744
"[19.0, 2017, 04]",19.0,2017,4.0,2017-04,276.50739790885774
"[19.0, 2017, 05]",19.0,2017,5.0,2017-05,291.6470704280923
"[19.0, 2017, 06]",19.0,2017,6.0,2017-06,631.1633458275794
"[19.0, 2017, 07]",19.0,2017,7.0,2017-07,362.35036496350364
"[19.0, 2017, 08]",19.0,2017,8.0,2017-08,347.32294338133755
"[19.0, 2017, 09]",19.0,2017,9.0,2017-09,210.54744525547443
"[19.0, 2017, 10]",19.0,2017,10.0,2017-10,180.69461432235155
"[19.0, 2017, 11]",19.0,2017,11.0,2017-11,136.1637403827185
"[19.0, 2017, 12]",19.0,2017,12.0,2017-12,195.14184257249948
"[20.0, 2017, 01]",20.0,2017,1.0,2017-01,237.8367941712204
"[20.0, 2017, 02]",20.0,2017,2.0,2017-02,215.10698239222828
"[20.0, 2017, 03]",20.0,2017,3.0,2017-03,274.8155434122647
"[20.0, 2017, 04]",20.0,2017,4.0,2017-04,360.69156041287187
"[20.0, 2017, 05]",20.0,2017,5.0,2017-05,318.324833029751
"[20.0, 2017, 06]",20.0,2017,6.0,2017-06,592.5525197328476
"[20.0, 2017, 07]",20.0,2017,7.0,2017-07,394.0352155434122
"[20.0, 2017, 08]",20.0,2017,8.0,2017-08,396.9849423193685
"[20.0, 2017, 09]",20.0,2017,9.0,2017-09,259.26435944140866
"[20.0, 2017, 10]",20.0,2017,10.0,2017-10,198.45209471766844
"[20.0, 2017, 11]",20.0,2017,11.0,2017-11,147.2729811778992
"[20.0, 2017, 12]",20.0,2017,12.0,2017-12,199.1713418336369
"[21.0, 2017, 01]",21.0,2017,1.0,2017-01,262.9466559871846
"[21.0, 2017, 02]",21.0,2017,2.0,2017-02,249.35987184621544
"[21.0, 2017, 03]",21.0,2017,3.0,2017-03,318.01073287945536
"[21.0, 2017, 04]",21.0,2017,4.0,2017-04,629.5622747296756
"[21.0, 2017, 05]",21.0,2017,5.0,2017-05,329.74625550660795
"[21.0, 2017, 06]",21.0,2017,6.0,2017-06,559.8388466159391
"[21.0, 2017, 07]",21.0,2017,7.0,2017-07,388.8258710452543
"[21.0, 2017, 08]",21.0,2017,8.0,2017-08,396.5348818582299
"[21.0, 2017, 09]",21.0,2017,9.0,2017-09,329.6225871045254
"[21.0, 2017, 10]",21.0,2017,10.0,2017-10,243.27977573087708
"[21.0, 2017, 11]",21.0,2017,11.0,2017-11,184.37525030036042
"[21.0, 2017, 12]",21.0,2017,12.0,2017-12,221.63844613536244
"[22.0, 2017, 01]",22.0,2017,1.0,2017-01,265.90803336259864
"[22.0, 2017, 02]",22.0,2017,2.0,2017-02,182.5377524143985
"[22.0, 2017, 03]",22.0,2017,3.0,2017-03,271.2164179104476
"[22.0, 2017, 04]",22.0,2017,4.0,2017-04,207.95763827919217
"[22.0, 2017, 05]",22.0,2017,5.0,2017-05,368.70763827919217
"[22.0, 2017, 06]",22.0,2017,6.0,2017-06,286.9306409130815
"[22.0, 2017, 07]",22.0,2017,7.0,2017-07,277.9389815627742
"[22.0, 2017, 08]",22.0,2017,8.0,2017-08,164.39991220368736
"[22.0, 2017, 09]",22.0,2017,9.0,2017-09,231.85557506584715
"[22.0, 2017, 10]",22.0,2017,10.0,2017-10,132.8118964003511
"[22.0, 2017, 11]",22.0,2017,11.0,2017-11,236.37006145741873
"[22.0, 2017, 12]",22.0,2017,12.0,2017-12,296.85272168568906
"[23.0, 2017, 01]",23.0,2017,1.0,2017-01,272.4452452917926
"[23.0, 2017, 02]",23.0,2017,2.0,2017-02,176.6884445477796
"[23.0, 2017, 03]",23.0,2017,3.0,2017-03,292.25110439432694
"[23.0, 2017, 04]",23.0,2017,4.0,2017-04,230.12671471750758
"[23.0, 2017, 05]",23.0,2017,5.0,2017-05,388.9704719832598
"[23.0, 2017, 06]",23.0,2017,6.0,2017-06,280.7326203208557
"[23.0, 2017, 07]",23.0,2017,7.0,2017-07,268.8491048593351
"[23.0, 2017, 08]",23.0,2017,8.0,2017-08,148.39827946989075
"[23.0, 2017, 09]",23.0,2017,9.0,2017-09,225.97047198325973
"[23.0, 2017, 10]",23.0,2017,10.0,2017-10,135.50476633341088
"[23.0, 2017, 11]",23.0,2017,11.0,2017-11,262.076726342711
"[23.0, 2017, 12]",23.0,2017,12.0,2017-12,320.3350383631714
"[24.0, 2017, 01]",24.0,2017,1.0,2017-01,378.59014117102527
"[24.0, 2017, 02]",24.0,2017,2.0,2017-02,386.8266604952558
"[24.0, 2017, 03]",24.0,2017,3.0,2017-03,341.1203425133072
"[24.0, 2017, 04]",24.0,2017,4.0,2017-04,465.40384170330947
"[24.0, 2017, 05]",24.0,2017,5.0,2017-05,249.13168248090722
"[24.0, 2017, 06]",24.0,2017,6.0,2017-06,289.3804674843787
"[24.0, 2017, 07]",24.0,2017,7.0,2017-07,205.5984725757927
"[24.0, 2017, 08]",24.0,2017,8.0,2017-08,93.36449895857442
"[24.0, 2017, 09]",24.0,2017,9.0,2017-09,135.18560518398522
"[24.0, 2017, 10]",24.0,2017,10.0,2017-10,243.44225873640366
"[24.0, 2017, 11]",24.0,2017,11.0,2017-11,237.24809071974087
"[24.0, 2017, 12]",24.0,2017,12.0,2017-12,253.77921777366353
"[25.0, 2017, 01]",25.0,2017,1.0,2017-01,205.68170179239715
"[25.0, 2017, 02]",25.0,2017,2.0,2017-02,286.95469765609613
"[25.0, 2017, 03]",25.0,2017,3.0,2017-03,312.1372857987001
"[25.0, 2017, 04]",25.0,2017,4.0,2017-04,305.54579476068545
"[25.0, 2017, 05]",25.0,2017,5.0,2017-05,283.68623202678754
"[25.0, 2017, 06]",25.0,2017,6.0,2017-06,160.78845775064013
"[25.0, 2017, 07]",25.0,2017,7.0,2017-07,84.02974197360648
"[25.0, 2017, 08]",25.0,2017,8.0,2017-08,49.69253496159149
"[25.0, 2017, 09]",25.0,2017,9.0,2017-09,11.318298207602915
"[25.0, 2017, 10]",25.0,2017,10.0,2017-10,10.207405948394722
"[25.0, 2017, 11]",25.0,2017,11.0,2017-11,14.225329919243652
"[25.0, 2017, 12]",25.0,2017,12.0,2017-12,59.66889895607645
"[26.0, 2017, 01]",26.0,2017,1.0,2017-01,248.15675927363034
"[26.0, 2017, 02]",26.0,2017,2.0,2017-02,319.81468260127275
"[26.0, 2017, 03]",26.0,2017,3.0,2017-03,312.1268042837188
"[26.0, 2017, 04]",26.0,2017,4.0,2017-04,207.53810336799626
"[26.0, 2017, 05]",26.0,2017,5.0,2017-05,79.04004345801647
"[26.0, 2017, 06]",26.0,2017,6.0,2017-06,21.082104609653886
"[26.0, 2017, 07]",26.0,2017,7.0,2017-07,7.16839981375136
"[26.0, 2017, 08]",26.0,2017,8.0,2017-08,1.5191680893993484
"[26.0, 2017, 09]",26.0,2017,9.0,2017-09,4.731181126804285
"[26.0, 2017, 10]",26.0,2017,10.0,2017-10,10.1370479590253
"[26.0, 2017, 11]",26.0,2017,11.0,2017-11,3.3059133943814993
"[26.0, 2017, 12]",26.0,2017,12.0,2017-12,14.593977960577371
"[27.0, 2017, 01]",27.0,2017,1.0,2017-01,212.03306761145558
"[27.0, 2017, 02]",27.0,2017,2.0,2017-02,309.8435193386478
"[27.0, 2017, 03]",27.0,2017,3.0,2017-03,349.48154709182165
"[27.0, 2017, 04]",27.0,2017,4.0,2017-04,349.0634780041334
"[27.0, 2017, 05]",27.0,2017,5.0,2017-05,298.05211101269555
"[27.0, 2017, 06]",27.0,2017,6.0,2017-06,163.3454384410983
"[27.0, 2017, 07]",27.0,2017,7.0,2017-07,102.91364038972542
"[27.0, 2017, 08]",27.0,2017,8.0,2017-08,56.081930912311776
"[27.0, 2017, 09]",27.0,2017,9.0,2017-09,12.623855919692943
"[27.0, 2017, 10]",27.0,2017,10.0,2017-10,9.279303218187186
"[27.0, 2017, 11]",27.0,2017,11.0,2017-11,11.515500442869795
"[27.0, 2017, 12]",27.0,2017,12.0,2017-12,62.76926483613817
"[28.0, 2017, 01]",28.0,2017,1.0,2017-01,366.2759568851737
"[28.0, 2017, 02]",28.0,2017,2.0,2017-02,387.86691597008337
"[28.0, 2017, 03]",28.0,2017,3.0,2017-03,371.33326000879873
"[28.0, 2017, 04]",28.0,2017,4.0,2017-04,459.41377034755806
"[28.0, 2017, 05]",28.0,2017,5.0,2017-05,255.95204575450924
"[28.0, 2017, 06]",28.0,2017,6.0,2017-06,284.5095688517377
"[28.0, 2017, 07]",28.0,2017,7.0,2017-07,208.52859656841173
"[28.0, 2017, 08]",28.0,2017,8.0,2017-08,105.9690937087549
"[28.0, 2017, 09]",28.0,2017,9.0,2017-09,135.94962604487455
"[28.0, 2017, 10]",28.0,2017,10.0,2017-10,245.03552573691147
"[28.0, 2017, 11]",28.0,2017,11.0,2017-11,234.0830400351957
"[28.0, 2017, 12]",28.0,2017,12.0,2017-12,273.4310382754069
"[29.0, 2017, 01]",29.0,2017,1.0,2017-01,369.467610266048
"[29.0, 2017, 02]",29.0,2017,2.0,2017-02,399.07893345862453
"[29.0, 2017, 03]",29.0,2017,3.0,2017-03,398.9756856756915
"[29.0, 2017, 04]",29.0,2017,4.0,2017-04,499.5486580137428
"[29.0, 2017, 05]",29.0,2017,5.0,2017-05,251.21853526751627
"[29.0, 2017, 06]",29.0,2017,6.0,2017-06,242.7671345510072
"[29.0, 2017, 07]",29.0,2017,7.0,2017-07,188.8640394667293
"[29.0, 2017, 08]",29.0,2017,8.0,2017-08,113.27121630351793
"[29.0, 2017, 09]",29.0,2017,9.0,2017-09,141.44552769131377
"[29.0, 2017, 10]",29.0,2017,10.0,2017-10,254.8832442591179
"[29.0, 2017, 11]",29.0,2017,11.0,2017-11,231.07464615023196
"[29.0, 2017, 12]",29.0,2017,12.0,2017-12,277.3005814294943
"[30.0, 2017, 01]",30.0,2017,1.0,2017-01,344.80607966457023
"[30.0, 2017, 02]",30.0,2017,2.0,2017-02,249.1664046121593
"[30.0, 2017, 03]",30.0,2017,3.0,2017-03,257.7667714884696
"[30.0, 2017, 04]",30.0,2017,4.0,2017-04,283.5107442348009
"[30.0, 2017, 05]",30.0,2017,5.0,2017-05,214.33359538784066
"[30.0, 2017, 06]",30.0,2017,6.0,2017-06,94.10036687631028
"[30.0, 2017, 07]",30.0,2017,7.0,2017-07,81.47824947589098
"[30.0, 2017, 08]",30.0,2017,8.0,2017-08,105.15435010482182
"[30.0, 2017, 09]",30.0,2017,9.0,2017-09,155.250786163522
"[30.0, 2017, 10]",30.0,2017,10.0,2017-10,237.23794549266245
"[30.0, 2017, 11]",30.0,2017,11.0,2017-11,391.2997903563941
"[30.0, 2017, 12]",30.0,2017,12.0,2017-12,386.04743186582806
"[31.0, 2017, 01]",31.0,2017,1.0,2017-01,153.39331814730448
"[31.0, 2017, 02]",31.0,2017,2.0,2017-02,284.7091875474564
"[31.0, 2017, 03]",31.0,2017,3.0,2017-03,369.72589217919517
"[31.0, 2017, 04]",31.0,2017,4.0,2017-04,373.61351556567956
"[31.0, 2017, 05]",31.0,2017,5.0,2017-05,313.8618071374336
"[31.0, 2017, 06]",31.0,2017,6.0,2017-06,152.69476082004556
"[31.0, 2017, 07]",31.0,2017,7.0,2017-07,113.65299924069856
"[31.0, 2017, 08]",31.0,2017,8.0,2017-08,39.829916476841305
"[31.0, 2017, 09]",31.0,2017,9.0,2017-09,3.741837509491268
