uid,grid_id,year,month,date,pr_mm
"[4.0, 2016, 02]",4.0,2016,2.0,2016-02,176.49736668861095
"[4.0, 2016, 03]",4.0,2016,3.0,2016-03,152.6803818301514
"[4.0, 2016, 04]",4.0,2016,4.0,2016-04,19.197827518104017
"[4.0, 2016, 05]",4.0,2016,5.0,2016-05,19.631994733377223
"[4.0, 2016, 06]",4.0,2016,6.0,2016-06,2.5990783410138247
"[4.0, 2016, 07]",4.0,2016,7.0,2016-07,15.072416063199473
"[4.0, 2016, 08]",4.0,2016,8.0,2016-08,0.0
"[4.0, 2016, 09]",4.0,2016,9.0,2016-09,2.0839368005266623
"[4.0, 2016, 10]",4.0,2016,10.0,2016-10,24.093153390388416
"[4.0, 2016, 11]",4.0,2016,11.0,2016-11,50.67972350230414
"[4.0, 2016, 12]",4.0,2016,12.0,2016-12,140.25641869651085
"[5.0, 2016, 01]",5.0,2016,1.0,2016-01,155.02701232777375
"[5.0, 2016, 02]",5.0,2016,2.0,2016-02,159.1985134155185
"[5.0, 2016, 03]",5.0,2016,3.0,2016-03,121.75652646845539
"[5.0, 2016, 04]",5.0,2016,4.0,2016-04,41.79350978970268
"[5.0, 2016, 05]",5.0,2016,5.0,2016-05,72.18074691805657
"[5.0, 2016, 06]",5.0,2016,6.0,2016-06,0.0
"[5.0, 2016, 07]",5.0,2016,7.0,2016-07,0.0
"[5.0, 2016, 08]",5.0,2016,8.0,2016-08,0.0
"[5.0, 2016, 09]",5.0,2016,9.0,2016-09,66.40790427846265
"[5.0, 2016, 10]",5.0,2016,10.0,2016-10,152.24564902102972
"[5.0, 2016, 11]",5.0,2016,11.0,2016-11,214.95812182741116
"[5.0, 2016, 12]",5.0,2016,12.0,2016-12,319.22588832487304
"[6.0, 2016, 01]",6.0,2016,1.0,2016-01,149.3125
"[6.0, 2016, 02]",6.0,2016,2.0,2016-02,154.25
"[6.0, 2016, 03]",6.0,2016,3.0,2016-03,119.0
"[6.0, 2016, 04]",6.0,2016,4.0,2016-04,43.6875
"[6.0, 2016, 05]",6.0,2016,5.0,2016-05,78.125
"[6.0, 2016, 06]",6.0,2016,6.0,2016-06,0.0
"[6.0, 2016, 07]",6.0,2016,7.0,2016-07,0.0
"[6.0, 2016, 08]",6.0,2016,8.0,2016-08,0.0
"[6.0, 2016, 09]",6.0,2016,9.0,2016-09,37.75
"[6.0, 2016, 10]",6.0,2016,10.0,2016-10,104.375
"[6.0, 2016, 11]",6.0,2016,11.0,2016-11,182.1875
"[6.0, 2016, 12]",6.0,2016,12.0,2016-12,232.8125
"[7.0, 2016, 01]",7.0,2016,1.0,2016-01,234.10774287801314
"[7.0, 2016, 02]",7.0,2016,2.0,2016-02,408.400292184076
"[7.0, 2016, 03]",7.0,2016,3.0,2016-03,513.2731921110299
"[7.0, 2016, 04]",7.0,2016,4.0,2016-04,258.45763330898467
"[7.0, 2016, 05]",7.0,2016,5.0,2016-05,357.32980277574865
"[7.0, 2016, 06]",7.0,2016,6.0,2016-06,378.80898466033597
"[7.0, 2016, 07]",7.0,2016,7.0,2016-07,563.6183345507669
"[7.0, 2016, 08]",7.0,2016,8.0,2016-08,329.85317750182617
"[7.0, 2016, 09]",7.0,2016,9.0,2016-09,233.69978086194303
"[7.0, 2016, 10]",7.0,2016,10.0,2016-10,398.60920379839297
"[7.0, 2016, 11]",7.0,2016,11.0,2016-11,231.00438276113948
"[7.0, 2016, 12]",7.0,2016,12.0,2016-12,394.43571950328703
"[8.0, 2016, 01]",8.0,2016,1.0,2016-01,173.30540728707365
"[8.0, 2016, 02]",8.0,2016,2.0,2016-02,247.32304478997455
"[8.0, 2016, 03]",8.0,2016,3.0,2016-03,279.55871431886754
"[8.0, 2016, 04]",8.0,2016,4.0,2016-04,153.81724297980978
"[8.0, 2016, 05]",8.0,2016,5.0,2016-05,140.53945230912052
"[8.0, 2016, 06]",8.0,2016,6.0,2016-06,127.78452077048046
"[8.0, 2016, 07]",8.0,2016,7.0,2016-07,165.02065444418665
"[8.0, 2016, 08]",8.0,2016,8.0,2016-08,93.59143652819684
"[8.0, 2016, 09]",8.0,2016,9.0,2016-09,94.6508470642841
"[8.0, 2016, 10]",8.0,2016,10.0,2016-10,143.61905314458116
"[8.0, 2016, 11]",8.0,2016,11.0,2016-11,66.77071246228827
"[8.0, 2016, 12]",8.0,2016,12.0,2016-12,193.8831515432816
"[9.0, 2016, 01]",9.0,2016,1.0,2016-01,172.659554469405
"[9.0, 2016, 02]",9.0,2016,2.0,2016-02,252.3422314127267
"[9.0, 2016, 03]",9.0,2016,3.0,2016-03,295.2804774884857
"[9.0, 2016, 04]",9.0,2016,4.0,2016-04,129.1884575618009
"[9.0, 2016, 05]",9.0,2016,5.0,2016-05,126.40821505780617
"[9.0, 2016, 06]",9.0,2016,6.0,2016-06,93.82902528433122
"[9.0, 2016, 07]",9.0,2016,7.0,2016-07,132.65701663690197
"[9.0, 2016, 08]",9.0,2016,8.0,2016-08,61.90826205470439
"[9.0, 2016, 09]",9.0,2016,9.0,2016-09,84.00469968982046
"[9.0, 2016, 10]",9.0,2016,10.0,2016-10,115.69921985148979
"[9.0, 2016, 11]",9.0,2016,11.0,2016-11,58.15621768963247
"[9.0, 2016, 12]",9.0,2016,12.0,2016-12,191.3000281981389
"[10.0, 2016, 01]",10.0,2016,1.0,2016-01,171.87330644327227
"[10.0, 2016, 02]",10.0,2016,2.0,2016-02,237.99462198779608
"[10.0, 2016, 03]",10.0,2016,3.0,2016-03,271.7319267762953
"[10.0, 2016, 04]",10.0,2016,4.0,2016-04,173.62509049539761
"[10.0, 2016, 05]",10.0,2016,5.0,2016-05,155.92636260213044
"[10.0, 2016, 06]",10.0,2016,6.0,2016-06,154.4788499327748
"[10.0, 2016, 07]",10.0,2016,7.0,2016-07,196.2161547212741
"[10.0, 2016, 08]",10.0,2016,8.0,2016-08,120.64308615161855
"[10.0, 2016, 09]",10.0,2016,9.0,2016-09,99.75674837108281
"[10.0, 2016, 10]",10.0,2016,10.0,2016-10,172.45133933188535
"[10.0, 2016, 11]",10.0,2016,11.0,2016-11,75.81135587961523
"[10.0, 2016, 12]",10.0,2016,12.0,2016-12,194.72023994208288
"[11.0, 2016, 01]",11.0,2016,1.0,2016-01,248.87587034813933
"[11.0, 2016, 02]",11.0,2016,2.0,2016-02,460.2030012004803
"[11.0, 2016, 03]",11.0,2016,3.0,2016-03,443.8915966386555
"[11.0, 2016, 04]",11.0,2016,4.0,2016-04,309.6129651860746
"[11.0, 2016, 05]",11.0,2016,5.0,2016-05,465.0262905162066
"[11.0, 2016, 06]",11.0,2016,6.0,2016-06,667.3840336134455
"[11.0, 2016, 07]",11.0,2016,7.0,2016-07,1504.8078031212492
"[11.0, 2016, 08]",11.0,2016,8.0,2016-08,891.568067226891
"[11.0, 2016, 09]",11.0,2016,9.0,2016-09,413.63253301320543
"[11.0, 2016, 10]",11.0,2016,10.0,2016-10,737.3619447779115
"[11.0, 2016, 11]",11.0,2016,11.0,2016-11,247.9368547418968
"[11.0, 2016, 12]",11.0,2016,12.0,2016-12,424.5231692677072
"[12.0, 2016, 01]",12.0,2016,1.0,2016-01,230.5839706028404
"[12.0, 2016, 02]",12.0,2016,2.0,2016-02,378.60403217797204
"[12.0, 2016, 03]",12.0,2016,3.0,2016-03,387.8214321183832
"[12.0, 2016, 04]",12.0,2016,4.0,2016-04,269.4416525970802
"[12.0, 2016, 05]",12.0,2016,5.0,2016-05,340.2743072797696
"[12.0, 2016, 06]",12.0,2016,6.0,2016-06,456.98132883106575
"[12.0, 2016, 07]",12.0,2016,7.0,2016-07,853.5915185221971
"[12.0, 2016, 08]",12.0,2016,8.0,2016-08,706.3740192670573
"[12.0, 2016, 09]",12.0,2016,9.0,2016-09,366.1380474724402
"[12.0, 2016, 10]",12.0,2016,10.0,2016-10,678.507696891449
"[12.0, 2016, 11]",12.0,2016,11.0,2016-11,207.07537987883606
"[12.0, 2016, 12]",12.0,2016,12.0,2016-12,336.3990465786076
"[13.0, 2016, 01]",13.0,2016,1.0,2016-01,302.3259790402648
"[13.0, 2016, 02]",13.0,2016,2.0,2016-02,285.3907887479316
"[13.0, 2016, 03]",13.0,2016,3.0,2016-03,261.02095973524547
"[13.0, 2016, 04]",13.0,2016,4.0,2016-04,258.1133480419195
"[13.0, 2016, 05]",13.0,2016,5.0,2016-05,201.63485934914507
"[13.0, 2016, 06]",13.0,2016,6.0,2016-06,276.0041367898511
"[13.0, 2016, 07]",13.0,2016,7.0,2016-07,145.97462768891344
"[13.0, 2016, 08]",13.0,2016,8.0,2016-08,139.71318257032542
"[13.0, 2016, 09]",13.0,2016,9.0,2016-09,89.67760617760617
"[13.0, 2016, 10]",13.0,2016,10.0,2016-10,85.10672917815776
"[13.0, 2016, 11]",13.0,2016,11.0,2016-11,109.95863210148924
"[13.0, 2016, 12]",13.0,2016,12.0,2016-12,230.81632653061226
"[14.0, 2016, 01]",14.0,2016,1.0,2016-01,298.89478811495366
"[14.0, 2016, 02]",14.0,2016,2.0,2016-02,271.8217243058938
"[14.0, 2016, 03]",14.0,2016,3.0,2016-03,264.11836337067706
"[14.0, 2016, 04]",14.0,2016,4.0,2016-04,258.7459003084916
"[14.0, 2016, 05]",14.0,2016,5.0,2016-05,215.0912485793148
"[14.0, 2016, 06]",14.0,2016,6.0,2016-06,307.66325702224384
"[14.0, 2016, 07]",14.0,2016,7.0,2016-07,151.92498782269848
"[14.0, 2016, 08]",14.0,2016,8.0,2016-08,143.99870108783892
"[14.0, 2016, 09]",14.0,2016,9.0,2016-09,96.57622990745249
"[14.0, 2016, 10]",14.0,2016,10.0,2016-10,92.12566975158303
"[14.0, 2016, 11]",14.0,2016,11.0,2016-11,113.30021107322618
"[14.0, 2016, 12]",14.0,2016,12.0,2016-12,219.65562591329757
"[15.0, 2016, 01]",15.0,2016,1.0,2016-01,298.4166666666667
"[15.0, 2016, 02]",15.0,2016,2.0,2016-02,266.875
"[15.0, 2016, 03]",15.0,2016,3.0,2016-03,254.45833333333334
"[15.0, 2016, 04]",15.0,2016,4.0,2016-04,262.4166666666667
"[15.0, 2016, 05]",15.0,2016,5.0,2016-05,240.58333333333334
"[15.0, 2016, 06]",15.0,2016,6.0,2016-06,314.0833333333333
"[15.0, 2016, 07]",15.0,2016,7.0,2016-07,173.54166666666666
"[15.0, 2016, 08]",15.0,2016,8.0,2016-08,170.83333333333334
"[15.0, 2016, 09]",15.0,2016,9.0,2016-09,115.5
"[15.0, 2016, 10]",15.0,2016,10.0,2016-10,106.75
"[15.0, 2016, 11]",15.0,2016,11.0,2016-11,116.58333333333333
"[15.0, 2016, 12]",15.0,2016,12.0,2016-12,215.54166666666666
"[16.0, 2016, 01]",16.0,2016,1.0,2016-01,336.3172205438066
"[16.0, 2016, 02]",16.0,2016,2.0,2016-02,418.24238903090867
"[16.0, 2016, 03]",16.0,2016,3.0,2016-03,431.1099233093191
"[16.0, 2016, 04]",16.0,2016,4.0,2016-04,356.8735765744829
"[16.0, 2016, 05]",16.0,2016,5.0,2016-05,601.6123634673484
"[16.0, 2016, 06]",16.0,2016,6.0,2016-06,656.2512200790146
"[16.0, 2016, 07]",16.0,2016,7.0,2016-07,498.3118754357424
"[16.0, 2016, 08]",16.0,2016,8.0,2016-08,697.5052289100628
"[16.0, 2016, 09]",16.0,2016,9.0,2016-09,417.7624912851499
"[16.0, 2016, 10]",16.0,2016,10.0,2016-10,428.9112247269347
"[16.0, 2016, 11]",16.0,2016,11.0,2016-11,256.3774111085289
"[16.0, 2016, 12]",16.0,2016,12.0,2016-12,277.5926098071113
"[17.0, 2016, 01]",17.0,2016,1.0,2016-01,403.08213924252914
"[17.0, 2016, 02]",17.0,2016,2.0,2016-02,502.86235551057376
"[17.0, 2016, 03]",17.0,2016,3.0,2016-03,391.10525755073775
"[17.0, 2016, 04]",17.0,2016,4.0,2016-04,355.39588771107447
"[17.0, 2016, 05]",17.0,2016,5.0,2016-05,673.4682789112021
"[17.0, 2016, 06]",17.0,2016,6.0,2016-06,655.4746178021627
"[17.0, 2016, 07]",17.0,2016,7.0,2016-07,375.0835242103019
"[17.0, 2016, 08]",17.0,2016,8.0,2016-08,421.9205774250254
"[17.0, 2016, 09]",17.0,2016,9.0,2016-09,352.6091194801044
"[17.0, 2016, 10]",17.0,2016,10.0,2016-10,307.4622063601981
"[17.0, 2016, 11]",17.0,2016,11.0,2016-11,232.2876471528258
"[17.0, 2016, 12]",17.0,2016,12.0,2016-12,249.56384168753002
"[18.0, 2016, 01]",18.0,2016,1.0,2016-01,427.8849436667805
"[18.0, 2016, 02]",18.0,2016,2.0,2016-02,541.881017412086
"[18.0, 2016, 03]",18.0,2016,3.0,2016-03,474.1399795151928
"[18.0, 2016, 04]",18.0,2016,4.0,2016-04,367.4795151928986
"[18.0, 2016, 05]",18.0,2016,5.0,2016-05,714.9486172755206
"[18.0, 2016, 06]",18.0,2016,6.0,2016-06,646.0293615568453
"[18.0, 2016, 07]",18.0,2016,7.0,2016-07,396.71850460908166
"[18.0, 2016, 08]",18.0,2016,8.0,2016-08,483.91396381017415
"[18.0, 2016, 09]",18.0,2016,9.0,2016-09,395.5938886992148
"[18.0, 2016, 10]",18.0,2016,10.0,2016-10,361.23694093547283
"[18.0, 2016, 11]",18.0,2016,11.0,2016-11,259.1130078525094
"[18.0, 2016, 12]",18.0,2016,12.0,2016-12,265.7067258449983
"[19.0, 2016, 01]",19.0,2016,1.0,2016-01,218.9516669954626
"[19.0, 2016, 02]",19.0,2016,2.0,2016-02,215.56934306569346
"[19.0, 2016, 03]",19.0,2016,3.0,2016-03,237.13118958374434
"[19.0, 2016, 04]",19.0,2016,4.0,2016-04,275.3349773130795
"[19.0, 2016, 05]",19.0,2016,5.0,2016-05,416.9370684553166
"[19.0, 2016, 06]",19.0,2016,6.0,2016-06,324.2083251134346
"[19.0, 2016, 07]",19.0,2016,7.0,2016-07,365.5608601302032
"[19.0, 2016, 08]",19.0,2016,8.0,2016-08,356.48905109489056
"[19.0, 2016, 09]",19.0,2016,9.0,2016-09,206.50345235746695
"[19.0, 2016, 10]",19.0,2016,10.0,2016-10,161.64273032156245
"[19.0, 2016, 11]",19.0,2016,11.0,2016-11,126.77885184454529
"[19.0, 2016, 12]",19.0,2016,12.0,2016-12,174.7490629315447
"[20.0, 2016, 01]",20.0,2016,1.0,2016-01,230.17328476016996
"[20.0, 2016, 02]",20.0,2016,2.0,2016-02,293.02671523982997
"[20.0, 2016, 03]",20.0,2016,3.0,2016-03,260.5350333940498
"[20.0, 2016, 04]",20.0,2016,4.0,2016-04,315.4505160898604
"[20.0, 2016, 05]",20.0,2016,5.0,2016-05,483.8338797814207
"[20.0, 2016, 06]",20.0,2016,6.0,2016-06,413.68014571948993
"[20.0, 2016, 07]",20.0,2016,7.0,2016-07,403.48257437765636
"[20.0, 2016, 08]",20.0,2016,8.0,2016-08,401.08257437765633
"[20.0, 2016, 09]",20.0,2016,9.0,2016-09,244.03885853066183
"[20.0, 2016, 10]",20.0,2016,10.0,2016-10,190.65938069216756
"[20.0, 2016, 11]",20.0,2016,11.0,2016-11,143.3590771098968
"[20.0, 2016, 12]",20.0,2016,12.0,2016-12,190.62161505768063
"[21.0, 2016, 01]",21.0,2016,1.0,2016-01,295.3836603924709
"[21.0, 2016, 02]",21.0,2016,2.0,2016-02,404.0461353624349
"[21.0, 2016, 03]",21.0,2016,3.0,2016-03,312.48217861433716
"[21.0, 2016, 04]",21.0,2016,4.0,2016-04,409.68626351621947
"[21.0, 2016, 05]",21.0,2016,5.0,2016-05,557.6004004805767
"[21.0, 2016, 06]",21.0,2016,6.0,2016-06,627.7595514617542
"[21.0, 2016, 07]",21.0,2016,7.0,2016-07,384.8193031637966
"[21.0, 2016, 08]",21.0,2016,8.0,2016-08,398.28586303564276
"[21.0, 2016, 09]",21.0,2016,9.0,2016-09,284.64645574689627
"[21.0, 2016, 10]",21.0,2016,10.0,2016-10,238.55802963556272
"[21.0, 2016, 11]",21.0,2016,11.0,2016-11,182.96900280336408
"[21.0, 2016, 12]",21.0,2016,12.0,2016-12,218.26688025630756
"[22.0, 2016, 01]",22.0,2016,1.0,2016-01,180.80045728538755
"[22.0, 2016, 02]",22.0,2016,2.0,2016-02,248.4832675119517
"[22.0, 2016, 03]",22.0,2016,3.0,2016-03,272.98004572853864
"[22.0, 2016, 04]",22.0,2016,4.0,2016-04,197.45001039284963
"[22.0, 2016, 05]",22.0,2016,5.0,2016-05,256.676366659738
"[22.0, 2016, 06]",22.0,2016,6.0,2016-06,237.63625025982117
"[22.0, 2016, 07]",22.0,2016,7.0,2016-07,225.98794429432544
"[22.0, 2016, 08]",22.0,2016,8.0,2016-08,75.94762003741421
"[22.0, 2016, 09]",22.0,2016,9.0,2016-09,213.12762419455404
"[22.0, 2016, 10]",22.0,2016,10.0,2016-10,154.3119933485761
"[22.0, 2016, 11]",22.0,2016,11.0,2016-11,262.0195385574723
"[22.0, 2016, 12]",22.0,2016,12.0,2016-12,380.675327374766
"[23.0, 2016, 01]",23.0,2016,1.0,2016-01,178.40060451057897
"[23.0, 2016, 02]",23.0,2016,2.0,2016-02,243.66612415717282
"[23.0, 2016, 03]",23.0,2016,3.0,2016-03,278.47291327598236
"[23.0, 2016, 04]",23.0,2016,4.0,2016-04,211.9709369913974
"[23.0, 2016, 05]",23.0,2016,5.0,2016-05,258.6293885142991
"[23.0, 2016, 06]",23.0,2016,6.0,2016-06,225.18437572657524
"[23.0, 2016, 07]",23.0,2016,7.0,2016-07,213.00465008137647
"[23.0, 2016, 08]",23.0,2016,8.0,2016-08,66.28086491513602
"[23.0, 2016, 09]",23.0,2016,9.0,2016-09,199.81446175308074
"[23.0, 2016, 10]",23.0,2016,10.0,2016-10,162.09021157870265
"[23.0, 2016, 11]",23.0,2016,11.0,2016-11,290.8918856079982
"[23.0, 2016, 12]",23.0,2016,12.0,2016-12,432.1364798883981
"[24.0, 2016, 01]",24.0,2016,1.0,2016-01,497.44850728997926
"[24.0, 2016, 02]",24.0,2016,2.0,2016-02,487.25109928257353
"[24.0, 2016, 03]",24.0,2016,3.0,2016-03,246.8349919000232
"[24.0, 2016, 04]",24.0,2016,4.0,2016-04,331.2617449664431
"[24.0, 2016, 05]",24.0,2016,5.0,2016-05,294.1002082851192
"[24.0, 2016, 06]",24.0,2016,6.0,2016-06,196.61397824577648
"[24.0, 2016, 07]",24.0,2016,7.0,2016-07,213.21800509141408
"[24.0, 2016, 08]",24.0,2016,8.0,2016-08,111.42027308493407
"[24.0, 2016, 09]",24.0,2016,9.0,2016-09,179.72529507058556
"[24.0, 2016, 10]",24.0,2016,10.0,2016-10,166.7706549409859
"[24.0, 2016, 11]",24.0,2016,11.0,2016-11,197.08956260124975
"[24.0, 2016, 12]",24.0,2016,12.0,2016-12,141.34737329321922
"[25.0, 2016, 01]",25.0,2016,1.0,2016-01,188.66574748867444
"[25.0, 2016, 02]",25.0,2016,2.0,2016-02,196.42367539885763
"[25.0, 2016, 03]",25.0,2016,3.0,2016-03,249.09119558794572
"[25.0, 2016, 04]",25.0,2016,4.0,2016-04,250.05416584597208
"[25.0, 2016, 05]",25.0,2016,5.0,2016-05,264.4591294071302
"[25.0, 2016, 06]",25.0,2016,6.0,2016-06,136.57987000196968
"[25.0, 2016, 07]",25.0,2016,7.0,2016-07,66.10990742564506
"[25.0, 2016, 08]",25.0,2016,8.0,2016-08,18.050029545006897
"[25.0, 2016, 09]",25.0,2016,9.0,2016-09,16.86251723458736
"[25.0, 2016, 10]",25.0,2016,10.0,2016-10,20.923576915501286
"[25.0, 2016, 11]",25.0,2016,11.0,2016-11,12.275753397675796
"[25.0, 2016, 12]",25.0,2016,12.0,2016-12,60.7441402402994
"[26.0, 2016, 01]",26.0,2016,1.0,2016-01,131.52009933260908
"[26.0, 2016, 02]",26.0,2016,2.0,2016-02,200.2934968182524
"[26.0, 2016, 03]",26.0,2016,3.0,2016-03,289.0648766102747
"[26.0, 2016, 04]",26.0,2016,4.0,2016-04,168.97066583889494
"[26.0, 2016, 05]",26.0,2016,5.0,2016-05,19.133788607791406
"[26.0, 2016, 06]",26.0,2016,6.0,2016-06,19.25578146826013
"[26.0, 2016, 07]",26.0,2016,7.0,2016-07,7.939779605773707
"[26.0, 2016, 08]",26.0,2016,8.0,2016-08,0.9450566506285892
"[26.0, 2016, 09]",26.0,2016,9.0,2016-09,6.542759584044701
"[26.0, 2016, 10]",26.0,2016,10.0,2016-10,2.6136892751823693
"[26.0, 2016, 11]",26.0,2016,11.0,2016-11,3.894769517305603
"[26.0, 2016, 12]",26.0,2016,12.0,2016-12,21.85581250970045
"[27.0, 2016, 01]",27.0,2016,1.0,2016-01,184.93962208444051
"[27.0, 2016, 02]",27.0,2016,2.0,2016-02,218.60732211396515
"[27.0, 2016, 03]",27.0,2016,3.0,2016-03,269.0156480661352
"[27.0, 2016, 04]",27.0,2016,4.0,2016-04,281.18467670504873
"[27.0, 2016, 05]",27.0,2016,5.0,2016-05,264.9954236787717
"[27.0, 2016, 06]",27.0,2016,6.0,2016-06,148.3098612341305
"[27.0, 2016, 07]",27.0,2016,7.0,2016-07,74.50265721877768
"[27.0, 2016, 08]",27.0,2016,8.0,2016-08,19.016386182462355
"[27.0, 2016, 09]",27.0,2016,9.0,2016-09,17.74195453203425
"[27.0, 2016, 10]",27.0,2016,10.0,2016-10,17.800265721877764
"[27.0, 2016, 11]",27.0,2016,11.0,2016-11,10.155447298494241
"[27.0, 2016, 12]",27.0,2016,12.0,2016-12,64.93622674933569
"[28.0, 2016, 01]",28.0,2016,1.0,2016-01,484.1959964804222
"[28.0, 2016, 02]",28.0,2016,2.0,2016-02,484.81951165860073
"[28.0, 2016, 03]",28.0,2016,3.0,2016-03,257.22481302243716
"[28.0, 2016, 04]",28.0,2016,4.0,2016-04,325.6295644522656
"[28.0, 2016, 05]",28.0,2016,5.0,2016-05,296.63264408270993
"[28.0, 2016, 06]",28.0,2016,6.0,2016-06,207.27485701715787
"[28.0, 2016, 07]",28.0,2016,7.0,2016-07,223.97107347118333
"[28.0, 2016, 08]",28.0,2016,8.0,2016-08,127.76880774307081
"[28.0, 2016, 09]",28.0,2016,9.0,2016-09,174.9588649362076
"[28.0, 2016, 10]",28.0,2016,10.0,2016-10,162.2120545534535
"[28.0, 2016, 11]",28.0,2016,11.0,2016-11,200.80873295204563
"[28.0, 2016, 12]",28.0,2016,12.0,2016-12,148.19115706115258
"[29.0, 2016, 01]",29.0,2016,1.0,2016-01,556.8093715410158
"[29.0, 2016, 02]",29.0,2016,2.0,2016-02,540.8915877505841
"[29.0, 2016, 03]",29.0,2016,3.0,2016-03,267.204833353831
"[29.0, 2016, 04]",29.0,2016,4.0,2016-04,344.26042307219285
"[29.0, 2016, 05]",29.0,2016,5.0,2016-05,287.66148075267495
"[29.0, 2016, 06]",29.0,2016,6.0,2016-06,208.41427868650842
"[29.0, 2016, 07]",29.0,2016,7.0,2016-07,237.87031115483953
"[29.0, 2016, 08]",29.0,2016,8.0,2016-08,139.65490099618742
"[29.0, 2016, 09]",29.0,2016,9.0,2016-09,182.75285942688475
"[29.0, 2016, 10]",29.0,2016,10.0,2016-10,157.75562661419258
"[29.0, 2016, 11]",29.0,2016,11.0,2016-11,202.754212274013
"[29.0, 2016, 12]",29.0,2016,12.0,2016-12,145.30906407575947
"[30.0, 2016, 01]",30.0,2016,1.0,2016-01,376.5322327044025
"[30.0, 2016, 02]",30.0,2016,2.0,2016-02,439.4874213836478
"[30.0, 2016, 03]",30.0,2016,3.0,2016-03,300.03066037735846
"[30.0, 2016, 04]",30.0,2016,4.0,2016-04,257.396750524109
"[30.0, 2016, 05]",30.0,2016,5.0,2016-05,164.85036687631026
"[30.0, 2016, 06]",30.0,2016,6.0,2016-06,104.11556603773585
"[30.0, 2016, 07]",30.0,2016,7.0,2016-07,98.041928721174
"[30.0, 2016, 08]",30.0,2016,8.0,2016-08,159.73846960167714
"[30.0, 2016, 09]",30.0,2016,9.0,2016-09,241.37762054507337
"[30.0, 2016, 10]",30.0,2016,10.0,2016-10,168.65251572327045
"[30.0, 2016, 11]",30.0,2016,11.0,2016-11,298.5851677148847
"[30.0, 2016, 12]",30.0,2016,12.0,2016-12,233.7704402515723
"[31.0, 2016, 01]",31.0,2016,1.0,2016-01,112.23310554290053
"[31.0, 2016, 02]",31.0,2016,2.0,2016-02,205.2346241457859
"[31.0, 2016, 03]",31.0,2016,3.0,2016-03,243.86484434320425
"[31.0, 2016, 04]",31.0,2016,4.0,2016-04,275.22779043280184
"[31.0, 2016, 05]",31.0,2016,5.0,2016-05,240.85497342444953
"[31.0, 2016, 06]",31.0,2016,6.0,2016-06,165.43659832953682
"[31.0, 2016, 07]",31.0,2016,7.0,2016-07,64.12148823082764
"[31.0, 2016, 08]",31.0,2016,8.0,2016-08,10.040242976461656
"[31.0, 2016, 09]",31.0,2016,9.0,2016-09,5.169324221716021
