uid,grid_id,year,month,date,pr_mm
"[3.0, 2020, 03]",3.0,2020,3.0,2020-03,65.57416267942584
"[3.0, 2020, 04]",3.0,2020,4.0,2020-04,82.1161995898838
"[3.0, 2020, 05]",3.0,2020,5.0,2020-05,26.140806561859193
"[3.0, 2020, 06]",3.0,2020,6.0,2020-06,76.1161995898838
"[3.0, 2020, 07]",3.0,2020,7.0,2020-07,53.86807928913192
"[3.0, 2020, 08]",3.0,2020,8.0,2020-08,25.140806561859197
"[3.0, 2020, 09]",3.0,2020,9.0,2020-09,15.477101845522897
"[3.0, 2020, 10]",3.0,2020,10.0,2020-10,6.394395078605605
"[3.0, 2020, 11]",3.0,2020,11.0,2020-11,11.709501025290498
"[3.0, 2020, 12]",3.0,2020,12.0,2020-12,124.58783321941218
"[4.0, 2020, 01]",4.0,2020,1.0,2020-01,141.10619726505672
"[4.0, 2020, 02]",4.0,2020,2.0,2020-02,234.722723305208
"[4.0, 2020, 03]",4.0,2020,3.0,2020-03,28.221414023858014
"[4.0, 2020, 04]",4.0,2020,4.0,2020-04,15.48967122490544
"[4.0, 2020, 05]",4.0,2020,5.0,2020-05,13.148967122490543
"[4.0, 2020, 06]",4.0,2020,6.0,2020-06,0.0
"[4.0, 2020, 07]",4.0,2020,7.0,2020-07,0.0
"[4.0, 2020, 08]",4.0,2020,8.0,2020-08,0.0
"[4.0, 2020, 09]",4.0,2020,9.0,2020-09,2.6252545824847253
"[4.0, 2020, 10]",4.0,2020,10.0,2020-10,10.011929007855688
"[4.0, 2020, 11]",4.0,2020,11.0,2020-11,27.71283095723014
"[4.0, 2020, 12]",4.0,2020,12.0,2020-12,177.12947337794586
"[5.0, 2020, 01]",5.0,2020,1.0,2020-01,492.6096809282088
"[5.0, 2020, 02]",5.0,2020,2.0,2020-02,166.52447425670778
"[5.0, 2020, 03]",5.0,2020,3.0,2020-03,183.04006526468456
"[5.0, 2020, 04]",5.0,2020,4.0,2020-04,100.56109499637417
"[5.0, 2020, 05]",5.0,2020,5.0,2020-05,13.19434372733865
"[5.0, 2020, 06]",5.0,2020,6.0,2020-06,0.0
"[5.0, 2020, 07]",5.0,2020,7.0,2020-07,0.0
"[5.0, 2020, 08]",5.0,2020,8.0,2020-08,6.619833212472805
"[5.0, 2020, 09]",5.0,2020,9.0,2020-09,48.939086294416235
"[5.0, 2020, 10]",5.0,2020,10.0,2020-10,135.7030456852792
"[5.0, 2020, 11]",5.0,2020,11.0,2020-11,67.32650471356054
"[5.0, 2020, 12]",5.0,2020,12.0,2020-12,466.3123640319072
"[6.0, 2020, 01]",6.0,2020,1.0,2020-01,406.53333333333336
"[6.0, 2020, 02]",6.0,2020,2.0,2020-02,161.6
"[6.0, 2020, 03]",6.0,2020,3.0,2020-03,224.6
"[6.0, 2020, 04]",6.0,2020,4.0,2020-04,86.8
"[6.0, 2020, 05]",6.0,2020,5.0,2020-05,12.266666666666667
"[6.0, 2020, 06]",6.0,2020,6.0,2020-06,0.6666666666666666
"[6.0, 2020, 07]",6.0,2020,7.0,2020-07,0.0
"[6.0, 2020, 08]",6.0,2020,8.0,2020-08,1.5333333333333334
"[6.0, 2020, 09]",6.0,2020,9.0,2020-09,15.8
"[6.0, 2020, 10]",6.0,2020,10.0,2020-10,62.333333333333336
"[6.0, 2020, 11]",6.0,2020,11.0,2020-11,45.333333333333336
"[6.0, 2020, 12]",6.0,2020,12.0,2020-12,451.3333333333333
"[7.0, 2020, 01]",7.0,2020,1.0,2020-01,271.9569028487947
"[7.0, 2020, 02]",7.0,2020,2.0,2020-02,394.66033601168726
"[7.0, 2020, 03]",7.0,2020,3.0,2020-03,575.6161431701971
"[7.0, 2020, 04]",7.0,2020,4.0,2020-04,339.46238130021914
"[7.0, 2020, 05]",7.0,2020,5.0,2020-05,639.1789627465303
"[7.0, 2020, 06]",7.0,2020,6.0,2020-06,607.6891891891893
"[7.0, 2020, 07]",7.0,2020,7.0,2020-07,272.8382030679328
"[7.0, 2020, 08]",7.0,2020,8.0,2020-08,129.59678597516435
"[7.0, 2020, 09]",7.0,2020,9.0,2020-09,222.01899196493787
"[7.0, 2020, 10]",7.0,2020,10.0,2020-10,179.1146822498174
"[7.0, 2020, 11]",7.0,2020,11.0,2020-11,296.7563915266618
"[7.0, 2020, 12]",7.0,2020,12.0,2020-12,375.94156318480645
"[8.0, 2020, 01]",8.0,2020,1.0,2020-01,270.43807129798904
"[8.0, 2020, 02]",8.0,2020,2.0,2020-02,266.40150822669113
"[8.0, 2020, 03]",8.0,2020,3.0,2020-03,347.55255941499087
"[8.0, 2020, 04]",8.0,2020,4.0,2020-04,204.48457495429622
"[8.0, 2020, 05]",8.0,2020,5.0,2020-05,223.5807815356491
"[8.0, 2020, 06]",8.0,2020,6.0,2020-06,119.09266453382085
"[8.0, 2020, 07]",8.0,2020,7.0,2020-07,48.88299817184645
"[8.0, 2020, 08]",8.0,2020,8.0,2020-08,63.62637111517368
"[8.0, 2020, 09]",8.0,2020,9.0,2020-09,37.980233089579535
"[8.0, 2020, 10]",8.0,2020,10.0,2020-10,52.49268738574042
"[8.0, 2020, 11]",8.0,2020,11.0,2020-11,110.12682815356492
"[8.0, 2020, 12]",8.0,2020,12.0,2020-12,296.1230575868373
"[9.0, 2020, 01]",9.0,2020,1.0,2020-01,274.56480872262426
"[9.0, 2020, 02]",9.0,2020,2.0,2020-02,250.93805808816617
"[9.0, 2020, 03]",9.0,2020,3.0,2020-03,349.4774884857599
"[9.0, 2020, 04]",9.0,2020,4.0,2020-04,183.37794905536234
"[9.0, 2020, 05]",9.0,2020,5.0,2020-05,206.54027634176143
"[9.0, 2020, 06]",9.0,2020,6.0,2020-06,103.05620829025284
"[9.0, 2020, 07]",9.0,2020,7.0,2020-07,64.00347777046714
"[9.0, 2020, 08]",9.0,2020,8.0,2020-08,35.29382460757589
"[9.0, 2020, 09]",9.0,2020,9.0,2020-09,35.21477582479556
"[9.0, 2020, 10]",9.0,2020,10.0,2020-10,35.02678823197669
"[9.0, 2020, 11]",9.0,2020,11.0,2020-11,114.78240436131212
"[9.0, 2020, 12]",9.0,2020,12.0,2020-12,306.38255475138635
"[10.0, 2020, 01]",10.0,2020,1.0,2020-01,265.4327443570625
"[10.0, 2020, 02]",10.0,2020,2.0,2020-02,282.30293126340507
"[10.0, 2020, 03]",10.0,2020,3.0,2020-03,356.167398631396
"[10.0, 2020, 04]",10.0,2020,4.0,2020-04,239.5855377387396
"[10.0, 2020, 05]",10.0,2020,5.0,2020-05,280.41589214584815
"[10.0, 2020, 06]",10.0,2020,6.0,2020-06,125.42355224185472
"[10.0, 2020, 07]",10.0,2020,7.0,2020-07,45.5185374323358
"[10.0, 2020, 08]",10.0,2020,8.0,2020-08,80.26749055254824
"[10.0, 2020, 09]",10.0,2020,9.0,2020-09,38.98314778878561
"[10.0, 2020, 10]",10.0,2020,10.0,2020-10,63.3610458584414
"[10.0, 2020, 11]",10.0,2020,11.0,2020-11,111.21335920743535
"[10.0, 2020, 12]",10.0,2020,12.0,2020-12,278.25574507200474
"[11.0, 2020, 01]",11.0,2020,1.0,2020-01,325.22597553873044
"[11.0, 2020, 02]",11.0,2020,2.0,2020-02,372.2983110075714
"[11.0, 2020, 03]",11.0,2020,3.0,2020-03,499.41094933022725
"[11.0, 2020, 04]",11.0,2020,4.0,2020-04,620.6641817122891
"[11.0, 2020, 05]",11.0,2020,5.0,2020-05,1247.5142690739665
"[11.0, 2020, 06]",11.0,2020,6.0,2020-06,1007.1829935934771
"[11.0, 2020, 07]",11.0,2020,7.0,2020-07,750.231683168317
"[11.0, 2020, 08]",11.0,2020,8.0,2020-08,271.4389050669774
"[11.0, 2020, 09]",11.0,2020,9.0,2020-09,590.4972626674434
"[11.0, 2020, 10]",11.0,2020,10.0,2020-10,391.0917880023297
"[11.0, 2020, 11]",11.0,2020,11.0,2020-11,352.87198602213175
"[11.0, 2020, 12]",11.0,2020,12.0,2020-12,356.34746651135714
"[12.0, 2020, 01]",12.0,2020,1.0,2020-01,274.9348889341758
"[12.0, 2020, 02]",12.0,2020,2.0,2020-02,354.97972284491544
"[12.0, 2020, 03]",12.0,2020,3.0,2020-03,463.1101487670674
"[12.0, 2020, 04]",12.0,2020,4.0,2020-04,447.67403708987166
"[12.0, 2020, 05]",12.0,2020,5.0,2020-05,978.3448135316894
"[12.0, 2020, 06]",12.0,2020,6.0,2020-06,708.483085388221
"[12.0, 2020, 07]",12.0,2020,7.0,2020-07,489.2466884043205
"[12.0, 2020, 08]",12.0,2020,8.0,2020-08,222.37864275524765
"[12.0, 2020, 09]",12.0,2020,9.0,2020-09,376.37375178316694
"[12.0, 2020, 10]",12.0,2020,10.0,2020-10,347.4264316282861
"[12.0, 2020, 11]",12.0,2020,11.0,2020-11,333.8416547788873
"[12.0, 2020, 12]",12.0,2020,12.0,2020-12,256.8089464030976
"[13.0, 2020, 01]",13.0,2020,1.0,2020-01,233.32460011031438
"[13.0, 2020, 02]",13.0,2020,2.0,2020-02,294.43932708218426
"[13.0, 2020, 03]",13.0,2020,3.0,2020-03,347.3607280750138
"[13.0, 2020, 04]",13.0,2020,4.0,2020-04,406.6726420297849
"[13.0, 2020, 05]",13.0,2020,5.0,2020-05,282.93629343629345
"[13.0, 2020, 06]",13.0,2020,6.0,2020-06,289.7520683949255
"[13.0, 2020, 07]",13.0,2020,7.0,2020-07,131.2173193601765
"[13.0, 2020, 08]",13.0,2020,8.0,2020-08,116.31963596249311
"[13.0, 2020, 09]",13.0,2020,9.0,2020-09,121.36900165471594
"[13.0, 2020, 10]",13.0,2020,10.0,2020-10,92.00055157198014
"[13.0, 2020, 11]",13.0,2020,11.0,2020-11,140.38940981798123
"[13.0, 2020, 12]",13.0,2020,12.0,2020-12,378.915333701048
"[14.0, 2020, 01]",14.0,2020,1.0,2020-01,219.259782432213
"[14.0, 2020, 02]",14.0,2020,2.0,2020-02,290.16415002435457
"[14.0, 2020, 03]",14.0,2020,3.0,2020-03,372.48303295989604
"[14.0, 2020, 04]",14.0,2020,4.0,2020-04,389.996427991557
"[14.0, 2020, 05]",14.0,2020,5.0,2020-05,282.4539698002922
"[14.0, 2020, 06]",14.0,2020,6.0,2020-06,317.34908264328624
"[14.0, 2020, 07]",14.0,2020,7.0,2020-07,159.89381393083292
"[14.0, 2020, 08]",14.0,2020,8.0,2020-08,146.64474752394867
"[14.0, 2020, 09]",14.0,2020,9.0,2020-09,149.58792011690207
"[14.0, 2020, 10]",14.0,2020,10.0,2020-10,96.68955999350541
"[14.0, 2020, 11]",14.0,2020,11.0,2020-11,152.74606267251175
"[14.0, 2020, 12]",14.0,2020,12.0,2020-12,361.12826757590517
"[15.0, 2020, 01]",15.0,2020,1.0,2020-01,227.83333333333334
"[15.0, 2020, 02]",15.0,2020,2.0,2020-02,260.5
"[15.0, 2020, 03]",15.0,2020,3.0,2020-03,401.5416666666667
"[15.0, 2020, 04]",15.0,2020,4.0,2020-04,362.4583333333333
"[15.0, 2020, 05]",15.0,2020,5.0,2020-05,354.625
"[15.0, 2020, 06]",15.0,2020,6.0,2020-06,407.2083333333333
"[15.0, 2020, 07]",15.0,2020,7.0,2020-07,179.625
"[15.0, 2020, 08]",15.0,2020,8.0,2020-08,184.33333333333334
"[15.0, 2020, 09]",15.0,2020,9.0,2020-09,215.04166666666666
"[15.0, 2020, 10]",15.0,2020,10.0,2020-10,116.75
"[15.0, 2020, 11]",15.0,2020,11.0,2020-11,200.95833333333334
"[15.0, 2020, 12]",15.0,2020,12.0,2020-12,339.375
"[16.0, 2020, 01]",16.0,2020,1.0,2020-01,192.88891471066697
"[16.0, 2020, 02]",16.0,2020,2.0,2020-02,322.3555658842668
"[16.0, 2020, 03]",16.0,2020,3.0,2020-03,538.4064606088775
"[16.0, 2020, 04]",16.0,2020,4.0,2020-04,478.4592145015106
"[16.0, 2020, 05]",16.0,2020,5.0,2020-05,430.1171275854055
"[16.0, 2020, 06]",16.0,2020,6.0,2020-06,509.6274692075296
"[16.0, 2020, 07]",16.0,2020,7.0,2020-07,315.7383221008599
"[16.0, 2020, 08]",16.0,2020,8.0,2020-08,425.2042760864513
"[16.0, 2020, 09]",16.0,2020,9.0,2020-09,423.8733441784801
"[16.0, 2020, 10]",16.0,2020,10.0,2020-10,283.11015570532186
"[16.0, 2020, 11]",16.0,2020,11.0,2020-11,366.91145712293746
"[16.0, 2020, 12]",16.0,2020,12.0,2020-12,232.1257262375087
"[17.0, 2020, 01]",17.0,2020,1.0,2020-01,252.17391999147713
"[17.0, 2020, 02]",17.0,2020,2.0,2020-02,282.9078996431045
"[17.0, 2020, 03]",17.0,2020,3.0,2020-03,573.3089543493313
"[17.0, 2020, 04]",17.0,2020,4.0,2020-04,488.87998721568215
"[17.0, 2020, 05]",17.0,2020,5.0,2020-05,560.9967506525329
"[17.0, 2020, 06]",17.0,2020,6.0,2020-06,593.2298513823042
"[17.0, 2020, 07]",17.0,2020,7.0,2020-07,502.10680232248427
"[17.0, 2020, 08]",17.0,2020,8.0,2020-08,410.9952591487775
"[17.0, 2020, 09]",17.0,2020,9.0,2020-09,488.5866403877911
"[17.0, 2020, 10]",17.0,2020,10.0,2020-10,326.48942630373404
"[17.0, 2020, 11]",17.0,2020,11.0,2020-11,324.8558035476481
"[17.0, 2020, 12]",17.0,2020,12.0,2020-12,216.70276460874663
"[18.0, 2020, 01]",18.0,2020,1.0,2020-01,248.21577330146806
"[18.0, 2020, 02]",18.0,2020,2.0,2020-02,307.76596107886655
"[18.0, 2020, 03]",18.0,2020,3.0,2020-03,584.9491293956983
"[18.0, 2020, 04]",18.0,2020,4.0,2020-04,510.3740184363263
"[18.0, 2020, 05]",18.0,2020,5.0,2020-05,575.6329805394332
"[18.0, 2020, 06]",18.0,2020,6.0,2020-06,583.0926937521339
"[18.0, 2020, 07]",18.0,2020,7.0,2020-07,467.7985660635029
"[18.0, 2020, 08]",18.0,2020,8.0,2020-08,452.3678729941959
"[18.0, 2020, 09]",18.0,2020,9.0,2020-09,478.4356435643564
"[18.0, 2020, 10]",18.0,2020,10.0,2020-10,349.13280983270744
"[18.0, 2020, 11]",18.0,2020,11.0,2020-11,344.69392284055994
"[18.0, 2020, 12]",18.0,2020,12.0,2020-12,220.8084670536019
"[19.0, 2020, 01]",19.0,2020,1.0,2020-01,178.68466433997125
"[19.0, 2020, 02]",19.0,2020,2.0,2020-02,125.3375076986245
"[19.0, 2020, 03]",19.0,2020,3.0,2020-03,296.25210429070006
"[19.0, 2020, 04]",19.0,2020,4.0,2020-04,337.1685485526586
"[19.0, 2020, 05]",19.0,2020,5.0,2020-05,700.3670704167522
"[19.0, 2020, 06]",19.0,2020,6.0,2020-06,441.7926503797989
"[19.0, 2020, 07]",19.0,2020,7.0,2020-07,792.1712174091563
"[19.0, 2020, 08]",19.0,2020,8.0,2020-08,284.68815438308354
"[19.0, 2020, 09]",19.0,2020,9.0,2020-09,616.8304249640731
"[19.0, 2020, 10]",19.0,2020,10.0,2020-10,319.55963867788955
"[19.0, 2020, 11]",19.0,2020,11.0,2020-11,218.63765140628206
"[19.0, 2020, 12]",19.0,2020,12.0,2020-12,218.44754670498872
"[20.0, 2020, 01]",20.0,2020,1.0,2020-01,160.60371240076037
"[20.0, 2020, 02]",20.0,2020,2.0,2020-02,157.46528010734653
"[20.0, 2020, 03]",20.0,2020,3.0,2020-03,337.11427932461146
"[20.0, 2020, 04]",20.0,2020,4.0,2020-04,386.80017891088005
"[20.0, 2020, 05]",20.0,2020,5.0,2020-05,442.21111483842117
"[20.0, 2020, 06]",20.0,2020,6.0,2020-06,481.6290953818629
"[20.0, 2020, 07]",20.0,2020,7.0,2020-07,726.9679078608967
"[20.0, 2020, 08]",20.0,2020,8.0,2020-08,307.4714301688471
"[20.0, 2020, 09]",20.0,2020,9.0,2020-09,717.4223414961423
"[20.0, 2020, 10]",20.0,2020,10.0,2020-10,313.319803198032
"[20.0, 2020, 11]",20.0,2020,11.0,2020-11,203.71251257967128
"[20.0, 2020, 12]",20.0,2020,12.0,2020-12,193.7490774907749
"[21.0, 2020, 01]",21.0,2020,1.0,2020-01,233.98662394873847
"[21.0, 2020, 02]",21.0,2020,2.0,2020-02,231.242130556668
"[21.0, 2020, 03]",21.0,2020,3.0,2020-03,434.20016019223067
"[21.0, 2020, 04]",21.0,2020,4.0,2020-04,430.7497797356828
"[21.0, 2020, 05]",21.0,2020,5.0,2020-05,466.8253103724469
"[21.0, 2020, 06]",21.0,2020,6.0,2020-06,592.542731277533
"[21.0, 2020, 07]",21.0,2020,7.0,2020-07,588.3871846215458
"[21.0, 2020, 08]",21.0,2020,8.0,2020-08,298.6373247897477
"[21.0, 2020, 09]",21.0,2020,9.0,2020-09,585.205446535843
"[21.0, 2020, 10]",21.0,2020,10.0,2020-10,360.5294353223869
"[21.0, 2020, 11]",21.0,2020,11.0,2020-11,220.3272727272727
"[21.0, 2020, 12]",21.0,2020,12.0,2020-12,226.6396475770925
"[22.0, 2020, 01]",22.0,2020,1.0,2020-01,285.40376150460185
"[22.0, 2020, 02]",22.0,2020,2.0,2020-02,312.9299719887955
"[22.0, 2020, 03]",22.0,2020,3.0,2020-03,328.3649459783913
"[22.0, 2020, 04]",22.0,2020,4.0,2020-04,284.67006802721085
"[22.0, 2020, 05]",22.0,2020,5.0,2020-05,257.03581432573026
"[22.0, 2020, 06]",22.0,2020,6.0,2020-06,313.77891156462584
"[22.0, 2020, 07]",22.0,2020,7.0,2020-07,366.42857142857133
"[22.0, 2020, 08]",22.0,2020,8.0,2020-08,118.4903961584634
"[22.0, 2020, 09]",22.0,2020,9.0,2020-09,246.2613045218087
"[22.0, 2020, 10]",22.0,2020,10.0,2020-10,145.02260904361742
"[22.0, 2020, 11]",22.0,2020,11.0,2020-11,173.94497799119645
"[22.0, 2020, 12]",22.0,2020,12.0,2020-12,203.88135254101638
"[23.0, 2020, 01]",23.0,2020,1.0,2020-01,308.1383075523204
"[23.0, 2020, 02]",23.0,2020,2.0,2020-02,290.3660145586898
"[23.0, 2020, 03]",23.0,2020,3.0,2020-03,379.6037306642403
"[23.0, 2020, 04]",23.0,2020,4.0,2020-04,310.08530482256606
"[23.0, 2020, 05]",23.0,2020,5.0,2020-05,324.97270245677896
"[23.0, 2020, 06]",23.0,2020,6.0,2020-06,345.559372156506
"[23.0, 2020, 07]",23.0,2020,7.0,2020-07,350.6580982711556
"[23.0, 2020, 08]",23.0,2020,8.0,2020-08,118.55254777070066
"[23.0, 2020, 09]",23.0,2020,9.0,2020-09,233.28366696997276
"[23.0, 2020, 10]",23.0,2020,10.0,2020-10,137.7989080982712
"[23.0, 2020, 11]",23.0,2020,11.0,2020-11,191.76933575978168
"[23.0, 2020, 12]",23.0,2020,12.0,2020-12,208.41560509554145
"[24.0, 2020, 01]",24.0,2020,1.0,2020-01,262.86484610043976
"[24.0, 2020, 02]",24.0,2020,2.0,2020-02,336.04512844249024
"[24.0, 2020, 03]",24.0,2020,3.0,2020-03,412.0749826429068
"[24.0, 2020, 04]",24.0,2020,4.0,2020-04,500.09048831289067
"[24.0, 2020, 05]",24.0,2020,5.0,2020-05,143.72506364267534
"[24.0, 2020, 06]",24.0,2020,6.0,2020-06,215.98032862763253
"[24.0, 2020, 07]",24.0,2020,7.0,2020-07,154.52464707243695
"[24.0, 2020, 08]",24.0,2020,8.0,2020-08,135.35848183290906
"[24.0, 2020, 09]",24.0,2020,9.0,2020-09,248.44897014579962
"[24.0, 2020, 10]",24.0,2020,10.0,2020-10,290.28558204119423
"[24.0, 2020, 11]",24.0,2020,11.0,2020-11,232.84957185836615
"[24.0, 2020, 12]",24.0,2020,12.0,2020-12,216.625781069197
"[25.0, 2020, 01]",25.0,2020,1.0,2020-01,240.34343434343432
"[25.0, 2020, 02]",25.0,2020,2.0,2020-02,339.33939393939403
"[25.0, 2020, 03]",25.0,2020,3.0,2020-03,459.378787878788
"[25.0, 2020, 04]",25.0,2020,4.0,2020-04,357.6646464646465
"[25.0, 2020, 05]",25.0,2020,5.0,2020-05,224.9565656565657
"[25.0, 2020, 06]",25.0,2020,6.0,2020-06,65.93030303030304
"[25.0, 2020, 07]",25.0,2020,7.0,2020-07,32.382828282828285
"[25.0, 2020, 08]",25.0,2020,8.0,2020-08,13.845454545454546
"[25.0, 2020, 09]",25.0,2020,9.0,2020-09,9.55858585858586
"[25.0, 2020, 10]",25.0,2020,10.0,2020-10,10.594949494949496
"[25.0, 2020, 11]",25.0,2020,11.0,2020-11,81.27878787878788
"[25.0, 2020, 12]",25.0,2020,12.0,2020-12,67.77070707070709
"[26.0, 2020, 01]",26.0,2020,1.0,2020-01,65.17709406742235
"[26.0, 2020, 02]",26.0,2020,2.0,2020-02,161.59546592080088
"[26.0, 2020, 03]",26.0,2020,3.0,2020-03,180.9590755189166
"[26.0, 2020, 04]",26.0,2020,4.0,2020-04,123.71220373914325
"[26.0, 2020, 05]",26.0,2020,5.0,2020-05,27.76019431767997
"[26.0, 2020, 06]",26.0,2020,6.0,2020-06,5.911968202561462
"[26.0, 2020, 07]",26.0,2020,7.0,2020-07,11.275725011040784
"[26.0, 2020, 08]",26.0,2020,8.0,2020-08,1.1775356985131757
"[26.0, 2020, 09]",26.0,2020,9.0,2020-09,1.2481966730457827
"[26.0, 2020, 10]",26.0,2020,10.0,2020-10,4.947445900191376
"[26.0, 2020, 11]",26.0,2020,11.0,2020-11,5.11026056234359
"[26.0, 2020, 12]",26.0,2020,12.0,2020-12,18.724569409686445
"[27.0, 2020, 01]",27.0,2020,1.0,2020-01,268.28063182757603
"[27.0, 2020, 02]",27.0,2020,2.0,2020-02,391.74800708591675
"[27.0, 2020, 03]",27.0,2020,3.0,2020-03,475.0265721877767
"[27.0, 2020, 04]",27.0,2020,4.0,2020-04,381.7004723944494
"[27.0, 2020, 05]",27.0,2020,5.0,2020-05,236.0621493947446
"[27.0, 2020, 06]",27.0,2020,6.0,2020-06,71.62621789193976
"[27.0, 2020, 07]",27.0,2020,7.0,2020-07,38.45866548568054
"[27.0, 2020, 08]",27.0,2020,8.0,2020-08,17.76439326837909
"[27.0, 2020, 09]",27.0,2020,9.0,2020-09,10.05919692943608
"[27.0, 2020, 10]",27.0,2020,10.0,2020-10,11.107469737230586
"[27.0, 2020, 11]",27.0,2020,11.0,2020-11,74.24534986713905
"[27.0, 2020, 12]",27.0,2020,12.0,2020-12,67.97815175671685
"[28.0, 2020, 01]",28.0,2020,1.0,2020-01,251.50820414167697
"[28.0, 2020, 02]",28.0,2020,2.0,2020-02,318.30564671268513
"[28.0, 2020, 03]",28.0,2020,3.0,2020-03,461.9064162045941
"[28.0, 2020, 04]",28.0,2020,4.0,2020-04,481.4458526649313
"[28.0, 2020, 05]",28.0,2020,5.0,2020-05,173.05612764512838
"[28.0, 2020, 06]",28.0,2020,6.0,2020-06,237.2340160688015
"[28.0, 2020, 07]",28.0,2020,7.0,2020-07,163.52687563652813
"[28.0, 2020, 08]",28.0,2020,8.0,2020-08,168.24125834559234
"[28.0, 2020, 09]",28.0,2020,9.0,2020-09,265.5919429670702
"[28.0, 2020, 10]",28.0,2020,10.0,2020-10,275.2425031119156
"[28.0, 2020, 11]",28.0,2020,11.0,2020-11,237.98246011089725
"[28.0, 2020, 12]",28.0,2020,12.0,2020-12,254.85515446418444
"[29.0, 2020, 01]",29.0,2020,1.0,2020-01,230.07637729549248
"[29.0, 2020, 02]",29.0,2020,2.0,2020-02,309.11322442165505
"[29.0, 2020, 03]",29.0,2020,3.0,2020-03,519.287979966611
"[29.0, 2020, 04]",29.0,2020,4.0,2020-04,435.87938230383963
"[29.0, 2020, 05]",29.0,2020,5.0,2020-05,179.82154781779153
"[29.0, 2020, 06]",29.0,2020,6.0,2020-06,255.50149057953723
"[29.0, 2020, 07]",29.0,2020,7.0,2020-07,181.4464583830193
"[29.0, 2020, 08]",29.0,2020,8.0,2020-08,200.30479370379203
"[29.0, 2020, 09]",29.0,2020,9.0,2020-09,223.53953016932982
"[29.0, 2020, 10]",29.0,2020,10.0,2020-10,255.0304078225614
"[29.0, 2020, 11]",29.0,2020,11.0,2020-11,253.12377772477936
"[29.0, 2020, 12]",29.0,2020,12.0,2020-12,277.1081564512282
"[30.0, 2020, 01]",30.0,2020,1.0,2020-01,266.21493490542866
"[30.0, 2020, 02]",30.0,2020,2.0,2020-02,215.56497175141243
"[30.0, 2020, 03]",30.0,2020,3.0,2020-03,252.42446573323508
"[30.0, 2020, 04]",30.0,2020,4.0,2020-04,341.4929992630803
"[30.0, 2020, 05]",30.0,2020,5.0,2020-05,211.03193318594938
"[30.0, 2020, 06]",30.0,2020,6.0,2020-06,235.9894374846475
"[30.0, 2020, 07]",30.0,2020,7.0,2020-07,207.12208302628346
"[30.0, 2020, 08]",30.0,2020,8.0,2020-08,91.16163104888233
"[30.0, 2020, 09]",30.0,2020,9.0,2020-09,169.9653647752395
"[30.0, 2020, 10]",30.0,2020,10.0,2020-10,301.64627855563737
"[30.0, 2020, 11]",30.0,2020,11.0,2020-11,317.4387128469664
"[30.0, 2020, 12]",30.0,2020,12.0,2020-12,276.1972488332105
"[31.0, 2020, 01]",31.0,2020,1.0,2020-01,211.2399392558846
"[31.0, 2020, 02]",31.0,2020,2.0,2020-02,434.9088838268793
"[31.0, 2020, 03]",31.0,2020,3.0,2020-03,366.11693242217154
"[31.0, 2020, 04]",31.0,2020,4.0,2020-04,420.59832953682616
"[31.0, 2020, 05]",31.0,2020,5.0,2020-05,287.07441154138195
"[31.0, 2020, 06]",31.0,2020,6.0,2020-06,135.707668944571
"[31.0, 2020, 07]",31.0,2020,7.0,2020-07,36.96810933940774
"[31.0, 2020, 08]",31.0,2020,8.0,2020-08,13.104783599088838
"[31.0, 2020, 09]",31.0,2020,9.0,2020-09,2.6370539104024298
