uid,grid_id,year,month,tavg_celsius,tmmx_celsius,tmmn_celsius
"[12.0, 2015, 02]",12.0,2015,2.0,26.743460125136558,31.57997815075978,21.90694209951336
"[12.0, 2015, 03]",12.0,2015,3.0,26.188275896315417,30.920677326447503,21.455874466183335
"[12.0, 2015, 04]",12.0,2015,4.0,26.0451683384646,30.36585559638494,21.72448108054424
"[12.0, 2015, 05]",12.0,2015,5.0,25.593350878935347,29.487357235077972,21.699344522792742
"[12.0, 2015, 06]",12.0,2015,6.0,25.43659251166948,29.081457940212534,21.791727083126432
"[12.0, 2015, 07]",12.0,2015,7.0,24.065925116694814,27.25255735425564,20.879292879133978
"[12.0, 2015, 08]",12.0,2015,8.0,24.11076571655577,27.640341642665618,20.58118979044593
"[12.0, 2015, 09]",12.0,2015,9.0,24.53741682391499,28.262647730658436,20.81218591717152
"[12.0, 2015, 10]",12.0,2015,10.0,24.578865825801966,28.79514350978251,20.36258814182143
"[12.0, 2015, 11]",12.0,2015,11.0,27.160348594696583,31.98526169430925,22.335435495083924
"[12.0, 2015, 12]",12.0,2015,12.0,27.807096037342344,32.67725692720233,22.93693514748237
"[13.0, 2015, 01]",13.0,2015,1.0,27.273731384445675,30.687644787644786,23.859817981246557
"[13.0, 2015, 02]",13.0,2015,2.0,27.857363485934915,31.417346938775516,24.29738003309432
"[13.0, 2015, 03]",13.0,2015,3.0,28.332749586321015,31.877854384997246,24.78764478764479
"[13.0, 2015, 04]",13.0,2015,4.0,27.787796469939327,31.438610038610044,24.13698290126862
"[13.0, 2015, 05]",13.0,2015,5.0,26.944415333701045,30.491257584114724,23.39757308328737
"[13.0, 2015, 06]",13.0,2015,6.0,27.606232763375626,30.854329840044127,24.358135686707108
"[13.0, 2015, 07]",13.0,2015,7.0,26.087437948152242,29.427275234418097,22.747600661886377
"[13.0, 2015, 08]",13.0,2015,8.0,25.59136789851076,28.681632653061236,22.50110314396029
"[13.0, 2015, 09]",13.0,2015,9.0,26.22396580253724,30.053750689464973,22.394180915609493
"[13.0, 2015, 10]",13.0,2015,10.0,27.2392443463872,31.141395477109764,23.33709321566465
"[13.0, 2015, 11]",13.0,2015,11.0,28.04169884169885,31.892084942084946,24.191312741312746
"[13.0, 2015, 12]",13.0,2015,12.0,27.61545780474352,31.311472697186993,23.91944291230006
"[14.0, 2015, 01]",14.0,2015,1.0,27.255690858905666,30.82216268874816,23.689219029063164
"[14.0, 2015, 02]",14.0,2015,2.0,27.780191589543755,31.427017372950154,24.133365806137355
"[14.0, 2015, 03]",14.0,2015,3.0,28.304253937327484,31.945104724792987,24.66340314986199
"[14.0, 2015, 04]",14.0,2015,4.0,27.766301347621372,31.475580451371968,24.057022243870758
"[14.0, 2015, 05]",14.0,2015,5.0,26.86350056827407,30.495827244682577,23.23117389186556
"[14.0, 2015, 06]",14.0,2015,6.0,27.464109433349567,30.767998051631757,24.16022081506738
"[14.0, 2015, 07]",14.0,2015,7.0,25.97828381230719,29.31664231206365,22.639925312550737
"[14.0, 2015, 08]",14.0,2015,8.0,25.476229907452502,28.573664555934407,22.37879525897061
"[14.0, 2015, 09]",14.0,2015,9.0,26.097661958110077,29.914515343399902,22.280808572820263
"[14.0, 2015, 10]",14.0,2015,10.0,27.06382529631434,30.964864426043174,23.16278616658548
"[14.0, 2015, 11]",14.0,2015,11.0,28.009603831790873,31.90776100016235,24.111446663419393
"[14.0, 2015, 12]",14.0,2015,12.0,27.639803539535638,31.414856307842182,23.864750771229087
"[15.0, 2015, 01]",15.0,2015,1.0,27.389999999999997,31.080000000000013,23.700000000000003
"[15.0, 2015, 02]",15.0,2015,2.0,26.971999999999998,30.647999999999996,23.296000000000003
"[15.0, 2015, 03]",15.0,2015,3.0,27.317999999999998,31.019999999999996,23.616
"[15.0, 2015, 04]",15.0,2015,4.0,27.651999999999997,31.307999999999993,23.995999999999995
"[15.0, 2015, 05]",15.0,2015,5.0,26.848000000000003,30.463999999999995,23.232
"[15.0, 2015, 06]",15.0,2015,6.0,27.120000000000005,30.32,23.919999999999995
"[15.0, 2015, 07]",15.0,2015,7.0,26.03600000000001,29.191999999999997,22.88
"[15.0, 2015, 08]",15.0,2015,8.0,25.455999999999996,28.403999999999996,22.507999999999996
"[15.0, 2015, 09]",15.0,2015,9.0,26.818000000000005,30.448000000000008,23.188000000000002
"[15.0, 2015, 10]",15.0,2015,10.0,27.248,30.992000000000004,23.504000000000005
"[15.0, 2015, 11]",15.0,2015,11.0,27.986,31.875999999999987,24.096000000000007
"[15.0, 2015, 12]",15.0,2015,12.0,28.099999999999994,31.936,24.263999999999996
"[16.0, 2015, 01]",16.0,2015,1.0,27.25,31.676295607715545,22.82370439228446
"[16.0, 2015, 02]",16.0,2015,2.0,26.89407390192888,31.30592609807112,22.482221705786657
"[16.0, 2015, 03]",16.0,2015,3.0,27.291110852893336,31.664443411573323,22.917778294213335
"[16.0, 2015, 04]",16.0,2015,4.0,27.650371833604463,31.90666976528003,23.394073901928888
"[16.0, 2015, 05]",16.0,2015,5.0,27.5914826864978,31.72963049035556,23.453334882640014
"[16.0, 2015, 06]",16.0,2015,6.0,26.967406460608874,30.817034627004414,23.117778294213345
"[16.0, 2015, 07]",16.0,2015,7.0,25.70888914710667,29.38814780385777,22.029630490355565
"[16.0, 2015, 08]",16.0,2015,8.0,25.808517313502207,29.688147803857778,21.92888682314664
"[16.0, 2015, 09]",16.0,2015,9.0,27.315558912386702,31.54815245177783,23.082965372995588
"[16.0, 2015, 10]",16.0,2015,10.0,27.73000232396003,32.17703927492448,23.282965372995584
"[16.0, 2015, 11]",16.0,2015,11.0,28.226295607715546,32.88222170578666,23.570369509644433
"[16.0, 2015, 12]",16.0,2015,12.0,28.629630490355567,33.041482686497794,24.21777829421334
"[17.0, 2015, 01]",17.0,2015,1.0,27.29059718100888,31.799295252225516,22.78189910979227
"[17.0, 2015, 02]",17.0,2015,2.0,26.88546788893599,31.387314540059364,22.383621237812623
"[17.0, 2015, 03]",17.0,2015,3.0,27.287513247138595,31.77525434506145,22.799772149215745
"[17.0, 2015, 04]",17.0,2015,4.0,27.483279461636293,31.841951038575665,23.12460788469689
"[17.0, 2015, 05]",17.0,2015,5.0,27.558766956337415,31.771110640101742,23.34642327257311
"[17.0, 2015, 06]",17.0,2015,6.0,26.89128868164476,30.77781369224249,23.004763671047044
"[17.0, 2015, 07]",17.0,2015,7.0,25.6318779143705,29.350922000847813,21.912833827893184
"[17.0, 2015, 08]",17.0,2015,8.0,25.75282164052564,29.565250105977118,21.940393175074178
"[17.0, 2015, 09]",17.0,2015,9.0,26.992920729122527,31.140716405256434,22.845125052988532
"[17.0, 2015, 10]",17.0,2015,10.0,27.41937526494277,31.74611064010173,23.092639889783804
"[17.0, 2015, 11]",17.0,2015,11.0,28.125164264518844,32.7414953370072,23.508833192030508
"[17.0, 2015, 12]",17.0,2015,12.0,28.48166860958034,32.96568991097925,23.997647308181445
"[18.0, 2015, 01]",18.0,2015,1.0,27.294452031410035,31.78432912256742,22.80457494025265
"[18.0, 2015, 02]",18.0,2015,2.0,26.91626835097302,31.390747695459186,22.441789006486854
"[18.0, 2015, 03]",18.0,2015,3.0,27.32062137248208,31.7366678047115,22.90457494025264
"[18.0, 2015, 04]",18.0,2015,4.0,27.62840559918061,31.936343461932395,23.320467736428817
"[18.0, 2015, 05]",18.0,2015,5.0,27.603047115056338,31.799453738477286,23.40664049163536
"[18.0, 2015, 06]",18.0,2015,6.0,27.025196312734725,30.91556845339706,23.134824172072374
"[18.0, 2015, 07]",18.0,2015,7.0,25.670783543871618,29.404353021509042,21.9372140662342
"[18.0, 2015, 08]",18.0,2015,8.0,25.792821782178223,29.669972686923867,21.915670877432564
"[18.0, 2015, 09]",18.0,2015,9.0,27.176613178559244,31.380966200068276,22.97226015705019
"[18.0, 2015, 10]",18.0,2015,10.0,27.622371116421995,32.03146124957323,23.213280983270735
"[18.0, 2015, 11]",18.0,2015,11.0,28.21768521679754,32.85233868214407,23.583031751451006
"[18.0, 2015, 12]",18.0,2015,12.0,28.57524752475248,33.02176510754525,24.128729941959726
"[19.0, 2015, 01]",19.0,2015,1.0,27.371404616295134,31.86026829749457,22.882540935095676
"[19.0, 2015, 02]",19.0,2015,2.0,26.695738804497932,31.224541329650826,22.166936279345038
"[19.0, 2015, 03]",19.0,2015,3.0,27.145738804497924,31.619510751627548,22.67196685736831
"[19.0, 2015, 04]",19.0,2015,4.0,27.427303215624384,31.676484513710793,23.17812191753798
"[19.0, 2015, 05]",19.0,2015,5.0,27.478131781416458,31.47926612744131,23.4769974353916
"[19.0, 2015, 06]",19.0,2015,6.0,26.4390116393766,30.065298875517865,22.812724403235347
"[19.0, 2015, 07]",19.0,2015,7.0,25.139623199842177,28.53685144999014,21.742394949694223
"[19.0, 2015, 08]",19.0,2015,8.0,25.642138488853817,29.031820871966865,22.252456105740777
"[19.0, 2015, 09]",19.0,2015,9.0,26.63896231998422,30.3557506411521,22.922173998816334
"[19.0, 2015, 10]",19.0,2015,10.0,26.980696389820473,30.884908265930154,23.0764845137108
"[19.0, 2015, 11]",19.0,2015,11.0,27.76031761688696,32.05924245413297,23.461392779640953
"[19.0, 2015, 12]",19.0,2015,12.0,28.29774117182876,32.78378378378379,23.81169855987375
"[20.0, 2015, 01]",20.0,2015,1.0,27.22607184923439,31.774570082449934,22.677573616018854
"[20.0, 2015, 02]",20.0,2015,2.0,26.667532391048304,31.260023557126033,22.075041224970555
"[20.0, 2015, 03]",20.0,2015,3.0,27.089358068315647,31.63785630153123,22.540859835100115
"[20.0, 2015, 04]",20.0,2015,4.0,27.144069493521783,31.504817432273263,22.783321554770314
"[20.0, 2015, 05]",20.0,2015,5.0,27.33852767962308,31.469705535924607,23.20734982332156
"[20.0, 2015, 06]",20.0,2015,6.0,26.351584216725556,30.069246171967023,22.633922261484106
"[20.0, 2015, 07]",20.0,2015,7.0,25.087061248527682,28.578987043580685,21.59513545347468
"[20.0, 2015, 08]",20.0,2015,8.0,25.41093050647821,28.86831566548879,21.953545347467603
"[20.0, 2015, 09]",20.0,2015,9.0,26.51116018845701,30.34915194346289,22.67316843345112
"[20.0, 2015, 10]",20.0,2015,10.0,26.94270318021201,30.93346289752649,22.951943462897518
"[20.0, 2015, 11]",20.0,2015,11.0,27.778174322732625,32.269764428739684,23.286584216725558
"[20.0, 2015, 12]",20.0,2015,12.0,28.228380447585398,32.79373380447585,23.663027090694943
"[21.0, 2015, 01]",21.0,2015,1.0,27.252980376124302,31.801937857726905,22.70402289452167
"[21.0, 2015, 02]",21.0,2015,2.0,26.799031071136554,31.354938675388368,22.24312346688472
"[21.0, 2015, 03]",21.0,2015,3.0,27.20794766966476,31.745322976287827,22.670572363041703
"[21.0, 2015, 04]",21.0,2015,4.0,27.260858544562563,31.64763695829925,22.874080130825824
"[21.0, 2015, 05]",21.0,2015,5.0,27.426966475879,31.625919869174147,23.228013082583825
"[21.0, 2015, 06]",21.0,2015,6.0,26.648372853638588,30.475928045789047,22.82081766148814
"[21.0, 2015, 07]",21.0,2015,7.0,25.346042518397375,28.975797219950945,21.716287816843842
"[21.0, 2015, 08]",21.0,2015,8.0,25.606496320523302,29.246590351594445,21.966402289452166
"[21.0, 2015, 09]",21.0,2015,9.0,26.66885527391659,30.677849550286176,22.65986099754702
"[21.0, 2015, 10]",21.0,2015,10.0,27.148565004088304,31.307555192150446,22.989574816026163
"[21.0, 2015, 11]",21.0,2015,11.0,27.91152493867538,32.48424366312348,23.338806214227294
"[21.0, 2015, 12]",21.0,2015,12.0,28.298855273916597,32.82730989370399,23.770400654129197
"[22.0, 2015, 01]",22.0,2015,1.0,27.048075404658505,30.355329648637976,23.740821160679026
"[22.0, 2015, 02]",22.0,2015,2.0,27.29558823529412,30.798756415317794,23.792420055270416
"[22.0, 2015, 03]",22.0,2015,3.0,27.843377418081324,31.42830635609947,24.258448480063166
"[22.0, 2015, 04]",22.0,2015,4.0,28.26319581523884,32.08679431504145,24.43959731543623
"[22.0, 2015, 05]",22.0,2015,5.0,28.378286616660063,32.15157915515199,24.60499407816817
"[22.0, 2015, 06]",22.0,2015,6.0,28.05911962100276,31.857283853138558,24.260955388866943
"[22.0, 2015, 07]",22.0,2015,7.0,27.920736281089603,32.106928543229365,23.734544018949858
"[22.0, 2015, 08]",22.0,2015,8.0,27.628582708251074,31.96290959336753,23.29425582313461
"[22.0, 2015, 09]",22.0,2015,9.0,28.431760757994457,32.85286221871297,24.010659297275957
"[22.0, 2015, 10]",22.0,2015,10.0,28.82735886300829,33.16166600868536,24.493051717331227
"[22.0, 2015, 11]",22.0,2015,11.0,28.384869719699953,32.27988551125148,24.489853928148438
"[22.0, 2015, 12]",22.0,2015,12.0,28.27136794315041,31.74907224634819,24.79366363995262
"[23.0, 2015, 01]",23.0,2015,1.0,27.08481748430598,30.19625668449199,23.97337828411998
"[23.0, 2015, 02]",23.0,2015,2.0,27.29555917228553,30.62590095326669,23.965217391304353
"[23.0, 2015, 03]",23.0,2015,3.0,27.77924901185772,31.18293420134853,24.375563822366896
"[23.0, 2015, 04]",23.0,2015,4.0,28.24740757963265,31.953313182980704,24.5415019762846
"[23.0, 2015, 05]",23.0,2015,5.0,28.426679841897233,31.962194838409673,24.8911648453848
"[23.0, 2015, 06]",23.0,2015,6.0,28.14519879097884,31.448849104859338,24.841548477098357
"[23.0, 2015, 07]",23.0,2015,7.0,28.003708439897707,31.909602418042322,24.09781446175308
"[23.0, 2015, 08]",23.0,2015,8.0,27.685921878632882,31.489560567309926,23.882283189955828
"[23.0, 2015, 09]",23.0,2015,9.0,28.512973727040233,32.64591955359219,24.380027900488273
"[23.0, 2015, 10]",23.0,2015,10.0,28.792583120204615,32.768077191350855,24.81708904905836
"[23.0, 2015, 11]",23.0,2015,11.0,28.3585212741223,31.868844454777964,24.84819809346665
"[23.0, 2015, 12]",23.0,2015,12.0,28.29074633806093,31.597023947919105,24.98446872820276
"[24.0, 2015, 01]",24.0,2015,1.0,27.657845406155985,31.5645915297385,23.751099282573485
"[24.0, 2015, 02]",24.0,2015,2.0,27.06054154130989,30.858180976625786,23.26290210599399
"[24.0, 2015, 03]",24.0,2015,3.0,27.202105993982876,30.848900717426528,23.555311270539235
"[24.0, 2015, 04]",24.0,2015,4.0,27.591147882434637,31.10759083545477,24.074704929414498
"[24.0, 2015, 05]",24.0,2015,5.0,27.837942605878272,31.125295070585523,24.550590141171032
"[24.0, 2015, 06]",24.0,2015,6.0,27.36754223559361,30.44098588289748,24.294098588289756
"[24.0, 2015, 07]",24.0,2015,7.0,26.64510529969915,29.511802823420517,23.77840777597779
"[24.0, 2015, 08]",24.0,2015,8.0,26.50674612358251,29.464591529738495,23.548900717426527
"[24.0, 2015, 09]",24.0,2015,9.0,27.324866928951636,30.498310576255506,24.151423281647773
