uid,grid_id,year,month,srad_mj_m2_day
"[6.0, 2015, 03]",6.0,2015,3.0,2610.875
"[6.0, 2015, 04]",6.0,2015,4.0,2605.5625
"[6.0, 2015, 05]",6.0,2015,5.0,2288.875
"[6.0, 2015, 06]",6.0,2015,6.0,2173.0625
"[6.0, 2015, 07]",6.0,2015,7.0,2280.6875
"[6.0, 2015, 08]",6.0,2015,8.0,2526.125
"[6.0, 2015, 09]",6.0,2015,9.0,2783.5
"[6.0, 2015, 10]",6.0,2015,10.0,2910.875
"[6.0, 2015, 11]",6.0,2015,11.0,2955.0625
"[6.0, 2015, 12]",6.0,2015,12.0,2102.75
"[7.0, 2015, 01]",7.0,2015,1.0,1810.3005843681517
"[7.0, 2015, 02]",7.0,2015,2.0,1954.9634769905038
"[7.0, 2015, 03]",7.0,2015,3.0,1930.307888970051
"[7.0, 2015, 04]",7.0,2015,4.0,1785.6701972242508
"[7.0, 2015, 05]",7.0,2015,5.0,1836.4638422205987
"[7.0, 2015, 06]",7.0,2015,6.0,1738.805332359386
"[7.0, 2015, 07]",7.0,2015,7.0,1881.895178962746
"[7.0, 2015, 08]",7.0,2015,8.0,2223.536888239591
"[7.0, 2015, 09]",7.0,2015,9.0,2381.2936449963477
"[7.0, 2015, 10]",7.0,2015,10.0,2444.1899196493787
"[7.0, 2015, 11]",7.0,2015,11.0,2301.6533966398833
"[7.0, 2015, 12]",7.0,2015,12.0,2371.614682249817
"[8.0, 2015, 01]",8.0,2015,1.0,2034.928885382622
"[8.0, 2015, 02]",8.0,2015,2.0,2127.8182125549424
"[8.0, 2015, 03]",8.0,2015,3.0,2106.8770427138516
"[8.0, 2015, 04]",8.0,2015,4.0,2201.473008001803
"[8.0, 2015, 05]",8.0,2015,5.0,2110.563619970698
"[8.0, 2015, 06]",8.0,2015,6.0,1906.4710920770883
"[8.0, 2015, 07]",8.0,2015,7.0,1983.3835230474474
"[8.0, 2015, 08]",8.0,2015,8.0,2351.0642398286946
"[8.0, 2015, 09]",8.0,2015,9.0,2557.6735038882002
"[8.0, 2015, 10]",8.0,2015,10.0,2634.656711371577
"[8.0, 2015, 11]",8.0,2015,11.0,2484.3731545136934
"[8.0, 2015, 12]",8.0,2015,12.0,2460.1218302716106
"[9.0, 2015, 01]",9.0,2015,1.0,2046.0295140520723
"[9.0, 2015, 02]",9.0,2015,2.0,2121.9435097283576
"[9.0, 2015, 03]",9.0,2015,3.0,2059.87094651753
"[9.0, 2015, 04]",9.0,2015,4.0,2194.5204436507192
"[9.0, 2015, 05]",9.0,2015,5.0,2116.385750540464
"[9.0, 2015, 06]",9.0,2015,6.0,1904.7381332832033
"[9.0, 2015, 07]",9.0,2015,7.0,1977.5807876680135
"[9.0, 2015, 08]",9.0,2015,8.0,2391.51517999812
"[9.0, 2015, 09]",9.0,2015,9.0,2618.0051696588025
"[9.0, 2015, 10]",9.0,2015,10.0,2638.975843594322
"[9.0, 2015, 11]",9.0,2015,11.0,2471.298712284989
"[9.0, 2015, 12]",9.0,2015,12.0,2489.8599492433495
"[10.0, 2015, 01]",10.0,2015,1.0,2045.6657358568614
"[10.0, 2015, 02]",10.0,2015,2.0,2149.4014892956866
"[10.0, 2015, 03]",10.0,2015,3.0,2138.6322267038986
"[10.0, 2015, 04]",10.0,2015,4.0,2200.684662322887
"[10.0, 2015, 05]",10.0,2015,5.0,2106.782293929051
"[10.0, 2015, 06]",10.0,2015,6.0,1912.906091633054
"[10.0, 2015, 07]",10.0,2015,7.0,1984.112731409659
"[10.0, 2015, 08]",10.0,2015,8.0,2327.7266521874026
"[10.0, 2015, 09]",10.0,2015,9.0,2534.039817974971
"[10.0, 2015, 10]",10.0,2015,10.0,2632.934843313682
"[10.0, 2015, 11]",10.0,2015,11.0,2500.494777122763
"[10.0, 2015, 12]",10.0,2015,12.0,2465.4212431482047
"[11.0, 2015, 01]",11.0,2015,1.0,1727.263865546219
"[11.0, 2015, 02]",11.0,2015,2.0,1846.3072028811532
"[11.0, 2015, 03]",11.0,2015,3.0,1851.1212484994003
"[11.0, 2015, 04]",11.0,2015,4.0,1701.210204081633
"[11.0, 2015, 05]",11.0,2015,5.0,1711.3792316926779
"[11.0, 2015, 06]",11.0,2015,6.0,1642.2471788715493
"[11.0, 2015, 07]",11.0,2015,7.0,1783.8870348139264
"[11.0, 2015, 08]",11.0,2015,8.0,2112.7488595438185
"[11.0, 2015, 09]",11.0,2015,9.0,2129.725450180073
"[11.0, 2015, 10]",11.0,2015,10.0,2428.540696278512
"[11.0, 2015, 11]",11.0,2015,11.0,2193.266266506603
"[11.0, 2015, 12]",11.0,2015,12.0,2248.796638655462
"[12.0, 2015, 01]",12.0,2015,1.0,1675.2973482967525
"[12.0, 2015, 02]",12.0,2015,2.0,1810.3413447214225
"[12.0, 2015, 03]",12.0,2015,3.0,1815.1770781606915
"[12.0, 2015, 04]",12.0,2015,4.0,1622.3886185321285
"[12.0, 2015, 05]",12.0,2015,5.0,1642.1649617638295
"[12.0, 2015, 06]",12.0,2015,6.0,1655.6099910616745
"[12.0, 2015, 07]",12.0,2015,7.0,1771.184725394777
"[12.0, 2015, 08]",12.0,2015,8.0,2098.9069420995143
"[12.0, 2015, 09]",12.0,2015,9.0,2041.7320488628463
"[12.0, 2015, 10]",12.0,2015,10.0,2444.9027708809213
"[12.0, 2015, 11]",12.0,2015,11.0,2169.5676829873873
"[12.0, 2015, 12]",12.0,2015,12.0,2202.983116496177
"[13.0, 2015, 01]",13.0,2015,1.0,2040.553502482074
"[13.0, 2015, 02]",13.0,2015,2.0,2352.3621070049644
"[13.0, 2015, 03]",13.0,2015,3.0,2163.318257032543
"[13.0, 2015, 04]",13.0,2015,4.0,2046.6905681191397
"[13.0, 2015, 05]",13.0,2015,5.0,2084.0355763927196
"[13.0, 2015, 06]",13.0,2015,6.0,1735.868725868726
"[13.0, 2015, 07]",13.0,2015,7.0,1880.2289023717597
"[13.0, 2015, 08]",13.0,2015,8.0,2122.9321566464423
"[13.0, 2015, 09]",13.0,2015,9.0,2369.545780474352
"[13.0, 2015, 10]",13.0,2015,10.0,2627.8960286817432
"[13.0, 2015, 11]",13.0,2015,11.0,2505.1307225592946
"[13.0, 2015, 12]",13.0,2015,12.0,2423.1467181467183
"[14.0, 2015, 01]",14.0,2015,1.0,2049.9829517778853
"[14.0, 2015, 02]",14.0,2015,2.0,2350.89105374249
"[14.0, 2015, 03]",14.0,2015,3.0,2164.177301509985
"[14.0, 2015, 04]",14.0,2015,4.0,2040.2820263029714
"[14.0, 2015, 05]",14.0,2015,5.0,2060.5770417275535
"[14.0, 2015, 06]",14.0,2015,6.0,1722.2281214482869
"[14.0, 2015, 07]",14.0,2015,7.0,1846.4716674784866
"[14.0, 2015, 08]",14.0,2015,8.0,2098.6814417924984
"[14.0, 2015, 09]",14.0,2015,9.0,2344.708394219841
"[14.0, 2015, 10]",14.0,2015,10.0,2623.3843156356547
"[14.0, 2015, 11]",14.0,2015,11.0,2462.321318395843
"[14.0, 2015, 12]",14.0,2015,12.0,2413.36645559344
"[15.0, 2015, 01]",15.0,2015,1.0,2036.04
"[15.0, 2015, 02]",15.0,2015,2.0,2307.44
"[15.0, 2015, 03]",15.0,2015,3.0,2126.76
"[15.0, 2015, 04]",15.0,2015,4.0,1981.2
"[15.0, 2015, 05]",15.0,2015,5.0,2017.8
"[15.0, 2015, 06]",15.0,2015,6.0,1662.72
"[15.0, 2015, 07]",15.0,2015,7.0,1839.88
"[15.0, 2015, 08]",15.0,2015,8.0,2077.12
"[15.0, 2015, 09]",15.0,2015,9.0,2275.8
"[15.0, 2015, 10]",15.0,2015,10.0,2597.48
"[15.0, 2015, 11]",15.0,2015,11.0,2351.36
"[15.0, 2015, 12]",15.0,2015,12.0,2379.92
"[16.0, 2015, 01]",16.0,2015,1.0,2019.1403671856842
"[16.0, 2015, 02]",16.0,2015,2.0,2114.740413664885
"[16.0, 2015, 03]",16.0,2015,3.0,1994.7478503369744
"[16.0, 2015, 04]",16.0,2015,4.0,2034.066930048803
"[16.0, 2015, 05]",16.0,2015,5.0,2016.341157332094
"[16.0, 2015, 06]",16.0,2015,6.0,1794.9781547757377
"[16.0, 2015, 07]",16.0,2015,7.0,1892.6962584243552
"[16.0, 2015, 08]",16.0,2015,8.0,2147.4155240529863
"[16.0, 2015, 09]",16.0,2015,9.0,2273.282593539391
"[16.0, 2015, 10]",16.0,2015,10.0,2442.8600976063212
"[16.0, 2015, 11]",16.0,2015,11.0,2047.905414826865
"[16.0, 2015, 12]",16.0,2015,12.0,2115.356960260284
"[17.0, 2015, 01]",17.0,2015,1.0,2024.317613395506
"[17.0, 2015, 02]",17.0,2015,2.0,2155.8082344213635
"[17.0, 2015, 03]",17.0,2015,3.0,2036.4223187791436
"[17.0, 2015, 04]",17.0,2015,4.0,1998.9195633743107
"[17.0, 2015, 05]",17.0,2015,5.0,1972.6800551080955
"[17.0, 2015, 06]",17.0,2015,6.0,1742.0969160661286
"[17.0, 2015, 07]",17.0,2015,7.0,1908.8665218312829
"[17.0, 2015, 08]",17.0,2015,8.0,2079.0918291648995
"[17.0, 2015, 09]",17.0,2015,9.0,2132.0391055532
"[17.0, 2015, 10]",17.0,2015,10.0,2326.7760173802453
"[17.0, 2015, 11]",17.0,2015,11.0,1871.2137558287404
"[17.0, 2015, 12]",17.0,2015,12.0,2001.995442984314
"[18.0, 2015, 01]",18.0,2015,1.0,2012.3815295322636
"[18.0, 2015, 02]",18.0,2015,2.0,2117.22021167634
"[18.0, 2015, 03]",18.0,2015,3.0,2007.817514510072
"[18.0, 2015, 04]",18.0,2015,4.0,2011.1952884943667
"[18.0, 2015, 05]",18.0,2015,5.0,1986.8156367360873
"[18.0, 2015, 06]",18.0,2015,6.0,1765.0966200068283
"[18.0, 2015, 07]",18.0,2015,7.0,1904.3127347217478
"[18.0, 2015, 08]",18.0,2015,8.0,2104.4255718675313
"[18.0, 2015, 09]",18.0,2015,9.0,2184.3776032775695
"[18.0, 2015, 10]",18.0,2015,10.0,2372.7939569819046
"[18.0, 2015, 11]",18.0,2015,11.0,1932.7010925230454
"[18.0, 2015, 12]",18.0,2015,12.0,2015.135029020143
"[19.0, 2015, 01]",19.0,2015,1.0,2160.9875715131193
"[19.0, 2015, 02]",19.0,2015,2.0,2265.0818701913595
"[19.0, 2015, 03]",19.0,2015,3.0,2159.338725586901
"[19.0, 2015, 04]",19.0,2015,4.0,1928.986190570132
"[19.0, 2015, 05]",19.0,2015,5.0,1886.9325310712175
"[19.0, 2015, 06]",19.0,2015,6.0,1618.1564411126453
"[19.0, 2015, 07]",19.0,2015,7.0,1864.1094890510947
"[19.0, 2015, 08]",19.0,2015,8.0,1997.1181692641544
"[19.0, 2015, 09]",19.0,2015,9.0,2033.118366541724
"[19.0, 2015, 10]",19.0,2015,10.0,2326.31741960939
"[19.0, 2015, 11]",19.0,2015,11.0,1849.285066087986
"[19.0, 2015, 12]",19.0,2015,12.0,2108.1501282304203
"[20.0, 2015, 01]",20.0,2015,1.0,2121.5383981154296
"[20.0, 2015, 02]",20.0,2015,2.0,2250.2409893992926
"[20.0, 2015, 03]",20.0,2015,3.0,2127.5886925795053
"[20.0, 2015, 04]",20.0,2015,4.0,1953.4703180212014
"[20.0, 2015, 05]",20.0,2015,5.0,1909.3964664310956
"[20.0, 2015, 06]",20.0,2015,6.0,1648.516961130742
"[20.0, 2015, 07]",20.0,2015,7.0,1872.2783274440517
"[20.0, 2015, 08]",20.0,2015,8.0,1994.2669022379268
"[20.0, 2015, 09]",20.0,2015,9.0,2026.598115429917
"[20.0, 2015, 10]",20.0,2015,10.0,2287.4037691401645
"[20.0, 2015, 11]",20.0,2015,11.0,1821.355477031802
"[20.0, 2015, 12]",20.0,2015,12.0,2060.9349823321554
"[21.0, 2015, 01]",21.0,2015,1.0,2073.0198691741616
"[21.0, 2015, 02]",21.0,2015,2.0,2208.5044971381844
"[21.0, 2015, 03]",21.0,2015,3.0,2089.39860997547
"[21.0, 2015, 04]",21.0,2015,4.0,1971.7659852820932
"[21.0, 2015, 05]",21.0,2015,5.0,1934.4913327882255
"[21.0, 2015, 06]",21.0,2015,6.0,1690.7917416189696
"[21.0, 2015, 07]",21.0,2015,7.0,1901.1494685200328
"[21.0, 2015, 08]",21.0,2015,8.0,2022.79517579722
"[21.0, 2015, 09]",21.0,2015,9.0,2051.869010629599
"[21.0, 2015, 10]",21.0,2015,10.0,2266.329517579722
"[21.0, 2015, 11]",21.0,2015,11.0,1795.7034341782503
"[21.0, 2015, 12]",21.0,2015,12.0,1996.7417825020445
"[22.0, 2015, 01]",22.0,2015,1.0,1561.9358468219496
"[22.0, 2015, 02]",22.0,2015,2.0,1725.121002763521
"[22.0, 2015, 03]",22.0,2015,3.0,1903.6034346624544
"[22.0, 2015, 04]",22.0,2015,4.0,2234.5716541650204
"[22.0, 2015, 05]",22.0,2015,5.0,2028.0189498618226
"[22.0, 2015, 06]",22.0,2015,6.0,1818.912751677852
"[22.0, 2015, 07]",22.0,2015,7.0,2226.0459928938008
"[22.0, 2015, 08]",22.0,2015,8.0,2333.5021713383335
"[22.0, 2015, 09]",22.0,2015,9.0,2647.1812080536906
"[22.0, 2015, 10]",22.0,2015,10.0,2676.5455981050127
"[22.0, 2015, 11]",22.0,2015,11.0,2346.9015001973935
"[22.0, 2015, 12]",22.0,2015,12.0,1842.4881563363597
"[23.0, 2015, 01]",23.0,2015,1.0,1560.6875145315046
"[23.0, 2015, 02]",23.0,2015,2.0,1688.510346431063
"[23.0, 2015, 03]",23.0,2015,3.0,1897.0367356428742
"[23.0, 2015, 04]",23.0,2015,4.0,2247.156475238317
"[23.0, 2015, 05]",23.0,2015,5.0,2042.096954196699
"[23.0, 2015, 06]",23.0,2015,6.0,1799.7156475238319
"[23.0, 2015, 07]",23.0,2015,7.0,2222.9269937223908
"[23.0, 2015, 08]",23.0,2015,8.0,2329.085561497327
"[23.0, 2015, 09]",23.0,2015,9.0,2634.1990234829113
"[23.0, 2015, 10]",23.0,2015,10.0,2671.5763775866085
"[23.0, 2015, 11]",23.0,2015,11.0,2270.1948384096727
"[23.0, 2015, 12]",23.0,2015,12.0,1824.4361776331089
"[24.0, 2015, 01]",24.0,2015,1.0,1717.9324230502202
"[24.0, 2015, 02]",24.0,2015,2.0,1990.6709095116876
"[24.0, 2015, 03]",24.0,2015,3.0,1934.709789400602
"[24.0, 2015, 04]",24.0,2015,4.0,1802.9763943531593
"[24.0, 2015, 05]",24.0,2015,5.0,1996.0367970377235
"[24.0, 2015, 06]",24.0,2015,6.0,1615.9916685952333
"[24.0, 2015, 07]",24.0,2015,7.0,1928.9944457301551
"[24.0, 2015, 08]",24.0,2015,8.0,2145.977782920621
"[24.0, 2015, 09]",24.0,2015,9.0,2320.6338810460547
"[24.0, 2015, 10]",24.0,2015,10.0,2465.911131682481
"[24.0, 2015, 11]",24.0,2015,11.0,1857.4721129368208
"[24.0, 2015, 12]",24.0,2015,12.0,2112.778292062023
"[25.0, 2015, 01]",25.0,2015,1.0,2090.98798503053
"[25.0, 2015, 02]",25.0,2015,2.0,1708.1309828638964
"[25.0, 2015, 03]",25.0,2015,3.0,1753.9216072483755
"[25.0, 2015, 04]",25.0,2015,4.0,1884.3596612172548
"[25.0, 2015, 05]",25.0,2015,5.0,2010.4360843017532
"[25.0, 2015, 06]",25.0,2015,6.0,1935.248571991334
"[25.0, 2015, 07]",25.0,2015,7.0,2064.5264920228483
"[25.0, 2015, 08]",25.0,2015,8.0,2505.24226905653
"[25.0, 2015, 09]",25.0,2015,9.0,2553.7595036438843
"[25.0, 2015, 10]",25.0,2015,10.0,2622.238132755565
"[25.0, 2015, 11]",25.0,2015,11.0,2476.9653338585786
"[25.0, 2015, 12]",25.0,2015,12.0,2134.808745322041
"[26.0, 2015, 01]",26.0,2015,1.0,1655.8135961508615
"[26.0, 2015, 02]",26.0,2015,2.0,1904.9093589942577
"[26.0, 2015, 03]",26.0,2015,3.0,1573.2019245693004
"[26.0, 2015, 04]",26.0,2015,4.0,1874.6330901753847
"[26.0, 2015, 05]",26.0,2015,5.0,1431.2270681359619
"[26.0, 2015, 06]",26.0,2015,6.0,964.3141393760674
"[26.0, 2015, 07]",26.0,2015,7.0,948.7037094521187
"[26.0, 2015, 08]",26.0,2015,8.0,1294.079000465622
"[26.0, 2015, 09]",26.0,2015,9.0,1575.9214651559835
"[26.0, 2015, 10]",26.0,2015,10.0,1244.6310724817633
"[26.0, 2015, 11]",26.0,2015,11.0,1500.5097004501015
"[26.0, 2015, 12]",26.0,2015,12.0,1646.4738475865283
"[27.0, 2015, 01]",27.0,2015,1.0,2095.2869796279892
"[27.0, 2015, 02]",27.0,2015,2.0,1730.1583997638027
"[27.0, 2015, 03]",27.0,2015,3.0,1772.8587245349865
"[27.0, 2015, 04]",27.0,2015,4.0,1893.3086802480068
"[27.0, 2015, 05]",27.0,2015,5.0,2009.7984942426924
"[27.0, 2015, 06]",27.0,2015,6.0,1919.6622379687037
"[27.0, 2015, 07]",27.0,2015,7.0,2070.6384706229696
"[27.0, 2015, 08]",27.0,2015,8.0,2518.6739002066724
"[27.0, 2015, 09]",27.0,2015,9.0,2543.174047829938
"[27.0, 2015, 10]",27.0,2015,10.0,2581.730735163862
"[27.0, 2015, 11]",27.0,2015,11.0,2427.239444936522
"[27.0, 2015, 12]",27.0,2015,12.0,2093.924269264836
"[28.0, 2015, 01]",28.0,2015,1.0,1750.8438384066985
"[28.0, 2015, 02]",28.0,2015,2.0,1989.0418694126954
"[28.0, 2015, 03]",28.0,2015,3.0,1963.742446531628
"[28.0, 2015, 04]",28.0,2015,4.0,1815.2706800950543
"[28.0, 2015, 05]",28.0,2015,5.0,1988.1119158085314
"[28.0, 2015, 06]",28.0,2015,6.0,1613.0491116894864
"[28.0, 2015, 07]",28.0,2015,7.0,1926.385085436233
"[28.0, 2015, 08]",28.0,2015,8.0,2159.47380332692
"[28.0, 2015, 09]",28.0,2015,9.0,2304.532986307569
"[28.0, 2015, 10]",28.0,2015,10.0,2479.250198031005
"[28.0, 2015, 11]",28.0,2015,11.0,1854.0521670250075
"[28.0, 2015, 12]",28.0,2015,12.0,2108.591150843046
"[29.0, 2015, 01]",29.0,2015,1.0,1726.730156808137
"[29.0, 2015, 02]",29.0,2015,2.0,1977.82533147666
"[29.0, 2015, 03]",29.0,2015,3.0,1989.7976630138642
"[29.0, 2015, 04]",29.0,2015,4.0,1838.1158806078583
"[29.0, 2015, 05]",29.0,2015,5.0,1990.139674274989
"[29.0, 2015, 06]",29.0,2015,6.0,1630.7087848882966
"[29.0, 2015, 07]",29.0,2015,7.0,1921.5585760125928
"[29.0, 2015, 08]",29.0,2015,8.0,2165.75322395108
"[29.0, 2015, 09]",29.0,2015,9.0,2296.3214869528365
"[29.0, 2015, 10]",29.0,2015,10.0,2459.98050493431
"[29.0, 2015, 11]",29.0,2015,11.0,1828.4803535751041
"[29.0, 2015, 12]",29.0,2015,12.0,2066.8247865835197
"[30.0, 2015, 01]",30.0,2015,1.0,1915.066823899371
"[30.0, 2015, 02]",30.0,2015,2.0,2263.5207023060793
"[30.0, 2015, 03]",30.0,2015,3.0,2178.594339622641
"[30.0, 2015, 04]",30.0,2015,4.0,2112.6069182389933
"[30.0, 2015, 05]",30.0,2015,5.0,1969.930293501048
"[30.0, 2015, 06]",30.0,2015,6.0,1980.9816561844862
"[30.0, 2015, 07]",30.0,2015,7.0,2160.276467505241
"[30.0, 2015, 08]",30.0,2015,8.0,2351.834905660377
"[30.0, 2015, 09]",30.0,2015,9.0,2671.1501572327043
"[30.0, 2015, 10]",30.0,2015,10.0,2584.9609538784066
"[30.0, 2015, 11]",30.0,2015,11.0,1867.4986897274632
"[30.0, 2015, 12]",30.0,2015,12.0,1634.212002096436
"[31.0, 2015, 01]",31.0,2015,1.0,2150.76993166287
"[31.0, 2015, 02]",31.0,2015,2.0,1820.1700835231588
"[31.0, 2015, 03]",31.0,2015,3.0,1818.7729688686409
"[31.0, 2015, 04]",31.0,2015,4.0,1871.3242217160212
"[31.0, 2015, 05]",31.0,2015,5.0,2011.4965831435081
"[31.0, 2015, 06]",31.0,2015,6.0,1916.6940015186028
"[31.0, 2015, 07]",31.0,2015,7.0,2105.2012148823082
"[31.0, 2015, 08]",31.0,2015,8.0,2538.373576309795
"[31.0, 2015, 09]",31.0,2015,9.0,2577.7957479119214
"[31.0, 2015, 10]",31.0,2015,10.0,2565.6864085041766
"[31.0, 2015, 11]",31.0,2015,11.0,2408.005315110099
"[31.0, 2015, 12]",31.0,2015,12.0,2081.337129840547
"[32.0, 2015, 01]",32.0,2015,1.0,2115.239206279983
"[32.0, 2015, 02]",32.0,2015,2.0,2063.84343654601
"[32.0, 2015, 03]",32.0,2015,3.0,2135.6945050152644
"[32.0, 2015, 04]",32.0,2015,4.0,2074.895769733974
"[32.0, 2015, 05]",32.0,2015,5.0,1986.5527692978633
"[32.0, 2015, 06]",32.0,2015,6.0,1792.3046227649372
"[32.0, 2015, 07]",32.0,2015,7.0,2051.9219363279553
"[32.0, 2015, 08]",32.0,2015,8.0,2237.9389446140435
"[32.0, 2015, 09]",32.0,2015,9.0,2199.8994766681208
"[32.0, 2015, 10]",32.0,2015,10.0,2470.550370693415
"[32.0, 2015, 11]",32.0,2015,11.0,1891.3351504579155
"[32.0, 2015, 12]",32.0,2015,12.0,1972.3399476668126
"[33.0, 2015, 01]",33.0,2015,1.0,1679.4028600612871
"[33.0, 2015, 02]",33.0,2015,2.0,1967.2306435137898
"[33.0, 2015, 03]",33.0,2015,3.0,1956.9172625127685
"[33.0, 2015, 04]",33.0,2015,4.0,1823.0565883554648
"[33.0, 2015, 05]",33.0,2015,5.0,1998.8623084780388
"[33.0, 2015, 06]",33.0,2015,6.0,1634.917875383044
"[33.0, 2015, 07]",33.0,2015,7.0,1936.2318692543413
"[33.0, 2015, 08]",33.0,2015,8.0,2156.060878447395
"[33.0, 2015, 09]",33.0,2015,9.0,2335.2749744637385
"[33.0, 2015, 10]",33.0,2015,10.0,2461.9291113381
"[33.0, 2015, 11]",33.0,2015,11.0,1830.9172625127683
"[33.0, 2015, 12]",33.0,2015,12.0,2078.672727272727
"[34.0, 2015, 01]",34.0,2015,1.0,2083.3186523951567
"[34.0, 2015, 02]",34.0,2015,2.0,1649.4318301456394
"[34.0, 2015, 03]",34.0,2015,3.0,1735.855413230391
"[34.0, 2015, 04]",34.0,2015,4.0,1822.9752588173362
"[34.0, 2015, 05]",34.0,2015,5.0,1935.0845762414453
"[34.0, 2015, 06]",34.0,2015,6.0,1864.2505702754866
"[34.0, 2015, 07]",34.0,2015,7.0,1964.8522547815405
"[34.0, 2015, 08]",34.0,2015,8.0,2317.8289173539215
"[34.0, 2015, 09]",34.0,2015,9.0,2406.283032110897
"[34.0, 2015, 10]",34.0,2015,10.0,2447.309177048605
"[34.0, 2015, 11]",34.0,2015,11.0,2350.3916476574836
"[34.0, 2015, 12]",34.0,2015,12.0,2009.488857694332
"[35.0, 2015, 01]",35.0,2015,1.0,1685.6243334949104
"[35.0, 2015, 02]",35.0,2015,2.0,1907.8405235094522
"[35.0, 2015, 03]",35.0,2015,3.0,1561.1754726127
"[35.0, 2015, 04]",35.0,2015,4.0,1889.2462433349492
"[35.0, 2015, 05]",35.0,2015,5.0,1498.8434318952982
"[35.0, 2015, 06]",35.0,2015,6.0,1108.7435773145905
"[35.0, 2015, 07]",35.0,2015,7.0,1080.61754726127
"[35.0, 2015, 08]",35.0,2015,8.0,1419.8274357731461
"[35.0, 2015, 09]",35.0,2015,9.0,1724.4047503635481
