uid,grid_id,year,month,srad_mj_m2_day
"[14.0, 2009, 01]",14.0,2009,1.0,2177.0329598960866
"[14.0, 2009, 02]",14.0,2009,2.0,2171.0001623640196
"[14.0, 2009, 03]",14.0,2009,3.0,2132.4927748011037
"[14.0, 2009, 04]",14.0,2009,4.0,2020.2284461763268
"[14.0, 2009, 05]",14.0,2009,5.0,1853.40266276993
"[14.0, 2009, 06]",14.0,2009,6.0,1644.7275531742164
"[14.0, 2009, 07]",14.0,2009,7.0,1610.7799967527192
"[14.0, 2009, 08]",14.0,2009,8.0,1870.5033284624126
"[14.0, 2009, 09]",14.0,2009,9.0,2130.7973697028738
"[14.0, 2009, 10]",14.0,2009,10.0,2370.4781620392914
"[14.0, 2009, 11]",14.0,2009,11.0,2322.484818964117
"[14.0, 2009, 12]",14.0,2009,12.0,2252.6718623153106
"[15.0, 2009, 01]",15.0,2009,1.0,2148.44
"[15.0, 2009, 02]",15.0,2009,2.0,2132.12
"[15.0, 2009, 03]",15.0,2009,3.0,2110.24
"[15.0, 2009, 04]",15.0,2009,4.0,2012.8
"[15.0, 2009, 05]",15.0,2009,5.0,1860.56
"[15.0, 2009, 06]",15.0,2009,6.0,1607.2
"[15.0, 2009, 07]",15.0,2009,7.0,1560.52
"[15.0, 2009, 08]",15.0,2009,8.0,1857.96
"[15.0, 2009, 09]",15.0,2009,9.0,2061.76
"[15.0, 2009, 10]",15.0,2009,10.0,2355.52
"[15.0, 2009, 11]",15.0,2009,11.0,2260.48
"[15.0, 2009, 12]",15.0,2009,12.0,2233.92
"[16.0, 2009, 01]",16.0,2009,1.0,2214.874041366488
"[16.0, 2009, 02]",16.0,2009,2.0,2026.348826400186
"[16.0, 2009, 03]",16.0,2009,3.0,1835.6737160120845
"[16.0, 2009, 04]",16.0,2009,4.0,1806.2821287473855
"[16.0, 2009, 05]",16.0,2009,5.0,1878.3481292121776
"[16.0, 2009, 06]",16.0,2009,6.0,1593.2586567511037
"[16.0, 2009, 07]",16.0,2009,7.0,1522.134324889612
"[16.0, 2009, 08]",16.0,2009,8.0,1841.6442017197303
"[16.0, 2009, 09]",16.0,2009,9.0,1945.496397861957
"[16.0, 2009, 10]",16.0,2009,10.0,2276.4373692772483
"[16.0, 2009, 11]",16.0,2009,11.0,1922.2976992795723
"[16.0, 2009, 12]",16.0,2009,12.0,2153.1038810132463
"[17.0, 2009, 01]",17.0,2009,1.0,2165.0272891055533
"[17.0, 2009, 02]",17.0,2009,2.0,1952.9233785502317
"[17.0, 2009, 03]",17.0,2009,3.0,1900.9560724883406
"[17.0, 2009, 04]",17.0,2009,4.0,1744.4147944044078
"[17.0, 2009, 05]",17.0,2009,5.0,1890.5777871979656
"[17.0, 2009, 06]",17.0,2009,6.0,1633.715504451038
"[17.0, 2009, 07]",17.0,2009,7.0,1454.697700296736
"[17.0, 2009, 08]",17.0,2009,8.0,1877.1952098346762
"[17.0, 2009, 09]",17.0,2009,9.0,1915.78068037304
"[17.0, 2009, 10]",17.0,2009,10.0,2222.5451992369635
"[17.0, 2009, 11]",17.0,2009,11.0,1780.7665324289947
"[17.0, 2009, 12]",17.0,2009,12.0,2141.636816447647
"[18.0, 2009, 01]",18.0,2009,1.0,2186.709286445886
"[18.0, 2009, 02]",18.0,2009,2.0,1962.5553089791736
"[18.0, 2009, 03]",18.0,2009,3.0,1854.2924206213727
"[18.0, 2009, 04]",18.0,2009,4.0,1756.1987026288837
"[18.0, 2009, 05]",18.0,2009,5.0,1882.2359166951178
"[18.0, 2009, 06]",18.0,2009,6.0,1634.6625128030046
"[18.0, 2009, 07]",18.0,2009,7.0,1460.0621372482076
"[18.0, 2009, 08]",18.0,2009,8.0,1864.434790030727
"[18.0, 2009, 09]",18.0,2009,9.0,1925.0699897575962
"[18.0, 2009, 10]",18.0,2009,10.0,2245.000853533629
"[18.0, 2009, 11]",18.0,2009,11.0,1830.3187094571524
"[18.0, 2009, 12]",18.0,2009,12.0,2144.861215431888
"[19.0, 2009, 01]",19.0,2009,1.0,2166.7861511146184
"[19.0, 2009, 02]",19.0,2009,2.0,2024.373840994279
"[19.0, 2009, 03]",19.0,2009,3.0,2167.2101006115604
"[19.0, 2009, 04]",19.0,2009,4.0,1901.757940422174
"[19.0, 2009, 05]",19.0,2009,5.0,1900.3067666206352
"[19.0, 2009, 06]",19.0,2009,6.0,1625.8597356480566
"[19.0, 2009, 07]",19.0,2009,7.0,1505.237719471296
"[19.0, 2009, 08]",19.0,2009,8.0,1820.5981455908466
"[19.0, 2009, 09]",19.0,2009,9.0,1931.646675872953
"[19.0, 2009, 10]",19.0,2009,10.0,2232.189386466759
"[19.0, 2009, 11]",19.0,2009,11.0,1863.2963109094499
"[19.0, 2009, 12]",19.0,2009,12.0,2156.044190175577
"[20.0, 2009, 01]",20.0,2009,1.0,2169.787750294464
"[20.0, 2009, 02]",20.0,2009,2.0,1996.7671378091873
"[20.0, 2009, 03]",20.0,2009,3.0,2082.863368669022
"[20.0, 2009, 04]",20.0,2009,4.0,1831.2559481743226
"[20.0, 2009, 05]",20.0,2009,5.0,1899.0027090694934
"[20.0, 2009, 06]",20.0,2009,6.0,1619.688574793875
"[20.0, 2009, 07]",20.0,2009,7.0,1465.2065959952886
"[20.0, 2009, 08]",20.0,2009,8.0,1832.7295641931685
"[20.0, 2009, 09]",20.0,2009,9.0,1902.5440518256771
"[20.0, 2009, 10]",20.0,2009,10.0,2202.413309776207
"[20.0, 2009, 11]",20.0,2009,11.0,1796.6911660777387
"[20.0, 2009, 12]",20.0,2009,12.0,2150.983038869258
"[21.0, 2009, 01]",21.0,2009,1.0,2158.5631234668845
"[21.0, 2009, 02]",21.0,2009,2.0,1957.3878168438268
"[21.0, 2009, 03]",21.0,2009,3.0,2006.9340964840555
"[21.0, 2009, 04]",21.0,2009,4.0,1775.122403924775
"[21.0, 2009, 05]",21.0,2009,5.0,1904.1714636140641
"[21.0, 2009, 06]",21.0,2009,6.0,1640.296402289452
"[21.0, 2009, 07]",21.0,2009,7.0,1457.7520850367948
"[21.0, 2009, 08]",21.0,2009,8.0,1865.0080948487325
"[21.0, 2009, 09]",21.0,2009,9.0,1906.9094031071133
"[21.0, 2009, 10]",21.0,2009,10.0,2189.5190515126737
"[21.0, 2009, 11]",21.0,2009,11.0,1746.1586263287
"[21.0, 2009, 12]",21.0,2009,12.0,2133.2580539656583
"[22.0, 2009, 01]",22.0,2009,1.0,1645.296114742193
"[22.0, 2009, 02]",22.0,2009,2.0,1865.003086419753
"[22.0, 2009, 03]",22.0,2009,3.0,2054.472403776325
"[22.0, 2009, 04]",22.0,2009,4.0,2002.3271604938273
"[22.0, 2009, 05]",22.0,2009,5.0,2099.742737835875
"[22.0, 2009, 06]",22.0,2009,6.0,2066.261801016703
"[22.0, 2009, 07]",22.0,2009,7.0,2063.7240377632534
"[22.0, 2009, 08]",22.0,2009,8.0,2197.7952069716775
"[22.0, 2009, 09]",22.0,2009,9.0,2521.3919753086416
"[22.0, 2009, 10]",22.0,2009,10.0,2174.190631808279
"[22.0, 2009, 11]",22.0,2009,11.0,1849.667211328976
"[22.0, 2009, 12]",22.0,2009,12.0,1735.2521786492373
"[23.0, 2009, 01]",23.0,2009,1.0,1613.740218380346
"[23.0, 2009, 02]",23.0,2009,2.0,1863.8095996360335
"[23.0, 2009, 03]",23.0,2009,3.0,1997.6114649681533
"[23.0, 2009, 04]",23.0,2009,4.0,1999.1835759781623
"[23.0, 2009, 05]",23.0,2009,5.0,2113.0263876251147
"[23.0, 2009, 06]",23.0,2009,6.0,2076.3664695177436
"[23.0, 2009, 07]",23.0,2009,7.0,2065.8628298453145
"[23.0, 2009, 08]",23.0,2009,8.0,2179.023430391265
"[23.0, 2009, 09]",23.0,2009,9.0,2529.1294358507744
"[23.0, 2009, 10]",23.0,2009,10.0,2133.455641492266
"[23.0, 2009, 11]",23.0,2009,11.0,1804.3380345768883
"[23.0, 2009, 12]",23.0,2009,12.0,1690.1926751592362
"[24.0, 2009, 01]",24.0,2009,1.0,1894.564684100903
"[24.0, 2009, 02]",24.0,2009,2.0,1994.580189770887
"[24.0, 2009, 03]",24.0,2009,3.0,2105.5255727840777
"[24.0, 2009, 04]",24.0,2009,4.0,1928.7264522101368
"[24.0, 2009, 05]",24.0,2009,5.0,1847.7081694052306
"[24.0, 2009, 06]",24.0,2009,6.0,1711.2753992131454
"[24.0, 2009, 07]",24.0,2009,7.0,1629.1416338810463
"[24.0, 2009, 08]",24.0,2009,8.0,1825.3330247627866
"[24.0, 2009, 09]",24.0,2009,9.0,2014.682480907198
"[24.0, 2009, 10]",24.0,2009,10.0,2364.1036797037727
"[24.0, 2009, 11]",24.0,2009,11.0,2058.5621383938906
"[24.0, 2009, 12]",24.0,2009,12.0,2132.146725295071
"[25.0, 2009, 01]",25.0,2009,1.0,1839.0504234784323
"[25.0, 2009, 02]",25.0,2009,2.0,1683.4341146346271
"[25.0, 2009, 03]",25.0,2009,3.0,1639.2924955682493
"[25.0, 2009, 04]",25.0,2009,4.0,1496.9444553870396
"[25.0, 2009, 05]",25.0,2009,5.0,1485.5207799881823
"[25.0, 2009, 06]",25.0,2009,6.0,1804.3789639550916
"[25.0, 2009, 07]",25.0,2009,7.0,2155.205436281269
"[25.0, 2009, 08]",25.0,2009,8.0,2450.8583809336233
"[25.0, 2009, 09]",25.0,2009,9.0,2594.4144179633645
"[25.0, 2009, 10]",25.0,2009,10.0,2565.470159543038
"[25.0, 2009, 11]",25.0,2009,11.0,2368.260783927517
"[25.0, 2009, 12]",25.0,2009,12.0,2020.815245223558
"[26.0, 2009, 01]",26.0,2009,1.0,1381.7313363340063
"[26.0, 2009, 02]",26.0,2009,2.0,1475.114232500388
"[26.0, 2009, 03]",26.0,2009,3.0,1664.1670029489374
"[26.0, 2009, 04]",26.0,2009,4.0,1952.1171814372192
"[26.0, 2009, 05]",26.0,2009,5.0,1613.0783796368155
"[26.0, 2009, 06]",26.0,2009,6.0,1056.056340214186
"[26.0, 2009, 07]",26.0,2009,7.0,1097.1873350923486
"[26.0, 2009, 08]",26.0,2009,8.0,1122.304206115164
"[26.0, 2009, 09]",26.0,2009,9.0,1398.0488902685083
"[26.0, 2009, 10]",26.0,2009,10.0,1272.3340058978738
"[26.0, 2009, 11]",26.0,2009,11.0,1695.2652491075587
"[26.0, 2009, 12]",26.0,2009,12.0,1642.3670650318177
"[27.0, 2009, 01]",27.0,2009,1.0,1831.3153776707795
"[27.0, 2009, 02]",27.0,2009,2.0,1684.4989467348785
"[27.0, 2009, 03]",27.0,2009,3.0,1628.3755642491726
"[27.0, 2009, 04]",27.0,2009,4.0,1487.2956665663557
"[27.0, 2009, 05]",27.0,2009,5.0,1452.8075534155885
"[27.0, 2009, 06]",27.0,2009,6.0,1766.4000902798678
"[27.0, 2009, 07]",27.0,2009,7.0,2145.9193499849534
"[27.0, 2009, 08]",27.0,2009,8.0,2455.306048751129
"[27.0, 2009, 09]",27.0,2009,9.0,2581.7278061992174
"[27.0, 2009, 10]",27.0,2009,10.0,2526.1328618718035
"[27.0, 2009, 11]",27.0,2009,11.0,2322.017755040626
"[27.0, 2009, 12]",27.0,2009,12.0,1969.9328919650923
"[28.0, 2009, 01]",28.0,2009,1.0,1899.5035645581072
"[28.0, 2009, 02]",28.0,2009,2.0,2001.4039832522335
"[28.0, 2009, 03]",28.0,2009,3.0,2125.6605182754324
"[28.0, 2009, 04]",28.0,2009,4.0,1928.742107049903
"[28.0, 2009, 05]",28.0,2009,5.0,1847.1295688582088
"[28.0, 2009, 06]",28.0,2009,6.0,1721.4560371166676
"[28.0, 2009, 07]",28.0,2009,7.0,1649.0898494964347
"[28.0, 2009, 08]",28.0,2009,8.0,1833.802534796876
"[28.0, 2009, 09]",28.0,2009,9.0,2016.9119610727612
"[28.0, 2009, 10]",28.0,2009,10.0,2383.2855041303606
"[28.0, 2009, 11]",28.0,2009,11.0,2053.4682584587517
"[28.0, 2009, 12]",28.0,2009,12.0,2126.8266379993197
"[29.0, 2009, 01]",29.0,2009,1.0,1872.4642039114344
"[29.0, 2009, 02]",29.0,2009,2.0,1993.7093439830853
"[29.0, 2009, 03]",29.0,2009,3.0,2102.0965525342103
"[29.0, 2009, 04]",29.0,2009,4.0,1921.0116873201384
"[29.0, 2009, 05]",29.0,2009,5.0,1853.308157631996
"[29.0, 2009, 06]",29.0,2009,6.0,1745.2907147471662
"[29.0, 2009, 07]",29.0,2009,7.0,1662.8951665002644
"[29.0, 2009, 08]",29.0,2009,8.0,1826.5808421918127
"[29.0, 2009, 09]",29.0,2009,9.0,2002.453749926587
"[29.0, 2009, 10]",29.0,2009,10.0,2366.406295883009
"[29.0, 2009, 11]",29.0,2009,11.0,2029.4794737769423
"[29.0, 2009, 12]",29.0,2009,12.0,2120.9890174428847
"[30.0, 2009, 01]",30.0,2009,1.0,1832.9716981132074
"[30.0, 2009, 02]",30.0,2009,2.0,2195.2866876310272
"[30.0, 2009, 03]",30.0,2009,3.0,2367.478249475891
"[30.0, 2009, 04]",30.0,2009,4.0,2360.208595387841
"[30.0, 2009, 05]",30.0,2009,5.0,2132.7473794549264
"[30.0, 2009, 06]",30.0,2009,6.0,2096.925052410901
"[30.0, 2009, 07]",30.0,2009,7.0,2172.799004192872
"[30.0, 2009, 08]",30.0,2009,8.0,2327.9289832285117
"[30.0, 2009, 09]",30.0,2009,9.0,2579.6669287211744
"[30.0, 2009, 10]",30.0,2009,10.0,2280.526991614256
"[30.0, 2009, 11]",30.0,2009,11.0,1873.1619496855346
"[30.0, 2009, 12]",30.0,2009,12.0,1705.308962264151
"[31.0, 2009, 01]",31.0,2009,1.0,1852.872564935065
"[31.0, 2009, 02]",31.0,2009,2.0,1711.4301948051948
"[31.0, 2009, 03]",31.0,2009,3.0,1600.6801948051946
"[31.0, 2009, 04]",31.0,2009,4.0,1439.3498376623377
"[31.0, 2009, 05]",31.0,2009,5.0,1371.849025974026
"[31.0, 2009, 06]",31.0,2009,6.0,1706.0762987012986
"[31.0, 2009, 07]",31.0,2009,7.0,2146.637987012987
"[31.0, 2009, 08]",31.0,2009,8.0,2478.7280844155844
"[31.0, 2009, 09]",31.0,2009,9.0,2626.9529220779223
"[31.0, 2009, 10]",31.0,2009,10.0,2530.7938311688313
"[31.0, 2009, 11]",31.0,2009,11.0,2325.394480519481
"[31.0, 2009, 12]",31.0,2009,12.0,1955.6201298701299
"[32.0, 2009, 01]",32.0,2009,1.0,2259.77191452246
"[32.0, 2009, 02]",32.0,2009,2.0,1999.6609245529874
"[32.0, 2009, 03]",32.0,2009,3.0,2092.7494548626255
"[32.0, 2009, 04]",32.0,2009,4.0,2212.8316615787185
"[32.0, 2009, 05]",32.0,2009,5.0,2003.5257304840823
"[32.0, 2009, 06]",32.0,2009,6.0,1928.1238552115135
"[32.0, 2009, 07]",32.0,2009,7.0,1762.8024422154388
"[32.0, 2009, 08]",32.0,2009,8.0,1941.427823811601
"[32.0, 2009, 09]",32.0,2009,9.0,2169.779110335805
"[32.0, 2009, 10]",32.0,2009,10.0,2273.2352812908857
"[32.0, 2009, 11]",32.0,2009,11.0,1993.8406018316618
"[32.0, 2009, 12]",32.0,2009,12.0,1995.0355429568258
"[33.0, 2009, 01]",33.0,2009,1.0,1868.959346271706
"[33.0, 2009, 02]",33.0,2009,2.0,1974.6226762002043
"[33.0, 2009, 03]",33.0,2009,3.0,2081.8631256384065
"[33.0, 2009, 04]",33.0,2009,4.0,1924.270480081716
"[33.0, 2009, 05]",33.0,2009,5.0,1856.9129724208378
"[33.0, 2009, 06]",33.0,2009,6.0,1735.0488253319713
"[33.0, 2009, 07]",33.0,2009,7.0,1646.0835546475998
"[33.0, 2009, 08]",33.0,2009,8.0,1821.7319713993875
"[33.0, 2009, 09]",33.0,2009,9.0,2003.0831460674158
"[33.0, 2009, 10]",33.0,2009,10.0,2358.7244126659857
"[33.0, 2009, 11]",33.0,2009,11.0,2051.505617977528
"[33.0, 2009, 12]",33.0,2009,12.0,2135.4488253319714
"[34.0, 2009, 01]",34.0,2009,1.0,1776.5141252851374
"[34.0, 2009, 02]",34.0,2009,2.0,1604.0193016318653
"[34.0, 2009, 03]",34.0,2009,3.0,1587.179856115108
"[34.0, 2009, 04]",34.0,2009,4.0,1470.1845937883838
"[34.0, 2009, 05]",34.0,2009,5.0,1404.108966485348
"[34.0, 2009, 06]",34.0,2009,6.0,1701.9431479206878
"[34.0, 2009, 07]",34.0,2009,7.0,2045.8469907001227
"[34.0, 2009, 08]",34.0,2009,8.0,2284.603088261098
"[34.0, 2009, 09]",34.0,2009,9.0,2426.348833128619
"[34.0, 2009, 10]",34.0,2009,10.0,2426.721003684857
"[34.0, 2009, 11]",34.0,2009,11.0,2272.283207580277
"[34.0, 2009, 12]",34.0,2009,12.0,1911.6545007896123
"[35.0, 2009, 01]",35.0,2009,1.0,1400.7290502793296
"[35.0, 2009, 02]",35.0,2009,2.0,1466.2220670391064
"[35.0, 2009, 03]",35.0,2009,3.0,1657.116852886406
"[35.0, 2009, 04]",35.0,2009,4.0,1970.952979515829
"[35.0, 2009, 05]",35.0,2009,5.0,1684.1238361266294
"[35.0, 2009, 06]",35.0,2009,6.0,1208.4180633147114
"[35.0, 2009, 07]",35.0,2009,7.0,1238.5428305400374
"[35.0, 2009, 08]",35.0,2009,8.0,1250.6745810055868
