uid,grid_id,year,month,srad_mj_m2_day
"[8.0, 2019, 11]",8.0,2019,11.0,2451.168037867689
"[8.0, 2019, 12]",8.0,2019,12.0,2520.7490138622793
"[9.0, 2019, 01]",9.0,2019,1.0,1875.9183193909196
"[9.0, 2019, 02]",9.0,2019,2.0,2437.9074161105364
"[9.0, 2019, 03]",9.0,2019,3.0,1711.6697057994172
"[9.0, 2019, 04]",9.0,2019,4.0,2047.1858257355013
"[9.0, 2019, 05]",9.0,2019,5.0,1731.7765767459346
"[9.0, 2019, 06]",9.0,2019,6.0,1690.8812858351346
"[9.0, 2019, 07]",9.0,2019,7.0,1879.7590938998023
"[9.0, 2019, 08]",9.0,2019,8.0,1716.8284613215524
"[9.0, 2019, 09]",9.0,2019,9.0,2123.9004605696023
"[9.0, 2019, 10]",9.0,2019,10.0,2371.7889839270606
"[9.0, 2019, 11]",9.0,2019,11.0,2439.0818685966724
"[9.0, 2019, 12]",9.0,2019,12.0,2494.4357552401543
"[10.0, 2019, 01]",10.0,2019,1.0,1905.052228772364
"[10.0, 2019, 02]",10.0,2019,2.0,2501.226290205812
"[10.0, 2019, 03]",10.0,2019,3.0,1792.9116764918804
"[10.0, 2019, 04]",10.0,2019,4.0,2076.229496328472
"[10.0, 2019, 05]",10.0,2019,5.0,1752.379460130313
"[10.0, 2019, 06]",10.0,2019,6.0,1662.2206019236733
"[10.0, 2019, 07]",10.0,2019,7.0,1890.6026476367767
"[10.0, 2019, 08]",10.0,2019,8.0,1697.7283069603884
"[10.0, 2019, 09]",10.0,2019,9.0,2132.575033612575
"[10.0, 2019, 10]",10.0,2019,10.0,2388.0104457544726
"[10.0, 2019, 11]",10.0,2019,11.0,2456.5179439445646
"[10.0, 2019, 12]",10.0,2019,12.0,2558.3894921915394
"[11.0, 2019, 01]",11.0,2019,1.0,1862.1948747815961
"[11.0, 2019, 02]",11.0,2019,2.0,2148.4434478742
"[11.0, 2019, 03]",11.0,2019,3.0,1532.502387885848
"[11.0, 2019, 04]",11.0,2019,4.0,1601.6290040768788
"[11.0, 2019, 05]",11.0,2019,5.0,1730.1746068724522
"[11.0, 2019, 06]",11.0,2019,6.0,1655.1305765870711
"[11.0, 2019, 07]",11.0,2019,7.0,1590.9938264414682
"[11.0, 2019, 08]",11.0,2019,8.0,1658.7233546884104
"[11.0, 2019, 09]",11.0,2019,9.0,1694.9523587652889
"[11.0, 2019, 10]",11.0,2019,10.0,1855.5937099592318
"[11.0, 2019, 11]",11.0,2019,11.0,1825.0335468841001
"[11.0, 2019, 12]",11.0,2019,12.0,2202.9092603377994
"[12.0, 2019, 01]",12.0,2019,1.0,1781.863562257999
"[12.0, 2019, 02]",12.0,2019,2.0,2108.4896066843294
"[12.0, 2019, 03]",12.0,2019,3.0,1519.1843285102916
"[12.0, 2019, 04]",12.0,2019,4.0,1625.7022620745877
"[12.0, 2019, 05]",12.0,2019,5.0,1805.2904014672915
"[12.0, 2019, 06]",12.0,2019,6.0,1682.1342979417163
"[12.0, 2019, 07]",12.0,2019,7.0,1648.0007132667617
"[12.0, 2019, 08]",12.0,2019,8.0,1646.890360709191
"[12.0, 2019, 09]",12.0,2019,9.0,1800.5653148563274
"[12.0, 2019, 10]",12.0,2019,10.0,1926.7758304463018
"[12.0, 2019, 11]",12.0,2019,11.0,1827.6150397391484
"[12.0, 2019, 12]",12.0,2019,12.0,2238.476665987365
"[13.0, 2019, 01]",13.0,2019,1.0,2015.6660231660233
"[13.0, 2019, 02]",13.0,2019,2.0,2513.4095421952566
"[13.0, 2019, 03]",13.0,2019,3.0,1951.2076668505242
"[13.0, 2019, 04]",13.0,2019,4.0,2128.8841698841698
"[13.0, 2019, 05]",13.0,2019,5.0,1811.7076668505242
"[13.0, 2019, 06]",13.0,2019,6.0,1579.8452840595698
"[13.0, 2019, 07]",13.0,2019,7.0,1723.0444015444016
"[13.0, 2019, 08]",13.0,2019,8.0,1814.0714285714287
"[13.0, 2019, 09]",13.0,2019,9.0,2096.426640926641
"[13.0, 2019, 10]",13.0,2019,10.0,2309.4078874793163
"[13.0, 2019, 11]",13.0,2019,11.0,2692.108935466079
"[13.0, 2019, 12]",13.0,2019,12.0,2492.296194153337
"[14.0, 2019, 01]",14.0,2019,1.0,2008.4578665367749
"[14.0, 2019, 02]",14.0,2019,2.0,2515.052768306543
"[14.0, 2019, 03]",14.0,2019,3.0,1942.1636629322936
"[14.0, 2019, 04]",14.0,2019,4.0,2126.8679980516317
"[14.0, 2019, 05]",14.0,2019,5.0,1817.7465497645717
"[14.0, 2019, 06]",14.0,2019,6.0,1576.2258483520052
"[14.0, 2019, 07]",14.0,2019,7.0,1715.2672511771389
"[14.0, 2019, 08]",14.0,2019,8.0,1732.8964117551548
"[14.0, 2019, 09]",14.0,2019,9.0,2129.1188504627376
"[14.0, 2019, 10]",14.0,2019,10.0,2278.4252313687284
"[14.0, 2019, 11]",14.0,2019,11.0,2634.312713102776
"[14.0, 2019, 12]",14.0,2019,12.0,2484.5007306380908
"[15.0, 2019, 01]",15.0,2019,1.0,1917.375
"[15.0, 2019, 02]",15.0,2019,2.0,2382.5416666666665
"[15.0, 2019, 03]",15.0,2019,3.0,1916.625
"[15.0, 2019, 04]",15.0,2019,4.0,2093.0416666666665
"[15.0, 2019, 05]",15.0,2019,5.0,1839.4583333333333
"[15.0, 2019, 06]",15.0,2019,6.0,1549.625
"[15.0, 2019, 07]",15.0,2019,7.0,1630.4166666666667
"[15.0, 2019, 08]",15.0,2019,8.0,1726.7916666666667
"[15.0, 2019, 09]",15.0,2019,9.0,2073.25
"[15.0, 2019, 10]",15.0,2019,10.0,2268.5416666666665
"[15.0, 2019, 11]",15.0,2019,11.0,2590.25
"[15.0, 2019, 12]",15.0,2019,12.0,2388.25
"[16.0, 2019, 01]",16.0,2019,1.0,2099.392052056705
"[16.0, 2019, 02]",16.0,2019,2.0,1960.8891471066695
"[16.0, 2019, 03]",16.0,2019,3.0,1794.5551940506623
"[16.0, 2019, 04]",16.0,2019,4.0,1971.9923309319079
"[16.0, 2019, 05]",16.0,2019,5.0,1928.3985591447827
"[16.0, 2019, 06]",16.0,2019,6.0,1512.1187543574251
"[16.0, 2019, 07]",16.0,2019,7.0,1665.6302579595629
"[16.0, 2019, 08]",16.0,2019,8.0,1756.607018359284
"[16.0, 2019, 09]",16.0,2019,9.0,2022.4234255170811
"[16.0, 2019, 10]",16.0,2019,10.0,2218.2300720427606
"[16.0, 2019, 11]",16.0,2019,11.0,2280.149430629793
"[16.0, 2019, 12]",16.0,2019,12.0,2178.9488728793863
"[17.0, 2019, 01]",17.0,2019,1.0,2099.3984445746555
"[17.0, 2019, 02]",17.0,2019,2.0,1989.1696052841846
"[17.0, 2019, 03]",17.0,2019,3.0,1837.4971501624675
"[17.0, 2019, 04]",17.0,2019,4.0,1994.0754807436203
"[17.0, 2019, 05]",17.0,2019,5.0,2081.3456027273214
"[17.0, 2019, 06]",17.0,2019,6.0,1495.3111383369733
"[17.0, 2019, 07]",17.0,2019,7.0,1651.0990251957596
"[17.0, 2019, 08]",17.0,2019,8.0,1812.991530389389
"[17.0, 2019, 09]",17.0,2019,9.0,1866.489532839717
"[17.0, 2019, 10]",17.0,2019,10.0,2204.0721781281622
"[17.0, 2019, 11]",17.0,2019,11.0,2188.6545570766516
"[17.0, 2019, 12]",17.0,2019,12.0,2141.1293346827892
"[18.0, 2019, 01]",18.0,2019,1.0,2105.811881188119
"[18.0, 2019, 02]",18.0,2019,2.0,1940.8740184363267
"[18.0, 2019, 03]",18.0,2019,3.0,1811.666439057699
"[18.0, 2019, 04]",18.0,2019,4.0,1966.454933424377
"[18.0, 2019, 05]",18.0,2019,5.0,2034.970297029703
"[18.0, 2019, 06]",18.0,2019,6.0,1509.7586206896551
"[18.0, 2019, 07]",18.0,2019,7.0,1635.4112325025606
"[18.0, 2019, 08]",18.0,2019,8.0,1793.4129395698192
"[18.0, 2019, 09]",18.0,2019,9.0,1931.5611130078523
"[18.0, 2019, 10]",18.0,2019,10.0,2181.9390576988735
"[18.0, 2019, 11]",18.0,2019,11.0,2201.7639125981564
"[18.0, 2019, 12]",18.0,2019,12.0,2138.5227039945376
"[19.0, 2019, 01]",19.0,2019,1.0,2174.7954231603867
"[19.0, 2019, 02]",19.0,2019,2.0,2233.3130795028605
"[19.0, 2019, 03]",19.0,2019,3.0,1926.1860327480763
"[19.0, 2019, 04]",19.0,2019,4.0,1845.578417833892
"[19.0, 2019, 05]",19.0,2019,5.0,2002.3018346813967
"[19.0, 2019, 06]",19.0,2019,6.0,1567.1451962911817
"[19.0, 2019, 07]",19.0,2019,7.0,1547.8920891694615
"[19.0, 2019, 08]",19.0,2019,8.0,1855.4774117182874
"[19.0, 2019, 09]",19.0,2019,9.0,1823.506806076149
"[19.0, 2019, 10]",19.0,2019,10.0,2212.1820871966856
"[19.0, 2019, 11]",19.0,2019,11.0,2422.8307358453344
"[19.0, 2019, 12]",19.0,2019,12.0,2215.833497731308
"[20.0, 2019, 01]",20.0,2019,1.0,2174.3588336192106
"[20.0, 2019, 02]",20.0,2019,2.0,2179.327044025157
"[20.0, 2019, 03]",20.0,2019,3.0,1926.1023441966838
"[20.0, 2019, 04]",20.0,2019,4.0,1917.5359634076613
"[20.0, 2019, 05]",20.0,2019,5.0,2039.5698113207545
"[20.0, 2019, 06]",20.0,2019,6.0,1550.4739851343622
"[20.0, 2019, 07]",20.0,2019,7.0,1582.5806746712406
"[20.0, 2019, 08]",20.0,2019,8.0,1830.6599199542595
"[20.0, 2019, 09]",20.0,2019,9.0,1765.4674671240707
"[20.0, 2019, 10]",20.0,2019,10.0,2224.3383647798737
"[20.0, 2019, 11]",20.0,2019,11.0,2372.2857632933105
"[20.0, 2019, 12]",20.0,2019,12.0,2205.6711263579186
"[21.0, 2019, 01]",21.0,2019,1.0,2137.981257509011
"[21.0, 2019, 02]",21.0,2019,2.0,2085.0923508209853
"[21.0, 2019, 03]",21.0,2019,3.0,1908.5752503003605
"[21.0, 2019, 04]",21.0,2019,4.0,1962.8013616339606
"[21.0, 2019, 05]",21.0,2019,5.0,2080.721425710853
"[21.0, 2019, 06]",21.0,2019,6.0,1544.496115338406
"[21.0, 2019, 07]",21.0,2019,7.0,1637.5428113736484
"[21.0, 2019, 08]",21.0,2019,8.0,1852.1164597517022
"[21.0, 2019, 09]",21.0,2019,9.0,1774.0853023628356
"[21.0, 2019, 10]",21.0,2019,10.0,2222.5058870644775
"[21.0, 2019, 11]",21.0,2019,11.0,2288.9455346415702
"[21.0, 2019, 12]",21.0,2019,12.0,2160.8191429715657
"[22.0, 2019, 01]",22.0,2019,1.0,1581.3983593437374
"[22.0, 2019, 02]",22.0,2019,2.0,2047.4929971988793
"[22.0, 2019, 03]",22.0,2019,3.0,1843.4629851940772
"[22.0, 2019, 04]",22.0,2019,4.0,1640.896158463385
"[22.0, 2019, 05]",22.0,2019,5.0,1922.5346138455382
"[22.0, 2019, 06]",22.0,2019,6.0,1607.4727891156463
"[22.0, 2019, 07]",22.0,2019,7.0,2095.9825930372144
"[22.0, 2019, 08]",22.0,2019,8.0,2229.5134053621446
"[22.0, 2019, 09]",22.0,2019,9.0,2493.149259703882
"[22.0, 2019, 10]",22.0,2019,10.0,2320.4799919967986
"[22.0, 2019, 11]",22.0,2019,11.0,2347.2799119647852
"[22.0, 2019, 12]",22.0,2019,12.0,1966.65606242497
"[23.0, 2019, 01]",23.0,2019,1.0,1572.9690769588472
"[23.0, 2019, 02]",23.0,2019,2.0,2056.395024412928
"[23.0, 2019, 03]",23.0,2019,3.0,1881.5973029528018
"[23.0, 2019, 04]",23.0,2019,4.0,1682.8100441757733
"[23.0, 2019, 05]",23.0,2019,5.0,1918.5694024645436
"[23.0, 2019, 06]",23.0,2019,6.0,1606.9904673331785
"[23.0, 2019, 07]",23.0,2019,7.0,2111.9511741455476
"[23.0, 2019, 08]",23.0,2019,8.0,2225.7581957684265
"[23.0, 2019, 09]",23.0,2019,9.0,2505.3641013717747
"[23.0, 2019, 10]",23.0,2019,10.0,2248.009067658684
"[23.0, 2019, 11]",23.0,2019,11.0,2325.2671471750764
"[23.0, 2019, 12]",23.0,2019,12.0,1919.9379214136254
"[24.0, 2019, 01]",24.0,2019,1.0,1698.5332099051152
"[24.0, 2019, 02]",24.0,2019,2.0,1866.8442490164318
"[24.0, 2019, 03]",24.0,2019,3.0,1951.9726915065962
"[24.0, 2019, 04]",24.0,2019,4.0,1884.6329553344137
"[24.0, 2019, 05]",24.0,2019,5.0,1734.7808377690353
"[24.0, 2019, 06]",24.0,2019,6.0,1511.0025457070124
"[24.0, 2019, 07]",24.0,2019,7.0,1504.682943763018
"[24.0, 2019, 08]",24.0,2019,8.0,1709.2795649155291
"[24.0, 2019, 09]",24.0,2019,9.0,1949.265910668827
"[24.0, 2019, 10]",24.0,2019,10.0,2085.464012959963
"[24.0, 2019, 11]",24.0,2019,11.0,2312.8953945845874
"[24.0, 2019, 12]",24.0,2019,12.0,2039.5619069659804
"[25.0, 2019, 01]",25.0,2019,1.0,1779.8696969696973
"[25.0, 2019, 02]",25.0,2019,2.0,1384.619191919192
"[25.0, 2019, 03]",25.0,2019,3.0,1353.3111111111111
"[25.0, 2019, 04]",25.0,2019,4.0,1401.5151515151515
"[25.0, 2019, 05]",25.0,2019,5.0,1984.2777777777776
"[25.0, 2019, 06]",25.0,2019,6.0,2116.4121212121217
"[25.0, 2019, 07]",25.0,2019,7.0,2101.1404040404045
"[25.0, 2019, 08]",25.0,2019,8.0,2351.1535353535355
"[25.0, 2019, 09]",25.0,2019,9.0,2438.2636363636366
"[25.0, 2019, 10]",25.0,2019,10.0,2378.210101010101
"[25.0, 2019, 11]",25.0,2019,11.0,2199.4171717171716
"[25.0, 2019, 12]",25.0,2019,12.0,1974.8060606060608
"[26.0, 2019, 01]",26.0,2019,1.0,1558.3575973925192
"[26.0, 2019, 02]",26.0,2019,2.0,1623.9751668477418
"[26.0, 2019, 03]",26.0,2019,3.0,1679.7018469656996
"[26.0, 2019, 04]",26.0,2019,4.0,1885.8548812664912
"[26.0, 2019, 05]",26.0,2019,5.0,1535.7574111438773
"[26.0, 2019, 06]",26.0,2019,6.0,1295.617569455223
"[26.0, 2019, 07]",26.0,2019,7.0,1159.5098556573028
"[26.0, 2019, 08]",26.0,2019,8.0,1628.1008846810491
"[26.0, 2019, 09]",26.0,2019,9.0,1623.7997827099182
"[26.0, 2019, 10]",26.0,2019,10.0,1178.04997671892
"[26.0, 2019, 11]",26.0,2019,11.0,1161.0923482849607
"[26.0, 2019, 12]",26.0,2019,12.0,1522.032283097936
"[27.0, 2019, 01]",27.0,2019,1.0,1759.1147032772365
"[27.0, 2019, 02]",27.0,2019,2.0,1388.6530853262475
"[27.0, 2019, 03]",27.0,2019,3.0,1363.1268083850014
"[27.0, 2019, 04]",27.0,2019,4.0,1392.341895482728
"[27.0, 2019, 05]",27.0,2019,5.0,1978.2539120165338
"[27.0, 2019, 06]",27.0,2019,6.0,2096.7263064658987
"[27.0, 2019, 07]",27.0,2019,7.0,2100.9657514024207
"[27.0, 2019, 08]",27.0,2019,8.0,2367.1489518748153
"[27.0, 2019, 09]",27.0,2019,9.0,2431.85828166519
"[27.0, 2019, 10]",27.0,2019,10.0,2364.4418364334215
"[27.0, 2019, 11]",27.0,2019,11.0,2155.387215825214
"[27.0, 2019, 12]",27.0,2019,12.0,1947.1169176262179
"[28.0, 2019, 01]",28.0,2019,1.0,1728.1763041756242
"[28.0, 2019, 02]",28.0,2019,2.0,1855.30134661084
"[28.0, 2019, 03]",28.0,2019,3.0,1961.8567387122312
"[28.0, 2019, 04]",28.0,2019,4.0,1870.5978273169621
"[28.0, 2019, 05]",28.0,2019,5.0,1746.3354079438716
"[28.0, 2019, 06]",28.0,2019,6.0,1518.8677152879932
"[28.0, 2019, 07]",28.0,2019,7.0,1518.864433631322
"[28.0, 2019, 08]",28.0,2019,8.0,1739.380332692089
"[28.0, 2019, 09]",28.0,2019,9.0,1970.0465089962652
"[28.0, 2019, 10]",28.0,2019,10.0,2102.3639244087353
"[28.0, 2019, 11]",28.0,2019,11.0,2336.185017539888
"[28.0, 2019, 12]",28.0,2019,12.0,2043.5338915921682
"[29.0, 2019, 01]",29.0,2019,1.0,1727.1783925590266
"[29.0, 2019, 02]",29.0,2019,2.0,1840.4870021464342
"[29.0, 2019, 03]",29.0,2019,3.0,1957.1177557834483
"[29.0, 2019, 04]",29.0,2019,4.0,1836.7864893870733
"[29.0, 2019, 05]",29.0,2019,5.0,1761.1568685905077
"[29.0, 2019, 06]",29.0,2019,6.0,1510.426603863582
"[29.0, 2019, 07]",29.0,2019,7.0,1550.1100643930358
"[29.0, 2019, 08]",29.0,2019,8.0,1755.854400190794
"[29.0, 2019, 09]",29.0,2019,9.0,1979.1990221798233
"[29.0, 2019, 10]",29.0,2019,10.0,2102.772537562604
"[29.0, 2019, 11]",29.0,2019,11.0,2322.6262818984014
"[29.0, 2019, 12]",29.0,2019,12.0,2000.8196398759835
"[30.0, 2019, 01]",30.0,2019,1.0,1828.343650208794
"[30.0, 2019, 02]",30.0,2019,2.0,2050.8300171947926
"[30.0, 2019, 03]",30.0,2019,3.0,2311.46868091378
"[30.0, 2019, 04]",30.0,2019,4.0,1907.5919921395237
"[30.0, 2019, 05]",30.0,2019,5.0,1999.8169982805207
"[30.0, 2019, 06]",30.0,2019,6.0,1776.8543355440925
"[30.0, 2019, 07]",30.0,2019,7.0,2220.92827315156
"[30.0, 2019, 08]",30.0,2019,8.0,2312.004667157946
"[30.0, 2019, 09]",30.0,2019,9.0,2649.7054777695894
"[30.0, 2019, 10]",30.0,2019,10.0,2357.9764185703757
"[30.0, 2019, 11]",30.0,2019,11.0,2183.7789240972734
"[30.0, 2019, 12]",30.0,2019,12.0,1645.96929501351
"[31.0, 2019, 01]",31.0,2019,1.0,1790.7023538344722
"[31.0, 2019, 02]",31.0,2019,2.0,1343.7706909643127
"[31.0, 2019, 03]",31.0,2019,3.0,1390.234624145786
"[31.0, 2019, 04]",31.0,2019,4.0,1349.3880030372059
"[31.0, 2019, 05]",31.0,2019,5.0,1963.093394077449
"[31.0, 2019, 06]",31.0,2019,6.0,2081.621867881549
"[31.0, 2019, 07]",31.0,2019,7.0,2144.4206529992407
"[31.0, 2019, 08]",31.0,2019,8.0,2413.561123766135
"[31.0, 2019, 09]",31.0,2019,9.0,2467.8200455580863
"[31.0, 2019, 10]",31.0,2019,10.0,2416.6013667425973
"[31.0, 2019, 11]",31.0,2019,11.0,2165.000759301443
"[31.0, 2019, 12]",31.0,2019,12.0,1969.8367501898254
"[32.0, 2019, 01]",32.0,2019,1.0,2105.9731792411694
"[32.0, 2019, 02]",32.0,2019,2.0,1948.273222852159
"[32.0, 2019, 03]",32.0,2019,3.0,1883.036415176625
"[32.0, 2019, 04]",32.0,2019,4.0,2019.3968600087226
"[32.0, 2019, 05]",32.0,2019,5.0,1978.0795900566948
"[32.0, 2019, 06]",32.0,2019,6.0,1668.8471434801575
"[32.0, 2019, 07]",32.0,2019,7.0,1821.348887919756
"[32.0, 2019, 08]",32.0,2019,8.0,1952.2732228521593
"[32.0, 2019, 09]",32.0,2019,9.0,2163.440034888792
"[32.0, 2019, 10]",32.0,2019,10.0,2283.662668992587
"[32.0, 2019, 11]",32.0,2019,11.0,2289.02921936328
"[32.0, 2019, 12]",32.0,2019,12.0,2013.8425643262108
"[33.0, 2019, 01]",33.0,2019,1.0,1709.9329928498466
"[33.0, 2019, 02]",33.0,2019,2.0,1838.438406537283
"[33.0, 2019, 03]",33.0,2019,3.0,1968.0173646578141
"[33.0, 2019, 04]",33.0,2019,4.0,1860.906639427988
"[33.0, 2019, 05]",33.0,2019,5.0,1775.1810010214504
"[33.0, 2019, 06]",33.0,2019,6.0,1492.9321756894792
"[33.0, 2019, 07]",33.0,2019,7.0,1532.1485188968336
"[33.0, 2019, 08]",33.0,2019,8.0,1708.2339121552602
"[33.0, 2019, 09]",33.0,2019,9.0,1930.9664964249232
"[33.0, 2019, 10]",33.0,2019,10.0,2079.5050051072526
"[33.0, 2019, 11]",33.0,2019,11.0,2291.068845760981
"[33.0, 2019, 12]",33.0,2019,12.0,1986.9164453524004
"[34.0, 2019, 01]",34.0,2019,1.0,1702.963326899456
"[34.0, 2019, 02]",34.0,2019,2.0,1234.8008422530268
"[34.0, 2019, 03]",34.0,2019,3.0,1384.6478329531494
"[34.0, 2019, 04]",34.0,2019,4.0,1318.390243902439
"[34.0, 2019, 05]",34.0,2019,5.0,1876.492718020705
"[34.0, 2019, 06]",34.0,2019,6.0,2065.4463941042286
"[34.0, 2019, 07]",34.0,2019,7.0,2026.4685032461834
"[34.0, 2019, 08]",34.0,2019,8.0,2220.7922442533772
"[34.0, 2019, 09]",34.0,2019,9.0,2293.849622740832
"[34.0, 2019, 10]",34.0,2019,10.0,2292.0114055097383
"[34.0, 2019, 11]",34.0,2019,11.0,2173.3032110896647
"[34.0, 2019, 12]",34.0,2019,12.0,1907.5081593261978
"[35.0, 2019, 01]",35.0,2019,1.0,1576.8361609306837
"[35.0, 2019, 02]",35.0,2019,2.0,1607.264663111973
"[35.0, 2019, 03]",35.0,2019,3.0,1647.755210857974
"[35.0, 2019, 04]",35.0,2019,4.0,1881.4614638875423
"[35.0, 2019, 05]",35.0,2019,5.0,1577.1846825012121
"[35.0, 2019, 06]",35.0,2019,6.0,1413.3630634997578
