uid,grid_id,year,month,srad_mj_m2_day
"[10.0, 1996, 11]",10.0,1996,11.0,2341.4073844244485
"[10.0, 1996, 12]",10.0,1996,12.0,1907.2157410280272
"[11.0, 1996, 01]",11.0,1996,1.0,2017.2948379351742
"[11.0, 1996, 02]",11.0,1996,2.0,1885.117767106843
"[11.0, 1996, 03]",11.0,1996,3.0,2128.723889555823
"[11.0, 1996, 04]",11.0,1996,4.0,1921.939855942378
"[11.0, 1996, 05]",11.0,1996,5.0,1809.3310924369755
"[11.0, 1996, 06]",11.0,1996,6.0,2028.7027611044423
"[11.0, 1996, 07]",11.0,1996,7.0,1845.3424969988002
"[11.0, 1996, 08]",11.0,1996,8.0,2023.1080432172873
"[11.0, 1996, 09]",11.0,1996,9.0,1980.4798319327735
"[11.0, 1996, 10]",11.0,1996,10.0,1827.9404561824738
"[11.0, 1996, 11]",11.0,1996,11.0,2062.1458583433377
"[11.0, 1996, 12]",11.0,1996,12.0,1918.1823529411772
"[12.0, 1996, 01]",12.0,1996,1.0,2030.5082535153863
"[12.0, 1996, 02]",12.0,1996,2.0,1895.9251069900138
"[12.0, 1996, 03]",12.0,1996,3.0,2165.701956388833
"[12.0, 1996, 04]",12.0,1996,4.0,1911.4083961687395
"[12.0, 1996, 05]",12.0,1996,5.0,1783.6558997350726
"[12.0, 1996, 06]",12.0,1996,6.0,2059.652027715508
"[12.0, 1996, 07]",12.0,1996,7.0,1861.3094558793562
"[12.0, 1996, 08]",12.0,1996,8.0,2043.1672101080094
"[12.0, 1996, 09]",12.0,1996,9.0,1996.589565926228
"[12.0, 1996, 10]",12.0,1996,10.0,1837.2200937436319
"[12.0, 1996, 11]",12.0,1996,11.0,2059.898919910332
"[12.0, 1996, 12]",12.0,1996,12.0,1909.076625229264
"[13.0, 1996, 01]",13.0,1996,1.0,2324.514340871484
"[13.0, 1996, 02]",13.0,1996,2.0,2240.4702151130723
"[13.0, 1996, 03]",13.0,1996,3.0,2391.468560397132
"[13.0, 1996, 04]",13.0,1996,4.0,2158.6745725317155
"[13.0, 1996, 05]",13.0,1996,5.0,1946.0364037506893
"[13.0, 1996, 06]",13.0,1996,6.0,1957.1127964699394
"[13.0, 1996, 07]",13.0,1996,7.0,1858.9354660783233
"[13.0, 1996, 08]",13.0,1996,8.0,1865.111969111969
"[13.0, 1996, 09]",13.0,1996,9.0,2064.238003309432
"[13.0, 1996, 10]",13.0,1996,10.0,2124.6461665747383
"[13.0, 1996, 11]",13.0,1996,11.0,2375.649200220629
"[13.0, 1996, 12]",13.0,1996,12.0,1895.222835079978
"[14.0, 1996, 01]",14.0,1996,1.0,2329.2450073063806
"[14.0, 1996, 02]",14.0,1996,2.0,2229.258645884072
"[14.0, 1996, 03]",14.0,1996,3.0,2370.152784542945
"[14.0, 1996, 04]",14.0,1996,4.0,2133.8230232180545
"[14.0, 1996, 05]",14.0,1996,5.0,1939.955025166423
"[14.0, 1996, 06]",14.0,1996,6.0,1953.6416626075659
"[14.0, 1996, 07]",14.0,1996,7.0,1837.9186556259133
"[14.0, 1996, 08]",14.0,1996,8.0,1841.9460951453154
"[14.0, 1996, 09]",14.0,1996,9.0,2030.4546192563723
"[14.0, 1996, 10]",14.0,1996,10.0,2108.9954538074358
"[14.0, 1996, 11]",14.0,1996,11.0,2359.346322454943
"[14.0, 1996, 12]",14.0,1996,12.0,1881.8642636791685
"[15.0, 1996, 01]",15.0,1996,1.0,2305.44
"[15.0, 1996, 02]",15.0,1996,2.0,2182.88
"[15.0, 1996, 03]",15.0,1996,3.0,2346.16
"[15.0, 1996, 04]",15.0,1996,4.0,2124.44
"[15.0, 1996, 05]",15.0,1996,5.0,1933.16
"[15.0, 1996, 06]",15.0,1996,6.0,1906.56
"[15.0, 1996, 07]",15.0,1996,7.0,1778.4
"[15.0, 1996, 08]",15.0,1996,8.0,1790.8
"[15.0, 1996, 09]",15.0,1996,9.0,1952.84
"[15.0, 1996, 10]",15.0,1996,10.0,2092.28
"[15.0, 1996, 11]",15.0,1996,11.0,2296.48
"[15.0, 1996, 12]",15.0,1996,12.0,1868.84
"[16.0, 1996, 01]",16.0,1996,1.0,2070.6645458534445
"[16.0, 1996, 02]",16.0,1996,2.0,2062.88152698552
"[16.0, 1996, 03]",16.0,1996,3.0,2283.831724440544
"[16.0, 1996, 04]",16.0,1996,4.0,1950.8328214129003
"[16.0, 1996, 05]",16.0,1996,5.0,1959.1331724440543
"[16.0, 1996, 06]",16.0,1996,6.0,1972.6154014918823
"[16.0, 1996, 07]",16.0,1996,7.0,1752.3293111013602
"[16.0, 1996, 08]",16.0,1996,8.0,1898.3848179025886
"[16.0, 1996, 09]",16.0,1996,9.0,2015.9925405879771
"[16.0, 1996, 10]",16.0,1996,10.0,1914.9931987713908
"[16.0, 1996, 11]",16.0,1996,11.0,2191.168275559456
"[16.0, 1996, 12]",16.0,1996,12.0,1938.3420359806933
"[17.0, 1996, 01]",17.0,1996,1.0,2023.6696163628644
"[17.0, 1996, 02]",17.0,1996,2.0,2021.8318673166589
"[17.0, 1996, 03]",17.0,1996,3.0,2343.274586689275
"[17.0, 1996, 04]",17.0,1996,4.0,1882.7052776600253
"[17.0, 1996, 05]",17.0,1996,5.0,1941.9663522679084
"[17.0, 1996, 06]",17.0,1996,6.0,1957.669033488765
"[17.0, 1996, 07]",17.0,1996,7.0,1696.5698389147942
"[17.0, 1996, 08]",17.0,1996,8.0,1853.9005934718102
"[17.0, 1996, 09]",17.0,1996,9.0,2061.007842306062
"[17.0, 1996, 10]",17.0,1996,10.0,1892.2100466299282
"[17.0, 1996, 11]",17.0,1996,11.0,2160.0979758372196
"[17.0, 1996, 12]",17.0,1996,12.0,2001.3852797795669
"[18.0, 1996, 01]",18.0,1996,1.0,2020.8052236258106
"[18.0, 1996, 02]",18.0,1996,2.0,2017.1302492318198
"[18.0, 1996, 03]",18.0,1996,3.0,2312.9001365653803
"[18.0, 1996, 04]",18.0,1996,4.0,1896.886480027313
"[18.0, 1996, 05]",18.0,1996,5.0,1939.0860361898262
"[18.0, 1996, 06]",18.0,1996,6.0,1968.944861727552
"[18.0, 1996, 07]",18.0,1996,7.0,1713.6488562649367
"[18.0, 1996, 08]",18.0,1996,8.0,1891.9829293274154
"[18.0, 1996, 09]",18.0,1996,9.0,2037.8183680437012
"[18.0, 1996, 10]",18.0,1996,10.0,1890.8323659952202
"[18.0, 1996, 11]",18.0,1996,11.0,2170.370433595084
"[18.0, 1996, 12]",18.0,1996,12.0,1994.350290201434
"[19.0, 1996, 01]",19.0,1996,1.0,2261.5571118563817
"[19.0, 1996, 02]",19.0,1996,2.0,2136.9001775498127
"[19.0, 1996, 03]",19.0,1996,3.0,2395.8591438153485
"[19.0, 1996, 04]",19.0,1996,4.0,2009.909055040442
"[19.0, 1996, 05]",19.0,1996,5.0,1950.940224896429
"[19.0, 1996, 06]",19.0,1996,6.0,1866.9964490037482
"[19.0, 1996, 07]",19.0,1996,7.0,1673.1171828763072
"[19.0, 1996, 08]",19.0,1996,8.0,1688.4718879463405
"[19.0, 1996, 09]",19.0,1996,9.0,2046.3529295719077
"[19.0, 1996, 10]",19.0,1996,10.0,2032.4144801736043
"[19.0, 1996, 11]",19.0,1996,11.0,2208.287236141251
"[19.0, 1996, 12]",19.0,1996,12.0,1987.6543696981655
"[20.0, 1996, 01]",20.0,1996,1.0,2173.6270906949353
"[20.0, 1996, 02]",20.0,1996,2.0,2095.5451118963483
"[20.0, 1996, 03]",20.0,1996,3.0,2400.073262661955
"[20.0, 1996, 04]",20.0,1996,4.0,1949.8849234393401
"[20.0, 1996, 05]",20.0,1996,5.0,1946.7229681978797
"[20.0, 1996, 06]",20.0,1996,6.0,1898.3852767962308
"[20.0, 1996, 07]",20.0,1996,7.0,1660.8707891637218
"[20.0, 1996, 08]",20.0,1996,8.0,1716.5548881036511
"[20.0, 1996, 09]",20.0,1996,9.0,2046.480094228504
"[20.0, 1996, 10]",20.0,1996,10.0,1964.8760895170788
"[20.0, 1996, 11]",20.0,1996,11.0,2180.3855123674907
"[20.0, 1996, 12]",20.0,1996,12.0,2004.1806831566548
"[21.0, 1996, 01]",21.0,1996,1.0,2081.8563075690827
"[21.0, 1996, 02]",21.0,1996,2.0,2046.7477773327994
"[21.0, 1996, 03]",21.0,1996,3.0,2385.6758510212253
"[21.0, 1996, 04]",21.0,1996,4.0,1901.2677613135766
"[21.0, 1996, 05]",21.0,1996,5.0,1949.0174609531439
"[21.0, 1996, 06]",21.0,1996,6.0,1933.8698438125753
"[21.0, 1996, 07]",21.0,1996,7.0,1674.856147376852
"[21.0, 1996, 08]",21.0,1996,8.0,1778.603043652383
"[21.0, 1996, 09]",21.0,1996,9.0,2075.93127753304
"[21.0, 1996, 10]",21.0,1996,10.0,1914.1174209050862
"[21.0, 1996, 11]",21.0,1996,11.0,2159.820985182219
"[21.0, 1996, 12]",21.0,1996,12.0,2016.0104925911096
"[22.0, 1996, 01]",22.0,1996,1.0,1557.9016284479894
"[22.0, 1996, 02]",22.0,1996,2.0,1745.1746427384512
"[22.0, 1996, 03]",22.0,1996,3.0,2012.5769358590896
"[22.0, 1996, 04]",22.0,1996,4.0,2102.8040877367894
"[22.0, 1996, 05]",22.0,1996,5.0,2115.777833167165
"[22.0, 1996, 06]",22.0,1996,6.0,1899.204885343968
"[22.0, 1996, 07]",22.0,1996,7.0,2091.2562313060816
"[22.0, 1996, 08]",22.0,1996,8.0,1918.817215021602
"[22.0, 1996, 09]",22.0,1996,9.0,2280.4921900963773
"[22.0, 1996, 10]",22.0,1996,10.0,1986.9702558989698
"[22.0, 1996, 11]",22.0,1996,11.0,1916.089398471253
"[22.0, 1996, 12]",22.0,1996,12.0,1757.8225324027917
"[23.0, 1996, 01]",23.0,1996,1.0,1552.1749317561423
"[23.0, 1996, 02]",23.0,1996,2.0,1748.5473157415838
"[23.0, 1996, 03]",23.0,1996,3.0,1994.8284804367609
"[23.0, 1996, 04]",23.0,1996,4.0,2091.5373066424027
"[23.0, 1996, 05]",23.0,1996,5.0,2106.08575978162
"[23.0, 1996, 06]",23.0,1996,6.0,1877.9954504094637
"[23.0, 1996, 07]",23.0,1996,7.0,2087.68084622384
"[23.0, 1996, 08]",23.0,1996,8.0,1907.2734303912655
"[23.0, 1996, 09]",23.0,1996,9.0,2256.0832575068252
"[23.0, 1996, 10]",23.0,1996,10.0,1957.686760691538
"[23.0, 1996, 11]",23.0,1996,11.0,1908.1904003639675
"[23.0, 1996, 12]",23.0,1996,12.0,1799.3550955414016
"[24.0, 1996, 01]",24.0,1996,1.0,1933.825627151992
"[24.0, 1996, 02]",24.0,1996,2.0,2017.039350713232
"[24.0, 1996, 03]",24.0,1996,3.0,2211.504672897196
"[24.0, 1996, 04]",24.0,1996,4.0,2024.933103787506
"[24.0, 1996, 05]",24.0,1996,5.0,1869.254058042302
"[24.0, 1996, 06]",24.0,1996,6.0,1617.3578455484508
"[24.0, 1996, 07]",24.0,1996,7.0,1690.298819478603
"[24.0, 1996, 08]",24.0,1996,8.0,1890.5482046237087
"[24.0, 1996, 09]",24.0,1996,9.0,2058.951795376291
"[24.0, 1996, 10]",24.0,1996,10.0,1990.4483521888833
"[24.0, 1996, 11]",24.0,1996,11.0,2099.5691096901132
"[24.0, 1996, 12]",24.0,1996,12.0,1902.1325627151991
"[25.0, 1996, 01]",25.0,1996,1.0,1756.6304904471147
"[25.0, 1996, 02]",25.0,1996,2.0,1754.8623202678748
"[25.0, 1996, 03]",25.0,1996,3.0,1551.2290722867838
"[25.0, 1996, 04]",25.0,1996,4.0,1320.1026196572782
"[25.0, 1996, 05]",25.0,1996,5.0,1716.4006302934806
"[25.0, 1996, 06]",25.0,1996,6.0,1962.5219617884582
"[25.0, 1996, 07]",25.0,1996,7.0,2056.7183376009457
"[25.0, 1996, 08]",25.0,1996,8.0,2327.4024029938946
"[25.0, 1996, 09]",25.0,1996,9.0,2504.119164861139
"[25.0, 1996, 10]",25.0,1996,10.0,2229.676580657869
"[25.0, 1996, 11]",25.0,1996,11.0,2085.565097498523
"[25.0, 1996, 12]",25.0,1996,12.0,2058.4898562143003
"[26.0, 1996, 01]",26.0,1996,1.0,1624.9296677348627
"[26.0, 1996, 02]",26.0,1996,2.0,2013.448136279306
"[26.0, 1996, 03]",26.0,1996,3.0,1933.0812953280492
"[26.0, 1996, 04]",26.0,1996,4.0,2201.0278293135443
"[26.0, 1996, 05]",26.0,1996,5.0,1688.7351998650704
"[26.0, 1996, 06]",26.0,1996,6.0,1257.64159217406
"[26.0, 1996, 07]",26.0,1996,7.0,1211.0559959521001
"[26.0, 1996, 08]",26.0,1996,8.0,1366.2165626581213
"[26.0, 1996, 09]",26.0,1996,9.0,1454.4418957665712
"[26.0, 1996, 10]",26.0,1996,10.0,1285.0511047394166
"[26.0, 1996, 11]",26.0,1996,11.0,1779.8768763703833
"[26.0, 1996, 12]",26.0,1996,12.0,1762.008095800304
"[27.0, 1996, 01]",27.0,1996,1.0,1747.9171134618173
"[27.0, 1996, 02]",27.0,1996,2.0,1763.3705260107233
"[27.0, 1996, 03]",27.0,1996,3.0,1541.2782205477472
"[27.0, 1996, 04]",27.0,1996,4.0,1316.967975655702
"[27.0, 1996, 05]",27.0,1996,5.0,1716.0996956962763
"[27.0, 1996, 06]",27.0,1996,6.0,1931.6699029126219
"[27.0, 1996, 07]",27.0,1996,7.0,2034.5355745544125
"[27.0, 1996, 08]",27.0,1996,8.0,2327.99231995363
"[27.0, 1996, 09]",27.0,1996,9.0,2482.535574554413
"[27.0, 1996, 10]",27.0,1996,10.0,2212.348355310825
"[27.0, 1996, 11]",27.0,1996,11.0,2043.545428198812
"[27.0, 1996, 12]",27.0,1996,12.0,2014.8643674829734
"[28.0, 1996, 01]",28.0,1996,1.0,1971.888084191467
"[28.0, 1996, 02]",28.0,1996,2.0,2028.0993549847224
"[28.0, 1996, 03]",28.0,1996,3.0,2213.9788389725018
"[28.0, 1996, 04]",28.0,1996,4.0,2027.3566821319446
"[28.0, 1996, 05]",28.0,1996,5.0,1857.2947832974983
"[28.0, 1996, 06]",28.0,1996,6.0,1608.8450831730222
"[28.0, 1996, 07]",28.0,1996,7.0,1703.1792463505706
"[28.0, 1996, 08]",28.0,1996,8.0,1895.2724906642518
"[28.0, 1996, 09]",28.0,1996,9.0,2074.5899060767224
"[28.0, 1996, 10]",28.0,1996,10.0,1998.2698879710301
"[28.0, 1996, 11]",28.0,1996,11.0,2116.515899060767
"[28.0, 1996, 12]",28.0,1996,12.0,1896.9086794160905
"[29.0, 1996, 01]",29.0,1996,1.0,1927.1414905854572
"[29.0, 1996, 02]",29.0,1996,2.0,2008.9312223769446
"[29.0, 1996, 03]",29.0,1996,3.0,2180.8313253012047
"[29.0, 1996, 04]",29.0,1996,4.0,1997.3200339044615
"[29.0, 1996, 05]",29.0,1996,5.0,1848.268995580311
"[29.0, 1996, 06]",29.0,1996,6.0,1582.6208754616453
"[29.0, 1996, 07]",29.0,1996,7.0,1699.1961009868617
"[29.0, 1996, 08]",29.0,1996,8.0,1913.8908397408727
"[29.0, 1996, 09]",29.0,1996,9.0,2095.972149906157
"[29.0, 1996, 10]",29.0,1996,10.0,1988.6960707150208
"[29.0, 1996, 11]",29.0,1996,11.0,2105.610643579342
"[29.0, 1996, 12]",29.0,1996,12.0,1893.8129805654776
"[30.0, 1996, 01]",30.0,1996,1.0,1937.309748427673
"[30.0, 1996, 02]",30.0,1996,2.0,1961.2617924528302
"[30.0, 1996, 03]",30.0,1996,3.0,2388.285115303983
"[30.0, 1996, 04]",30.0,1996,4.0,1990.315513626834
"[30.0, 1996, 05]",30.0,1996,5.0,2069.91928721174
"[30.0, 1996, 06]",30.0,1996,6.0,1773.3915094339625
"[30.0, 1996, 07]",30.0,1996,7.0,2073.0471698113206
"[30.0, 1996, 08]",30.0,1996,8.0,1974.1129454926624
"[30.0, 1996, 09]",30.0,1996,9.0,2175.50393081761
"[30.0, 1996, 10]",30.0,1996,10.0,1884.0453354297695
"[30.0, 1996, 11]",30.0,1996,11.0,1896.8681865828094
"[30.0, 1996, 12]",30.0,1996,12.0,1674.356394129979
"[31.0, 1996, 01]",31.0,1996,1.0,1792.6393318147304
"[31.0, 1996, 02]",31.0,1996,2.0,1847.4282460136676
"[31.0, 1996, 03]",31.0,1996,3.0,1524.997722095672
"[31.0, 1996, 04]",31.0,1996,4.0,1310.5626423690205
"[31.0, 1996, 05]",31.0,1996,5.0,1724.3280182232345
"[31.0, 1996, 06]",31.0,1996,6.0,1896.9430523917995
"[31.0, 1996, 07]",31.0,1996,7.0,2012.621867881549
"[31.0, 1996, 08]",31.0,1996,8.0,2346.415337889142
"[31.0, 1996, 09]",31.0,1996,9.0,2506.996962794229
"[31.0, 1996, 10]",31.0,1996,10.0,2289.4312832194382
"[31.0, 1996, 11]",31.0,1996,11.0,2099.9605163249807
"[31.0, 1996, 12]",31.0,1996,12.0,2042.2649962034927
"[32.0, 1996, 01]",32.0,1996,1.0,2254.147623201047
"[32.0, 1996, 02]",32.0,1996,2.0,2109.0255124291325
"[32.0, 1996, 03]",32.0,1996,3.0,2081.5137374618407
"[32.0, 1996, 04]",32.0,1996,4.0,2234.6251635412127
"[32.0, 1996, 05]",32.0,1996,5.0,2056.4880069777587
"[32.0, 1996, 06]",32.0,1996,6.0,1972.8848669864808
"[32.0, 1996, 07]",32.0,1996,7.0,1902.4459223724382
"[32.0, 1996, 08]",32.0,1996,8.0,2122.7895769733977
"[32.0, 1996, 09]",32.0,1996,9.0,2255.437636284344
"[32.0, 1996, 10]",32.0,1996,10.0,2345.130832969909
"[32.0, 1996, 11]",32.0,1996,11.0,2131.8554295682516
"[32.0, 1996, 12]",32.0,1996,12.0,2180.2863061491503
"[33.0, 1996, 01]",33.0,1996,1.0,1874.0189989785495
"[33.0, 1996, 02]",33.0,1996,2.0,1982.1838610827376
"[33.0, 1996, 03]",33.0,1996,3.0,2196.546475995914
"[33.0, 1996, 04]",33.0,1996,4.0,2002.6929519918283
"[33.0, 1996, 05]",33.0,1996,5.0,1865.2606741573034
"[33.0, 1996, 06]",33.0,1996,6.0,1603.0026557711951
"[33.0, 1996, 07]",33.0,1996,7.0,1690.632277834525
"[33.0, 1996, 08]",33.0,1996,8.0,1914.215526046987
"[33.0, 1996, 09]",33.0,1996,9.0,2077.876813074566
"[33.0, 1996, 10]",33.0,1996,10.0,1981.9797752808986
"[33.0, 1996, 11]",33.0,1996,11.0,2088.7054136874362
"[33.0, 1996, 12]",33.0,1996,12.0,1903.1017364657814
"[34.0, 1996, 01]",34.0,1996,1.0,1727.7429373574307
"[34.0, 1996, 02]",34.0,1996,2.0,1712.790314090191
"[34.0, 1996, 03]",34.0,1996,3.0,1499.7259168275134
"[34.0, 1996, 04]",34.0,1996,4.0,1315.5529040182487
"[34.0, 1996, 05]",34.0,1996,5.0,1625.9705211440605
"[34.0, 1996, 06]",34.0,1996,6.0,1869.1605544832425
"[34.0, 1996, 07]",34.0,1996,7.0,1944.7753991928405
"[34.0, 1996, 08]",34.0,1996,8.0,2159.9617476750304
"[34.0, 1996, 09]",34.0,1996,9.0,2353.315143007545
"[34.0, 1996, 10]",34.0,1996,10.0,2140.0556237936476
"[34.0, 1996, 11]",34.0,1996,11.0,2052.7901386208105
"[34.0, 1996, 12]",34.0,1996,12.0,1975.5237761010699
"[35.0, 1996, 01]",35.0,1996,1.0,1668.7319400272604
"[35.0, 1996, 02]",35.0,1996,2.0,2014.6415265788278
"[35.0, 1996, 03]",35.0,1996,3.0,1917.8641526578826
"[35.0, 1996, 04]",35.0,1996,4.0,2226.8668786915036
"[35.0, 1996, 05]",35.0,1996,5.0,1749.094956837801
"[35.0, 1996, 06]",35.0,1996,6.0,1391.029986369832
"[35.0, 1996, 07]",35.0,1996,7.0,1339.5656519763743
"[35.0, 1996, 08]",35.0,1996,8.0,1479.8818718764196
