uid,grid_id,year,month,tavg_celsius,tmmx_celsius,tmmn_celsius
"[4.0, 2019, 04]",4.0,2019,4.0,28.983546697701485,34.606313645621185,23.360779749781788
"[4.0, 2019, 05]",4.0,2019,5.0,25.979560663369224,31.973407041024142,19.98571428571429
"[4.0, 2019, 06]",4.0,2019,6.0,23.040122199592666,29.13645621181263,16.94378818737271
"[4.0, 2019, 07]",4.0,2019,7.0,23.052356706430032,29.601251091067795,16.503462321792263
"[4.0, 2019, 08]",4.0,2019,8.0,23.828920570264767,30.504829793424495,17.153011347105036
"[4.0, 2019, 09]",4.0,2019,9.0,26.940485888856564,33.4,20.480971777713126
"[4.0, 2019, 10]",4.0,2019,10.0,30.791125981961013,36.95723014256619,24.625021821355837
"[4.0, 2019, 11]",4.0,2019,11.0,32.923174279895264,38.72132673843469,27.125021821355833
"[4.0, 2019, 12]",4.0,2019,12.0,33.60064009310445,38.93220832121036,28.269071864998548
"[5.0, 2019, 01]",5.0,2019,1.0,28.690853879622907,32.52764684554024,24.854060913705588
"[5.0, 2019, 02]",5.0,2019,2.0,29.3558013052937,32.980565627266124,25.731036983321243
"[5.0, 2019, 03]",5.0,2019,3.0,28.67617839013778,32.82632342277013,24.52603335750544
"[5.0, 2019, 04]",5.0,2019,4.0,27.553825235678026,32.41604423495287,22.691606236403192
